"2016-11-16 01:18:15,573",I,R,Rule,Input size,Input area,Automaton size,Concat before,Training sets,Testing sets,Distractor period,Successful,Soft successful
"2016-11-16 02:02:13,219",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:03:20,447",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:04:32,651",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 02:05:43,414",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:07:04,486",8,8,90,4,40,40,True,32,32,200,5,28
"2016-11-16 02:08:35,858",8,8,90,4,40,40,True,32,32,200,0,140
"2016-11-16 02:10:08,666",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 02:11:39,596",8,8,90,4,40,40,True,32,32,200,2,74
"2016-11-16 02:12:52,255",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:14:09,558",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 02:15:17,376",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:16:19,877",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:17:31,909",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:18:32,673",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:19:42,089",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:20:49,588",8,8,90,4,40,40,True,32,32,200,18,18
"2016-11-16 02:22:05,030",8,8,90,4,40,40,True,32,32,200,5,40
"2016-11-16 02:23:13,847",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:24:24,662",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:25:29,573",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:26:46,425",8,8,90,4,40,40,True,32,32,200,7,37
"2016-11-16 02:27:54,285",8,8,90,4,40,40,True,32,32,200,8,29
"2016-11-16 02:29:04,180",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:30:20,114",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:31:28,536",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:32:46,425",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 02:34:02,614",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:35:26,511",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:36:38,136",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:38:04,233",8,8,90,4,40,40,True,32,32,200,0,35
"2016-11-16 02:39:07,155",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:40:23,302",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:41:38,696",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:42:49,269",8,8,90,4,40,40,True,32,32,200,3,53
"2016-11-16 02:43:54,239",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:45:10,330",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:46:28,600",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:47:45,491",8,8,90,4,40,40,True,32,32,200,9,37
"2016-11-16 02:48:47,269",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:50:02,295",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:51:12,896",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:52:28,409",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:53:32,828",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:54:39,006",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:55:49,251",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:57:04,880",8,8,90,4,40,40,True,32,32,200,27,5
"2016-11-16 02:58:16,493",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 02:59:19,709",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:00:31,688",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 03:01:42,087",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:02:52,305",8,8,90,4,40,40,True,32,32,200,7,35
"2016-11-16 03:04:00,640",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:05:13,187",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:06:38,981",8,8,90,4,40,40,True,32,32,200,0,63
"2016-11-16 03:08:03,797",8,8,90,4,40,40,True,32,32,200,29,3
"2016-11-16 03:09:15,168",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:10:35,989",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:11:51,732",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:12:54,173",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:14:09,690",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 03:15:16,623",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:16:25,388",8,8,90,4,40,40,True,32,32,200,5,42
"2016-11-16 03:17:32,815",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 03:18:34,782",8,8,90,4,40,40,True,32,32,200,20,13
"2016-11-16 03:20:01,611",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:21:23,336",8,8,90,4,40,40,True,32,32,200,0,148
"2016-11-16 03:22:34,396",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:23:44,278",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:24:53,636",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:26:13,236",8,8,90,4,40,40,True,32,32,200,2,58
"2016-11-16 03:27:21,733",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:28:35,681",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:29:44,434",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:30:50,217",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:32:05,546",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:33:12,485",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:34:13,614",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:35:09,568",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:36:24,258",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:37:34,345",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 03:38:35,703",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:40:00,071",8,8,90,4,40,40,True,32,32,200,14,19
"2016-11-16 03:41:06,828",8,8,90,4,40,40,True,32,32,200,20,13
"2016-11-16 03:42:12,485",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:43:31,837",8,8,90,4,40,40,True,32,32,200,13,22
"2016-11-16 03:44:51,543",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 03:45:58,319",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:47:24,544",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 03:48:29,948",8,8,90,4,40,40,True,32,32,200,24,8
"2016-11-16 03:49:31,427",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:50:47,655",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 03:52:03,125",8,8,90,4,40,40,True,32,32,200,5,47
"2016-11-16 03:53:28,836",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:54:45,432",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:55:58,762",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:57:16,315",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:58:21,640",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:59:30,587",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:00:47,745",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:02:10,511",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 04:03:35,255",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:04:53,877",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:06:00,502",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:07:11,055",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:08:33,691",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:09:46,340",8,8,90,4,40,40,True,32,32,200,30,3
"2016-11-16 04:11:01,634",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:11:57,414",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:13:00,343",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:14:08,657",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:15:14,435",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:16:36,139",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:17:54,543",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:19:10,364",8,8,90,4,40,40,True,32,32,200,30,3
"2016-11-16 04:20:35,127",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:21:54,940",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:23:17,171",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:24:22,907",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:25:35,417",8,8,90,4,40,40,True,32,32,200,0,32
"2016-11-16 04:26:58,108",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:28:22,665",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:29:39,330",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:31:10,166",8,8,90,4,40,40,True,32,32,200,0,160
"2016-11-16 04:32:24,755",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:33:46,689",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:35:02,784",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:36:09,560",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:37:31,639",8,8,90,4,40,40,True,32,32,200,28,6
"2016-11-16 04:38:48,903",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:40:03,332",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:41:20,547",8,8,90,4,40,40,True,32,32,200,21,11
"2016-11-16 04:42:24,248",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:43:33,479",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:44:46,946",8,8,90,4,40,40,True,32,32,200,15,22
"2016-11-16 04:46:10,948",8,8,90,4,40,40,True,32,32,200,3,37
"2016-11-16 04:47:23,392",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:48:35,894",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:49:48,630",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:50:53,848",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:52:02,780",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:53:32,443",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:54:33,724",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:55:44,402",8,8,90,4,40,40,True,32,32,200,28,4
"2016-11-16 04:56:46,106",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:57:59,094",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:59:12,716",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:00:29,379",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:01:32,069",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:02:47,410",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:04:00,194",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:05:12,865",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 05:06:25,585",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:07:40,811",8,8,90,4,40,40,True,32,32,200,0,157
"2016-11-16 05:08:56,588",8,8,90,4,40,40,True,32,32,200,4,48
"2016-11-16 05:10:20,918",8,8,90,4,40,40,True,32,32,200,13,27
"2016-11-16 05:11:29,076",8,8,90,4,40,40,True,32,32,200,28,4
"2016-11-16 05:12:46,687",8,8,90,4,40,40,True,32,32,200,2,68
"2016-11-16 05:14:12,314",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:15:26,576",8,8,90,4,40,40,True,32,32,200,8,29
"2016-11-16 05:16:39,209",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:17:31,978",8,8,90,4,40,40,True,32,32,200,15,20
"2016-11-16 05:18:32,055",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 05:19:51,597",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:21:05,365",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:22:21,345",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:23:39,674",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:24:41,925",8,8,90,4,40,40,True,32,32,200,0,64
"2016-11-16 05:26:01,007",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:27:05,400",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:28:25,577",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:29:35,889",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:30:43,835",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:31:59,662",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:33:24,151",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:34:44,978",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:35:53,736",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:37:00,141",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:38:29,533",8,8,90,4,40,40,True,32,32,200,5,43
"2016-11-16 05:39:43,548",8,8,90,4,40,40,True,32,32,200,18,14
"2016-11-16 05:40:48,939",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:42:05,723",8,8,90,4,40,40,True,32,32,200,1,49
"2016-11-16 05:43:25,679",8,8,90,4,40,40,True,32,32,200,0,55
"2016-11-16 05:44:40,191",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:45:46,340",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:46:58,481",8,8,90,4,40,40,True,32,32,200,0,45
"2016-11-16 05:48:20,099",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 05:49:36,408",8,8,90,4,40,40,True,32,32,200,8,26
"2016-11-16 05:50:55,126",8,8,90,4,40,40,True,32,32,200,24,8
"2016-11-16 05:52:32,013",8,8,90,4,40,40,True,32,32,200,0,129
"2016-11-16 05:53:49,764",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 05:55:03,469",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 05:56:14,062",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:57:18,368",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:58:36,244",8,8,90,4,40,40,True,32,32,200,0,66
"2016-11-16 05:59:58,316",8,8,90,4,40,40,True,32,32,200,0,74
"2016-11-16 06:01:12,438",8,8,90,4,40,40,True,32,32,200,14,24
"2016-11-16 06:02:18,189",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:03:27,961",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:04:39,178",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 06:05:50,538",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:06:48,423",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:08:01,244",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:09:13,723",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:10:16,012",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:11:35,139",8,8,90,4,40,40,True,32,32,200,0,65
"2016-11-16 06:12:44,297",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:13:55,197",8,8,90,4,40,40,True,32,32,200,10,25
"2016-11-16 06:14:57,808",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:16:01,784",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:17:16,366",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:18:27,770",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:19:34,805",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:20:39,941",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:21:44,093",8,8,90,4,40,40,True,32,32,200,3,29
"2016-11-16 06:23:05,726",8,8,90,4,40,40,True,32,32,200,32,0
