"2016-11-15 21:50:03,059",I,R,Rule,Input size,Input area,Automaton size,Concat before,Training sets,Testing sets,Distractor period,Successful,Soft successful
"2016-11-15 22:02:57,729",4,8,90,4,40,40,True,32,32,200,13,31.886256
"2016-11-15 22:03:15,083",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:03:30,466",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:03:51,017",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:04:06,936",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:04:24,980",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:04:43,680",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:04:59,918",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:05:16,662",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:05:32,663",4,8,90,4,40,40,True,32,32,200,20,31.943128
"2016-11-15 22:05:52,024",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:06:09,011",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:06:28,345",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:06:47,961",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:07:03,833",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:07:20,773",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:07:40,495",4,8,90,4,40,40,True,32,32,200,14,31.895735
"2016-11-15 22:07:56,684",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:08:11,684",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:08:31,185",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:08:47,092",4,8,90,4,40,40,True,32,32,200,30,31.990521
"2016-11-15 22:09:03,914",4,8,90,4,40,40,True,32,32,200,28,31.981043
"2016-11-15 22:09:23,339",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:09:41,502",4,8,90,4,40,40,True,32,32,200,30,31.990521
"2016-11-15 22:09:58,057",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:10:15,749",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:10:34,280",4,8,90,4,40,40,True,32,32,200,3,31.815166
"2016-11-15 22:10:49,982",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:11:05,901",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:11:22,886",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:11:39,966",4,8,90,4,40,40,True,32,32,200,31,31.995261
"2016-11-15 22:11:57,090",4,8,90,4,40,40,True,32,32,200,30,31.976303
"2016-11-15 22:12:15,303",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:12:34,728",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:12:52,460",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:13:11,390",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:13:28,471",4,8,90,4,40,40,True,32,32,200,26,31.971564
"2016-11-15 22:13:46,540",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:14:01,861",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:14:18,380",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:14:34,907",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:14:52,870",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:15:09,640",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:15:27,598",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:15:45,182",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:15:59,696",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:16:18,816",4,8,90,4,40,40,True,32,32,200,28,31.981043
"2016-11-15 22:16:34,308",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:16:50,755",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:17:09,470",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:17:26,211",4,8,90,4,40,40,True,32,32,200,16,31.924171
"2016-11-15 22:17:44,800",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:18:03,235",4,8,90,4,40,40,True,32,32,200,16,31.924171
"2016-11-15 22:18:18,354",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:18:36,236",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:18:54,647",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:19:10,344",4,8,90,4,40,40,True,32,32,200,22,31.952607
"2016-11-15 22:19:29,733",4,8,90,4,40,40,True,32,32,200,1,31.729858
"2016-11-15 22:19:45,612",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:20:03,866",4,8,90,4,40,40,True,32,32,200,30,31.990521
"2016-11-15 22:20:21,152",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:20:36,465",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:20:53,413",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:21:11,193",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:21:27,963",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:21:46,255",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:22:01,495",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:22:19,137",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:22:35,381",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:22:52,986",4,8,90,4,40,40,True,32,32,200,24,31.962085
"2016-11-15 22:23:09,421",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:23:28,061",4,8,90,4,40,40,True,32,32,200,26,31.966825
"2016-11-15 22:23:45,752",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:24:01,157",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:24:18,251",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:24:35,168",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:24:51,180",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:25:05,908",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:25:21,712",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:25:38,315",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:25:55,940",4,8,90,4,40,40,True,32,32,200,30,31.990521
"2016-11-15 22:26:12,852",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:26:28,747",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:26:44,976",4,8,90,4,40,40,True,32,32,200,29,31.976303
"2016-11-15 22:27:03,280",4,8,90,4,40,40,True,32,32,200,27,31.971564
"2016-11-15 22:27:19,836",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:27:37,644",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:27:52,085",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:28:10,462",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:28:27,605",4,8,90,4,40,40,True,32,32,200,30,31.990521
"2016-11-15 22:28:46,571",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:29:04,043",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:29:21,298",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:29:37,157",4,8,90,4,40,40,True,32,32,200,29,31.985782
"2016-11-15 22:29:53,831",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:30:12,759",4,8,90,4,40,40,True,32,32,200,3,31.810427
"2016-11-15 22:30:31,786",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:30:48,392",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:31:03,722",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:31:21,678",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:31:36,369",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:31:52,741",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:32:09,838",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:32:28,322",4,8,90,4,40,40,True,32,32,200,31,31.995261
"2016-11-15 22:32:46,850",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:33:04,551",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:33:23,211",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:33:41,096",4,8,90,4,40,40,True,32,32,200,28,31.981043
"2016-11-15 22:33:59,229",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:34:16,365",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:34:32,338",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:34:49,373",4,8,90,4,40,40,True,32,32,200,26,31.957346
"2016-11-15 22:35:08,469",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:35:23,679",4,8,90,4,40,40,True,32,32,200,30,31.990521
"2016-11-15 22:35:40,189",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:35:58,858",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:36:17,729",4,8,90,4,40,40,True,32,32,200,4,31.857820
"2016-11-15 22:36:34,962",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:36:52,921",4,8,90,4,40,40,True,32,32,200,31,31.995261
"2016-11-15 22:37:10,296",4,8,90,4,40,40,True,32,32,200,29,31.985782
"2016-11-15 22:37:26,595",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:37:45,204",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:38:03,363",4,8,90,4,40,40,True,32,32,200,27,31.976303
"2016-11-15 22:38:20,871",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:38:39,059",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:38:57,423",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:39:15,791",4,8,90,4,40,40,True,32,32,200,29,31.985782
"2016-11-15 22:39:34,417",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:39:52,058",4,8,90,4,40,40,True,32,32,200,17,31.914692
"2016-11-15 22:40:11,156",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:40:29,799",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:40:50,060",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:41:08,605",4,8,90,4,40,40,True,32,32,200,25,31.947867
"2016-11-15 22:41:28,775",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:41:46,483",4,8,90,4,40,40,True,32,32,200,32,32.000000
"2016-11-15 22:42:04,807",4,8,90,4,40,40,True,32,32,200,20,31.943128
"2016-11-15 22:42:20,608",4,8,90,4,40,40,True,32,32,200,28,31.981043
"2016-11-15 22:42:39,790",4,8,90,4,40,40,True,32,32,200,30,31.990521
