"2016-11-16 01:18:17,704",I,R,Rule,Input size,Input area,Automaton size,Concat before,Training sets,Testing sets,Distractor period,Successful,Soft successful
"2016-11-16 03:16:44,967",8,8,90,4,40,40,True,32,32,200,3,60
"2016-11-16 03:17:54,038",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 03:19:09,049",8,8,90,4,40,40,True,32,32,200,23,11
"2016-11-16 03:20:25,097",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:21:28,360",8,8,90,4,40,40,True,32,32,200,21,11
"2016-11-16 03:22:52,346",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:24:12,526",8,8,90,4,40,40,True,32,32,200,0,60
"2016-11-16 03:25:26,561",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:26:46,727",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:28:03,184",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 03:29:15,848",8,8,90,4,40,40,True,32,32,200,7,37
"2016-11-16 03:30:30,696",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:31:48,536",8,8,90,4,40,40,True,32,32,200,1,66
"2016-11-16 03:32:53,109",8,8,90,4,40,40,True,32,32,200,28,4
"2016-11-16 03:33:56,402",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:35:04,363",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:36:28,080",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:37:59,020",8,8,90,4,40,40,True,32,32,200,7,25
"2016-11-16 03:39:19,905",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:40:28,603",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:41:50,093",8,8,90,4,40,40,True,32,32,200,28,4
"2016-11-16 03:42:51,634",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 03:44:04,187",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:45:19,451",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 03:46:30,269",8,8,90,4,40,40,True,32,32,200,22,10
"2016-11-16 03:47:39,795",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:48:56,432",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:50:05,942",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:51:21,837",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:52:42,183",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:54:04,834",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:55:32,235",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 03:56:51,457",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 03:58:11,934",8,8,90,4,40,40,True,32,32,200,0,94
"2016-11-16 03:59:23,679",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:00:42,992",8,8,90,4,40,40,True,32,32,200,29,3
"2016-11-16 04:01:54,999",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:03:01,619",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:04:15,370",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:05:32,279",8,8,90,4,40,40,True,32,32,200,25,8
"2016-11-16 04:06:50,958",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:08:04,384",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:09:12,985",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:10:21,229",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:11:29,370",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 04:12:45,815",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:13:52,834",8,8,90,4,40,40,True,32,32,200,24,8
"2016-11-16 04:15:09,077",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:16:26,672",8,8,90,4,40,40,True,32,32,200,27,6
"2016-11-16 04:17:42,717",8,8,90,4,40,40,True,32,32,200,25,9
"2016-11-16 04:19:06,267",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:20:26,709",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:21:41,172",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:22:40,381",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:23:49,262",8,8,90,4,40,40,True,32,32,200,28,4
"2016-11-16 04:24:58,910",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:26:13,651",8,8,90,4,40,40,True,32,32,200,14,30
"2016-11-16 04:27:15,405",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:28:26,984",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:29:49,369",8,8,90,4,40,40,True,32,32,200,24,8
"2016-11-16 04:31:04,492",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:32:26,390",8,8,90,4,40,40,True,32,32,200,29,3
"2016-11-16 04:33:44,681",8,8,90,4,40,40,True,32,32,200,14,27
"2016-11-16 04:34:44,813",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:36:00,241",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:37:28,934",8,8,90,4,40,40,True,32,32,200,0,92
"2016-11-16 04:38:53,340",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:40:06,374",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:41:30,663",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:42:40,590",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:43:59,041",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:45:13,526",8,8,90,4,40,40,True,32,32,200,0,52
"2016-11-16 04:46:17,090",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:47:27,557",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:48:34,650",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:49:38,149",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:50:48,442",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:52:00,118",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:53:14,383",8,8,90,4,40,40,True,32,32,200,15,21
"2016-11-16 04:54:23,106",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:55:33,466",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:56:42,205",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:57:56,555",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 04:59:07,364",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:00:24,551",8,8,90,4,40,40,True,32,32,200,27,6
"2016-11-16 05:01:34,623",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:02:37,802",8,8,90,4,40,40,True,32,32,200,24,8
"2016-11-16 05:03:43,697",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:04:48,233",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:06:05,227",8,8,90,4,40,40,True,32,32,200,3,36
"2016-11-16 05:07:07,003",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:08:19,611",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:09:36,153",8,8,90,4,40,40,True,32,32,200,19,13
"2016-11-16 05:10:34,888",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:11:50,274",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:12:46,269",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:14:10,273",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:15:35,352",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:16:57,312",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:18:08,329",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:19:09,491",8,8,90,4,40,40,True,32,32,200,16,16
"2016-11-16 05:20:24,130",8,8,90,4,40,40,True,32,32,200,31,1
"2016-11-16 05:21:49,578",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:23:08,191",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:24:21,274",8,8,90,4,40,40,True,32,32,200,4,38
"2016-11-16 05:25:16,918",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:26:31,638",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:27:47,707",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:29:04,951",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:30:08,606",8,8,90,4,40,40,True,32,32,200,24,8
"2016-11-16 05:31:27,827",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:32:40,931",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:34:08,261",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:35:33,744",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:36:40,533",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:37:42,617",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:38:57,600",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:40:03,717",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:41:17,463",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:42:20,178",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:43:30,709",8,8,90,4,40,40,True,32,32,200,22,10
"2016-11-16 05:44:44,263",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:46:10,819",8,8,90,4,40,40,True,32,32,200,29,3
"2016-11-16 05:47:34,124",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:48:54,712",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:50:13,039",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 05:51:32,520",8,8,90,4,40,40,True,32,32,200,30,2
"2016-11-16 05:53:01,407",8,8,90,4,40,40,True,32,32,200,0,59
"2016-11-16 05:54:18,333",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:55:31,312",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:56:36,108",8,8,90,4,40,40,True,32,32,200,26,6
"2016-11-16 05:57:50,925",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 05:58:57,744",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:00:09,118",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:01:20,843",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:02:28,973",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:03:44,348",8,8,90,4,40,40,True,32,32,200,1,35
"2016-11-16 06:04:57,398",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:06:00,563",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:07:20,898",8,8,90,4,40,40,True,32,32,200,27,5
"2016-11-16 06:08:42,374",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:10:06,461",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:11:10,210",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:12:22,024",8,8,90,4,40,40,True,32,32,200,0,35
"2016-11-16 06:13:30,466",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:14:40,568",8,8,90,4,40,40,True,32,32,200,30,3
"2016-11-16 06:15:49,252",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:17:03,118",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:18:07,147",8,8,90,4,40,40,True,32,32,200,29,3
"2016-11-16 06:19:18,498",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:20:25,012",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:21:34,936",8,8,90,4,40,40,True,32,32,200,32,0
"2016-11-16 06:22:47,348",8,8,90,4,40,40,True,32,32,200,1,54
"2016-11-16 06:23:56,829",8,8,90,4,40,40,True,32,32,200,22,10
