"2017-04-28 17:35:03,291",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,
"2017-04-28 17:39:50,164","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.37,107,1480,1033,1480,985,370,107
"2017-04-28 17:41:56,241","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.69,118,1480,1050,1480,981,370,118
"2017-04-28 17:44:03,044","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.01,122,1480,1026,1480,1015,370,122
"2017-04-28 17:46:11,120","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.06,119,1480,1067,1480,966,370,119
"2017-04-28 17:48:17,942","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.01,149,1480,1085,1480,1000,370,149
"2017-04-28 17:50:24,814","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.99,127,1480,1074,1480,995,370,127
"2017-04-28 17:52:31,060","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,11.73,119,1480,1049,1480,990,370,119
"2017-04-28 17:54:38,370","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.78,128,1480,1080,1480,1002,370,128
"2017-04-28 17:56:44,661","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,11.98,132,1480,1091,1480,999,370,132
"2017-04-28 17:58:49,809","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.20,130,1480,1105,1480,1001,370,130
"2017-04-28 18:00:58,443","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.00,127,1480,1063,1480,994,370,127
"2017-04-28 18:03:06,557","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.85,135,1480,1049,1480,980,370,135
"2017-04-28 18:05:14,556","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.03,126,1480,1055,1480,983,370,126
"2017-04-28 18:07:23,547","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.83,128,1480,1061,1480,981,370,128
"2017-04-28 18:09:34,490","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.81,129,1480,1093,1480,1000,370,129
"2017-04-28 18:11:45,928","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.98,112,1480,1069,1480,994,370,112
"2017-04-28 18:13:57,039","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.37,128,1480,1048,1480,950,370,128
"2017-04-28 18:16:07,869","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.55,130,1480,1075,1480,1002,370,130
"2017-04-28 18:18:18,686","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.92,125,1480,1063,1480,963,370,125
"2017-04-28 18:20:29,996","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.05,140,1480,1046,1480,977,370,140
"2017-04-28 18:22:40,488","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.18,129,1480,1092,1480,1007,370,129
"2017-04-28 18:24:52,256","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.31,131,1480,1100,1480,981,370,131
"2017-04-28 18:27:03,977","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.30,127,1480,1067,1480,1012,370,127
"2017-04-28 17:35:17,406","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.67,150,1480,1071,1480,998,370,150
"2017-04-28 17:37:24,509","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.17,137,1480,1045,1480,968,370,137
"2017-04-28 17:39:31,058","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.99,121,1480,1075,1480,991,370,121
"2017-04-28 17:41:37,650","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.31,145,1480,1067,1480,978,370,145
"2017-04-28 17:43:43,633","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,11.09,118,1480,1060,1480,1010,370,118
"2017-04-28 17:45:50,727","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.98,110,1480,1057,1480,970,370,110
"2017-04-28 17:48:01,701","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,15.47,126,1480,1066,1480,983,370,126
"2017-04-28 17:50:08,766","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.30,140,1480,1096,1480,993,370,140
"2017-04-28 17:52:15,757","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.27,126,1480,1078,1480,988,370,126
"2017-04-28 17:54:22,266","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.16,124,1480,1069,1480,975,370,124
"2017-04-28 17:56:29,604","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.78,131,1480,1055,1480,946,370,131
"2017-04-28 17:58:36,021","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.95,117,1480,1064,1480,1010,370,117
"2017-04-28 18:00:43,423","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.91,116,1480,1068,1480,980,370,116
"2017-04-28 18:02:51,258","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.12,118,1480,1059,1480,963,370,118
"2017-04-28 18:04:58,616","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.61,116,1480,1075,1480,995,370,116
"2017-04-28 18:07:07,829","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.20,124,1480,1063,1480,1004,370,124
"2017-04-28 18:09:23,139","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.36,125,1480,1060,1480,979,370,125
"2017-04-28 18:11:40,103","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.56,129,1480,1057,1480,1029,370,129
"2017-04-28 18:13:58,413","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,15.88,126,1480,1068,1480,950,370,126
"2017-04-28 18:16:16,507","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,16.07,127,1480,1080,1480,1001,370,127
"2017-04-28 18:18:33,398","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.03,104,1480,1060,1480,961,370,104
"2017-04-28 18:20:48,906","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.35,129,1480,1082,1480,1008,370,129
"2017-04-28 18:23:05,521","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.18,118,1480,1055,1480,988,370,118
"2017-04-28 18:25:21,629","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.78,117,1480,1055,1480,1012,370,117
"2017-04-28 18:27:38,346","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.36,124,1480,1086,1480,983,370,124
"2017-04-28 17:35:20,792","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.86,133,1480,1054,1480,983,370,133
"2017-04-28 17:37:26,282","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.58,135,1480,1077,1480,984,370,135
"2017-04-28 17:39:31,049","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,11.88,122,1480,1092,1480,1001,370,122
"2017-04-28 17:41:38,487","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.88,110,1480,1089,1480,970,370,110
"2017-04-28 17:43:44,951","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.39,117,1480,1091,1480,963,370,117
"2017-04-28 17:45:50,994","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.52,120,1480,1067,1480,995,370,120
"2017-04-28 17:48:00,703","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,15.36,120,1480,1086,1480,1005,370,120
"2017-04-28 17:50:06,990","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.95,110,1480,1056,1480,980,370,110
"2017-04-28 17:52:14,400","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.33,125,1480,1073,1480,1016,370,125
"2017-04-28 17:54:22,542","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.48,110,1480,1070,1480,993,370,110
"2017-04-28 17:56:28,438","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.38,134,1480,1102,1480,1017,370,134
"2017-04-28 17:58:35,264","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,11.65,126,1480,1082,1480,1015,370,126
"2017-04-28 18:00:43,523","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.50,136,1480,1058,1480,1000,370,136
"2017-04-28 18:02:51,341","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.67,127,1480,1088,1480,999,370,127
"2017-04-28 18:04:59,169","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.01,135,1480,1049,1480,981,370,135
"2017-04-28 18:07:07,879","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.33,117,1480,1074,1480,978,370,117
"2017-04-28 18:09:19,662","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.61,129,1480,1065,1480,985,370,129
"2017-04-28 18:11:32,048","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.63,145,1480,1058,1480,983,370,145
"2017-04-28 18:13:42,115","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.29,116,1480,1086,1480,961,370,116
"2017-04-28 18:15:54,160","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,13.18,131,1480,1078,1480,1031,370,131
"2017-04-28 18:18:04,141","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.14,128,1480,1054,1480,965,370,128
"2017-04-28 18:20:16,790","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,14.76,135,1480,1063,1480,1018,370,135
"2017-04-28 18:22:26,676","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,11.91,123,1480,1061,1480,1019,370,123
"2017-04-28 18:24:38,794","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,12.01,118,1480,1079,1480,986,370,118
"2017-04-28 18:26:57,112","20,20,20","20,20,20",30,12,12,12,True,LinearRegression,4,15.47,133,1480,1088,1480,1039,370,133
