"2016-11-19 14:15:41,200",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-19 14:15:48,716",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,149,3,84
"2016-11-19 14:15:56,313",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,1,147
"2016-11-19 14:16:03,907",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,156,1,114
"2016-11-19 14:16:10,952",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 14:16:18,216",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,159,4,129
"2016-11-19 14:16:24,718",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,0,154
"2016-11-19 14:16:32,508",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,1,141
"2016-11-19 14:16:39,724",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 14:16:47,457",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,158,1,125
"2016-11-19 14:16:54,154",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,133,4,47
"2016-11-19 14:17:01,089",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,158,4,87
"2016-11-19 14:17:07,997",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,0,136
"2016-11-19 14:17:15,335",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,152,3,104
"2016-11-19 14:17:24,285",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,142,4,71
"2016-11-19 14:17:32,070",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,149,6,79
"2016-11-19 14:17:39,212",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,156,3,108
"2016-11-19 14:17:46,090",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,1,136
"2016-11-19 14:17:53,254",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,0,153
"2016-11-19 14:18:00,325",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,157,4,86
"2016-11-19 14:18:07,407",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,134,5,90
"2016-11-19 14:18:14,180",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,1,145
"2016-11-19 14:18:21,617",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,140,4,71
"2016-11-19 14:18:29,898",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,157,2,109
"2016-11-19 14:18:37,974",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-19 14:18:45,393",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,147,4,83
"2016-11-19 14:18:53,074",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,1,133
"2016-11-19 14:19:00,835",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,158,1,121
"2016-11-19 14:19:07,999",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,0,154
"2016-11-19 14:19:15,975",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,0,124
"2016-11-19 14:19:23,425",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,156,1,108
"2016-11-19 14:19:31,858",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,159,2,115
"2016-11-19 14:19:39,456",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,143,4,73
"2016-11-19 14:19:46,509",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,150,4,88
"2016-11-19 14:19:53,709",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,158,2,125
"2016-11-19 14:20:00,583",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,158,3,112
"2016-11-19 14:20:08,785",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,148,2,92
"2016-11-19 14:20:15,631",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,159,1,129
"2016-11-19 14:20:22,991",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,158,2,99
"2016-11-19 14:20:29,956",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,160,1,150
"2016-11-19 14:20:37,116",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,151,2,94
"2016-11-19 14:20:44,076",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,151,2,90
"2016-11-19 14:20:51,255",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,130,5,52
"2016-11-19 14:20:58,263",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,159,2,118
"2016-11-19 14:21:04,976",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,149,2,82
"2016-11-19 14:21:11,747",4,4,22,4,4,40,True,LinearRegression,32,32,200,0,0,155,3,113
