"2016-11-20 13:35:36,519",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-20 13:35:40,049",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,19,17,23,10
"2016-11-20 13:35:42,954",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,17,15,18,14
"2016-11-20 13:35:46,209",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,140,3,61
"2016-11-20 13:35:49,638",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,1,80,11,26
"2016-11-20 13:35:52,707",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,13,25,19,14
"2016-11-20 13:35:56,272",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,95,17,25
"2016-11-20 13:35:59,351",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,138,3,61
"2016-11-20 13:36:02,697",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,161,2,75
"2016-11-20 13:36:05,958",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,149,4,51
"2016-11-20 13:36:08,895",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,129,5,51
"2016-11-20 13:36:11,847",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,7,38,22,23
"2016-11-20 13:36:14,848",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,72
"2016-11-20 13:36:18,608",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,25,8,28,5
"2016-11-20 13:36:22,741",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,6,45,7,35
"2016-11-20 13:36:26,082",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,22,11,26,6
"2016-11-20 13:36:29,352",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,25,7,25,7
"2016-11-20 13:36:32,795",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,7,41,11,33
"2016-11-20 13:36:35,866",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,21,11,21,11
"2016-11-20 13:36:39,188",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,156,2,74
"2016-11-20 13:36:42,682",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,8,37,20,14
"2016-11-20 13:36:45,873",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,128,3,50
"2016-11-20 13:36:49,351",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,106
"2016-11-20 13:36:52,370",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,87,8,37
"2016-11-20 13:36:55,815",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,156,0,88
"2016-11-20 13:36:58,728",2,4,150,4,40,40,True,LinearRegression,32,32,200,0,8,43,4,46
