"2016-11-24 17:17:43,196",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-24 17:22:32,273",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 17:27:20,239",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 17:32:31,799",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 17:37:39,083",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 17:42:33,366",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 17:47:13,919",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 17:51:53,551",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 17:56:36,026",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:01:22,416",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:06:02,541",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:10:42,470",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:15:23,692",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:20:02,647",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:24:41,708",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:29:18,836",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:33:55,568",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:38:33,871",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:43:11,432",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:47:51,157",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:52:28,476",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 18:57:06,058",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:01:43,040",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:06:19,325",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:10:58,403",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:15:44,125",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:20:21,989",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:25:04,330",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:29:41,376",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:34:18,214",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:38:55,774",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:44:13,276",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:49:58,859",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 19:56:01,245",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:01:42,152",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:07:21,686",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:12:59,346",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:18:37,359",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:24:11,575",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:29:50,858",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:35:31,073",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:41:02,882",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:46:45,498",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:52:32,131",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 20:58:10,601",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:03:44,901",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:09:22,827",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:15:04,362",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:20:32,987",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:26:09,550",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:31:51,984",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:37:35,567",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:43:14,214",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:48:51,997",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:54:15,603",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 21:59:04,409",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:03:48,438",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:08:31,356",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:13:14,503",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:17:59,513",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:22:43,173",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:27:27,962",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:32:12,825",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:36:59,102",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:41:43,144",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:46:29,736",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:51:16,951",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 22:56:02,621",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:00:48,394",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:05:32,917",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:10:15,985",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:15:03,646",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:19:49,887",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:24:39,001",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:29:27,139",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:34:14,271",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:39:00,725",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:43:49,733",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:48:39,512",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:53:26,136",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 23:58:16,892",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:03:04,459",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:07:51,771",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:12:39,973",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:17:31,777",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:22:22,303",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:27:12,177",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:31:59,303",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:36:48,112",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:41:37,905",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:46:26,619",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:51:17,402",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 00:56:08,887",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 01:00:58,225",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 01:05:47,468",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 01:10:36,429",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 01:15:27,399",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 01:20:19,170",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-25 01:25:06,810",8,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
