"2016-11-21 20:56:05,836",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-21 20:56:17,519",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:56:28,938",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:56:40,266",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:56:49,937",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:57:00,572",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:57:09,983",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:57:19,273",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:57:28,519",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:57:38,019",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:57:47,342",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:57:56,543",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:58:05,618",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:58:14,799",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:58:24,059",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:58:33,253",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:58:42,464",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:58:51,788",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:59:01,198",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:59:10,346",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:59:19,714",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:59:29,112",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:59:38,326",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:59:47,375",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 20:59:56,588",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:00:05,868",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:00:15,078",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:00:24,467",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:00:33,878",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:00:43,414",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:00:52,829",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:01:02,229",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:01:11,417",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:01:20,694",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:01:29,892",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:01:38,898",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:01:47,940",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:01:57,118",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:02:06,256",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:02:15,486",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:02:24,829",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:02:33,907",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:02:43,598",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:02:53,035",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:03:02,336",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:03:11,622",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:03:20,954",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:03:30,328",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:03:39,558",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:03:48,671",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:03:57,900",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:04:07,045",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:04:16,627",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:04:25,752",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:04:35,096",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:04:44,615",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:04:53,911",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:05:03,335",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:05:12,387",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:05:21,688",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:05:30,878",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:05:40,391",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:05:49,450",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:05:58,437",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:06:07,757",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:06:17,078",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:06:26,313",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:06:35,542",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:06:44,823",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:06:54,266",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:07:03,880",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:07:13,276",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:07:22,520",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:07:31,844",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:07:41,401",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:07:50,743",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:07:59,835",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:08:09,109",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:08:18,279",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:08:27,568",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:08:36,930",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:08:46,315",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:08:55,798",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:09:04,927",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:09:14,010",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:09:23,490",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:09:32,832",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:09:42,131",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:09:51,427",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:10:00,828",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:10:10,196",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:10:19,351",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
"2016-11-21 21:10:28,697",2,4,108,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,160
