"2016-11-19 13:16:59,096",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-19 13:17:05,776",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,143,10,37
"2016-11-19 13:17:12,784",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,4,111,15,26
"2016-11-19 13:17:19,721",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,160,1,74
"2016-11-19 13:17:26,504",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,145,10,59
"2016-11-19 13:17:33,745",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,151,8,65
"2016-11-19 13:17:40,383",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,1,132,9,40
"2016-11-19 13:17:46,602",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,148,3,54
"2016-11-19 13:17:53,592",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,141,14,33
"2016-11-19 13:18:00,484",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,1,133,9,37
"2016-11-19 13:18:07,049",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,150,9,37
"2016-11-19 13:18:14,036",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,160,2,73
"2016-11-19 13:18:21,093",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,3,134,9,51
"2016-11-19 13:18:27,260",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,143,8,81
"2016-11-19 13:18:33,699",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,1,115,14,28
"2016-11-19 13:18:41,316",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,160,2,72
"2016-11-19 13:18:47,491",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,128,14,23
"2016-11-19 13:18:55,260",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,135,7,76
"2016-11-19 13:19:02,244",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,2,114,11,40
"2016-11-19 13:19:08,907",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,160,0,133
"2016-11-19 13:19:15,828",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,157,6,54
"2016-11-19 13:19:22,809",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,140,11,42
"2016-11-19 13:19:29,493",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,123,13,25
"2016-11-19 13:19:36,316",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,158,1,67
"2016-11-19 13:19:42,282",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,155,2,99
"2016-11-19 13:19:49,366",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,140,3,81
"2016-11-19 13:19:55,700",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,153,6,78
"2016-11-19 13:20:02,499",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,1,115,19,16
"2016-11-19 13:20:09,262",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,155,7,55
"2016-11-19 13:20:15,703",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,144,8,57
"2016-11-19 13:20:23,105",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,160,2,71
"2016-11-19 13:20:29,383",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,124,11,49
"2016-11-19 13:20:37,284",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,1,108,9,49
"2016-11-19 13:20:44,345",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,140,8,46
"2016-11-19 13:20:51,911",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,156,5,66
"2016-11-19 13:20:58,500",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,128,8,40
"2016-11-19 13:21:05,383",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,137,8,60
"2016-11-19 13:21:12,184",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,129,9,40
"2016-11-19 13:21:18,883",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,152,3,96
"2016-11-19 13:21:25,902",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,5,90,17,18
"2016-11-19 13:21:33,032",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,149,8,55
"2016-11-19 13:21:39,959",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,136,5,55
"2016-11-19 13:21:46,548",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,144,10,49
"2016-11-19 13:21:54,234",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,147,7,58
"2016-11-19 13:22:00,753",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,106,19,18
"2016-11-19 13:22:07,987",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,1,117,14,31
"2016-11-19 13:22:14,721",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,145,10,41
"2016-11-19 13:22:21,371",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,157,7,49
"2016-11-19 13:22:28,520",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,137,12,33
"2016-11-19 13:22:35,384",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,127,16,21
"2016-11-19 13:22:42,389",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,154,5,58
"2016-11-19 13:22:49,277",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,3,124,11,45
"2016-11-19 13:22:55,979",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,1,134,11,53
"2016-11-19 13:23:03,311",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,3,128,5,56
"2016-11-19 13:23:10,521",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,3,102,17,20
"2016-11-19 13:23:17,011",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,1,109,14,27
"2016-11-19 13:23:24,682",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,142,11,32
"2016-11-19 13:23:31,388",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,2,66,10,34
"2016-11-19 13:23:37,957",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,154,3,119
"2016-11-19 13:23:44,463",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,3,117,14,34
"2016-11-19 13:23:51,592",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,1,141,4,71
"2016-11-19 13:23:58,373",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,152,3,56
"2016-11-19 13:24:05,732",4,4,182,4,4,40,True,LinearRegression,32,32,200,0,0,142,10,32
