"2016-11-22 09:47:57,687",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-22 09:48:09,085",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,4,64,5,65
"2016-11-22 09:48:21,131",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,2,66,6,47
"2016-11-22 09:48:31,296",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,3,87,8,46
"2016-11-22 09:48:40,563",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,2,150,2,150
"2016-11-22 09:48:50,930",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,2,147,4,122
"2016-11-22 09:49:00,982",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,4,66,5,50
"2016-11-22 09:49:10,161",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,6,50,8,38
"2016-11-22 09:49:19,474",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,3,72,3,72
"2016-11-22 09:49:28,664",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,8,34,7,34
"2016-11-22 09:49:37,997",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,2,131,3,105
"2016-11-22 09:49:47,273",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,3,60,4,56
"2016-11-22 09:49:56,650",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,5,51,5,50
"2016-11-22 09:50:06,099",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,5,50,6,43
"2016-11-22 09:50:15,292",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,3,75,3,72
"2016-11-22 09:50:24,684",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,2,146,4,87
"2016-11-22 09:50:34,075",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,2,138,3,64
"2016-11-22 09:50:43,378",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,3,68,3,59
"2016-11-22 09:50:52,542",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,5,51,6,47
"2016-11-22 09:51:01,799",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,4,55,5,43
"2016-11-22 09:51:11,109",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,3,73,3,62
"2016-11-22 09:51:20,466",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,3,60,3,60
"2016-11-22 09:51:29,822",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,3,69,3,67
"2016-11-22 09:51:39,102",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,3,63,5,54
"2016-11-22 09:51:48,430",2,4,218,4,40,40,True,LinearRegression,32,32,200,0,2,151,3,85
