"2016-11-22 16:43:01,308",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-22 16:43:07,792",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,8,32,4,38
"2016-11-22 16:43:15,200",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,4,48,1,57
"2016-11-22 16:43:22,156",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,12,22,21,13
"2016-11-22 16:43:28,560",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:43:36,688",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,8,32,6,43
"2016-11-22 16:43:43,423",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,5,40,7,34
"2016-11-22 16:43:50,790",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,10,32,15,26
"2016-11-22 16:43:58,028",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,31,1,31,1
"2016-11-22 16:44:06,903",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,4,48,32,0
"2016-11-22 16:44:14,495",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,9,31,12,28
"2016-11-22 16:44:22,129",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:44:29,225",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:44:36,422",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-22 16:44:43,925",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,4,34,21,11
"2016-11-22 16:44:50,957",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,16,32,32,0
"2016-11-22 16:44:57,908",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,3,48,11,29
"2016-11-22 16:45:04,917",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,4,48,0,32
"2016-11-22 16:45:11,614",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,1,55,6,31
"2016-11-22 16:45:20,142",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,4,48,3,48
"2016-11-22 16:45:27,190",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,9,29,29,6
"2016-11-22 16:45:34,564",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,6,39,9,29
"2016-11-22 16:45:42,139",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:45:49,493",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,14,20,16,16
"2016-11-22 16:45:56,770",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:46:03,749",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,8,32,14,18
"2016-11-22 16:46:10,860",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,3,50,11,28
"2016-11-22 16:46:18,887",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,26,6,27,5
"2016-11-22 16:46:26,299",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:46:33,118",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,14,21,19,13
"2016-11-22 16:46:40,772",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,26,6,26,6
"2016-11-22 16:46:47,768",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-22 16:46:55,838",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,16,17,15,17
"2016-11-22 16:47:03,422",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-22 16:47:10,049",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:47:18,915",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,5,50,11,26
"2016-11-22 16:47:25,877",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:47:32,668",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,2,48,26,12
"2016-11-22 16:47:39,558",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,16,17,18,14
"2016-11-22 16:47:47,406",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,9,32,15,18
"2016-11-22 16:47:54,486",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,5,48,0,37
"2016-11-22 16:48:02,631",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,4,50,12,24
"2016-11-22 16:48:09,926",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,4,46,6,40
"2016-11-22 16:48:16,734",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-22 16:48:24,327",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:48:32,191",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,7,48,6,38
"2016-11-22 16:48:40,052",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,6,44,5,50
"2016-11-22 16:48:47,325",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,22,10,22,10
"2016-11-22 16:48:54,982",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,4,48,0,32
"2016-11-22 16:49:01,992",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,8,45,7,34
"2016-11-22 16:49:09,772",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,16,16,12,20
"2016-11-22 16:49:16,942",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-22 16:49:23,832",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,2,56,11,27
"2016-11-22 16:49:31,902",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,16,16,32,0
"2016-11-22 16:49:39,500",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:49:46,784",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,0,58,8,33
"2016-11-22 16:49:53,770",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 16:50:00,588",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,4,53,19,13
"2016-11-22 16:50:08,256",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,8,32,32,0
"2016-11-22 16:50:14,840",2,8,195,4,40,40,True,LinearRegression,32,32,200,0,4,49,3,49
"2016-11-22 16:50:23,237",2,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
