"2016-11-23 02:14:08,287",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-23 02:14:25,079",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,21,11,21,11
"2016-11-23 02:14:41,570",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,16,16,32,0
"2016-11-23 02:14:58,204",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:15:15,295",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:15:32,841",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:15:50,720",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:16:06,743",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:16:23,426",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,24,8,24,8
"2016-11-23 02:16:40,925",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,16,16,12,20
"2016-11-23 02:16:58,823",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:17:16,509",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:17:35,274",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:17:53,144",,,,,,,,LinAlgError occured: Skipping this run,,,,,,,,
"2016-11-23 02:18:10,825",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:18:28,687",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,23,9,25,7
"2016-11-23 02:18:45,740",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:19:01,332",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:19:19,441",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:19:37,898",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:19:55,074",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:20:11,539",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:20:28,365",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:20:44,999",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:21:02,921",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:21:18,615",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,8,24,24,8
"2016-11-23 02:21:35,545",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,31,1,32,0
"2016-11-23 02:21:53,690",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:22:10,357",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:22:26,839",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:22:44,251",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:23:01,349",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,16,16,32,0
"2016-11-23 02:23:18,841",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:23:36,466",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-23 02:23:52,684",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:24:10,200",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:24:27,740",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,31,1,31,1
"2016-11-23 02:24:44,772",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:25:01,269",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:25:17,244",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-23 02:25:32,817",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,16,16,32,0
"2016-11-23 02:25:50,809",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:26:08,077",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:26:23,736",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:26:40,455",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,28,4,28,4
"2016-11-23 02:26:56,993",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:27:14,646",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:27:30,242",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,20,12,20,12
"2016-11-23 02:27:45,222",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,28,4,30,2
"2016-11-23 02:28:03,271",4,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-23 02:28:19,789",4,8,102,4,40,40,True,LinearRegression,32,32,200,0,8,32,9,35
