"2017-04-28 15:46:18,678",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,
"2017-04-28 15:48:32,333","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,14.44,86,1480,825,1480,724,370,86
"2017-04-28 15:50:43,768","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.21,101,1480,854,1480,772,370,101
"2017-04-28 15:52:55,650","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.90,90,1480,859,1480,755,370,90
"2017-04-28 15:55:10,636","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.89,88,1480,843,1480,696,370,88
"2017-04-28 15:57:24,028","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.43,88,1480,858,1480,739,370,88
"2017-04-28 15:59:37,647","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.96,95,1480,831,1480,762,370,95
"2017-04-28 16:01:49,924","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,12.94,93,1480,805,1480,730,370,93
"2017-04-28 16:04:00,210","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,11.57,100,1480,865,1480,724,370,100
"2017-04-28 16:06:12,421","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,12.32,109,1480,813,1480,760,370,109
"2017-04-28 16:08:22,880","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.67,100,1480,852,1480,774,370,100
"2017-04-28 16:10:33,316","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,12.45,80,1480,863,1480,735,370,80
"2017-04-28 16:12:45,210","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,11.52,91,1480,834,1480,746,370,91
"2017-04-28 16:14:59,023","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.54,94,1480,845,1480,740,370,94
"2017-04-28 16:17:09,159","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,11.81,88,1480,862,1480,751,370,88
"2017-04-28 16:19:21,892","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.20,91,1480,835,1480,751,370,91
"2017-04-28 16:21:38,303","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,14.31,96,1480,839,1480,761,370,96
"2017-04-28 16:23:52,608","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,14.26,89,1480,832,1480,753,370,89
"2017-04-28 16:26:05,166","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.08,95,1480,824,1480,751,370,95
"2017-04-28 16:28:16,982","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,12.73,95,1480,878,1480,753,370,95
"2017-04-28 16:30:30,858","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.71,87,1480,846,1480,765,370,87
"2017-04-28 16:32:44,975","20,20,20","20,20,20",106,12,12,12,True,LinearRegression,4,13.80,96,1480,843,1480,745,370,96
