"2016-11-20 16:53:43,860",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-20 16:53:47,383",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,137,7,49
"2016-11-20 16:53:50,323",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,126,6,48
"2016-11-20 16:53:53,659",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,112,7,42
"2016-11-20 16:53:56,945",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,110,10,43
"2016-11-20 16:54:00,236",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,92,15,20
"2016-11-20 16:54:04,119",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,128,7,59
"2016-11-20 16:54:07,274",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,115,3,46
"2016-11-20 16:54:10,791",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,88,11,30
"2016-11-20 16:54:14,273",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,109,15,22
"2016-11-20 16:54:17,757",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,127,11,38
"2016-11-20 16:54:21,234",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,112,10,31
"2016-11-20 16:54:24,108",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,139,3,96
"2016-11-20 16:54:27,673",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,115,9,33
"2016-11-20 16:54:30,890",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,108,5,50
"2016-11-20 16:54:34,501",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,89,9,33
"2016-11-20 16:54:37,839",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,104,10,40
"2016-11-20 16:54:41,226",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,125,7,58
"2016-11-20 16:54:44,696",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,113,8,44
"2016-11-20 16:54:47,851",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,93,13,26
"2016-11-20 16:54:51,447",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,146,6,53
"2016-11-20 16:54:54,821",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,2,75,18,19
"2016-11-20 16:54:58,032",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,136,9,47
"2016-11-20 16:55:01,187",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,88,13,26
"2016-11-20 16:55:04,542",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,115,11,50
"2016-11-20 16:55:09,289",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,88,16,22
"2016-11-20 16:55:12,855",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,2,74,16,24
"2016-11-20 16:55:16,051",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,131,4,47
"2016-11-20 16:55:19,163",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,113,8,43
"2016-11-20 16:55:22,285",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,120,8,34
"2016-11-20 16:55:25,912",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,78,16,23
"2016-11-20 16:55:30,356",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,3,48,13,27
"2016-11-20 16:55:33,736",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,153,5,89
"2016-11-20 16:55:37,023",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,1,101,6,50
"2016-11-20 16:55:40,655",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,66,15,22
"2016-11-20 16:55:43,921",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,96,15,23
"2016-11-20 16:55:47,657",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,87,11,33
"2016-11-20 16:55:50,952",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,96,14,20
"2016-11-20 16:55:54,418",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,95,6,49
"2016-11-20 16:55:57,841",2,4,62,4,40,40,True,LinearRegression,32,32,200,0,0,154,3,73
