"2017-05-01 21:23:31,818",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,
"2017-05-01 21:24:39,325","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.06,32,32,200,0,3,58,16,19,26,8,28,4
"2017-05-01 21:25:46,938","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.36,32,32,200,0,1,63,15,22,24,8,30,2
"2017-05-01 21:26:54,693","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.37,32,32,200,0,7,51,14,22,19,14,23,10
"2017-05-01 21:28:01,872","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.32,32,32,200,0,2,58,14,20,24,9,29,4
"2017-05-01 21:29:09,156","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.11,32,32,200,0,4,53,16,22,22,12,24,9
"2017-05-01 21:30:16,501","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.47,32,32,200,0,7,41,19,16,26,6,30,3
"2017-05-01 21:31:23,413","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,40.93,32,32,200,0,6,48,20,13,26,6,28,4
"2017-05-01 21:32:31,272","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.62,32,32,200,0,3,56,15,24,23,10,27,6
"2017-05-01 21:33:38,352","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.20,32,32,200,0,5,44,20,13,25,7,29,3
"2017-05-01 21:34:45,661","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.77,32,32,200,0,5,58,11,30,19,14,23,9
"2017-05-01 21:35:52,720","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.48,32,32,200,0,5,60,14,27,22,11,26,6
"2017-05-01 21:37:00,026","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.49,32,32,200,0,8,38,19,15,27,5,28,4
"2017-05-01 21:38:06,758","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,40.98,32,32,200,0,6,46,20,18,23,10,26,7
"2017-05-01 21:39:13,256","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,40.87,32,32,200,0,5,52,19,15,22,11,25,7
"2017-05-01 21:40:19,747","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,40.67,32,32,200,0,2,60,12,25,22,13,27,7
"2017-05-01 21:41:26,356","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.13,32,32,200,0,7,43,18,20,24,10,29,3
"2017-05-01 21:42:33,224","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.09,32,32,200,0,1,62,18,17,23,9,25,7
"2017-05-01 21:43:40,383","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.19,32,32,200,0,1,63,10,27,16,20,23,10
"2017-05-01 21:44:47,296","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,40.83,32,32,200,0,4,57,15,24,25,7,28,4
"2017-05-01 21:45:54,526","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.86,32,32,200,0,3,57,18,18,24,8,28,4
"2017-05-01 21:47:01,206","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.19,32,32,200,0,6,49,15,19,18,15,23,9
"2017-05-01 21:48:07,851","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.01,32,32,200,0,2,60,16,20,27,5,26,7
"2017-05-01 21:49:15,125","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,41.26,32,32,200,0,4,57,11,26,23,9,23,9
"2017-05-01 21:50:33,041","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,47.18,32,32,200,0,3,55,19,15,24,9,27,5
"2017-05-01 21:51:51,565","30,30,30,30","30,35,35,35",102,4,0,0,True,LinearRegression,46.56,32,32,200,0,4,53,17,17,23,10,27,5
