"2016-11-20 14:59:42,707",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-20 14:59:45,450",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,113,10,35
"2016-11-20 14:59:49,450",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,92
"2016-11-20 14:59:52,902",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,13,29,14,28
"2016-11-20 14:59:56,351",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-20 15:00:00,168",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,144
"2016-11-20 15:00:03,569",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,154,0,88
"2016-11-20 15:00:07,037",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,148,0,85
"2016-11-20 15:00:10,520",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,161,3,63
"2016-11-20 15:00:14,243",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,150,2,68
"2016-11-20 15:00:17,430",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,169,0,117
"2016-11-20 15:00:20,996",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,191,0,155
"2016-11-20 15:00:24,539",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,4,45,9,28
"2016-11-20 15:00:28,271",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-20 15:00:31,810",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-20 15:00:35,302",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,128
"2016-11-20 15:00:39,156",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,166,0,140
"2016-11-20 15:00:42,752",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,147,0,129
"2016-11-20 15:00:46,546",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,7,40,12,33
"2016-11-20 15:00:49,990",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,172,0,137
"2016-11-20 15:00:53,318",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-20 15:00:56,846",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-20 15:01:01,786",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,128,0,104
"2016-11-20 15:01:05,355",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,169,0,124
"2016-11-20 15:01:08,542",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,127,6,50
"2016-11-20 15:01:11,912",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,121,0,131
"2016-11-20 15:01:15,219",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,179,0,150
"2016-11-20 15:01:19,148",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,169,0,160
"2016-11-20 15:01:23,502",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,114,13,32
"2016-11-20 15:01:26,961",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,159
"2016-11-20 15:01:30,315",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,176,0,160
"2016-11-20 15:01:33,932",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,112
"2016-11-20 15:01:37,302",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,168,0,152
"2016-11-20 15:01:40,897",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,133,7,56
"2016-11-20 15:01:44,570",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,149,8,48
"2016-11-20 15:01:48,070",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,107,9,36
"2016-11-20 15:01:51,268",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-11-20 15:01:54,586",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,3,72
"2016-11-20 15:01:58,144",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,15,23,14,21
"2016-11-20 15:02:01,279",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,128
"2016-11-20 15:02:04,891",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-11-20 15:02:08,376",2,4,30,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
