"2016-11-24 03:18:50,418",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-24 03:19:53,124",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:21:02,932",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:22:02,486",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:23:07,148",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:24:10,250",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:25:09,852",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:26:01,207",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:26:52,232",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:27:42,802",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:28:41,837",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:29:38,370",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:30:28,009",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:31:19,100",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:32:10,809",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:33:08,291",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:34:12,043",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:35:16,941",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:36:18,193",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:37:20,887",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:38:24,626",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:39:27,611",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:40:26,797",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:41:27,856",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:42:29,297",8,8,195,4,40,40,True,LinearRegression,32,32,200,0,20,12,30,2
"2016-11-24 03:43:35,248",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:44:38,320",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:45:43,293",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:46:40,988",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:47:29,655",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:48:23,186",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 03:49:25,119",8,8,195,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
