"2017-04-30 21:25:51,410",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,
"2017-04-30 21:28:21,884","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,17.77,119,1480,1115,1480,929,370,119
"2017-04-30 21:30:57,738","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,26.66,131,1480,1088,1480,961,370,131
"2017-04-30 21:33:32,556","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,21.11,122,1480,1089,1480,963,370,122
"2017-04-30 21:36:00,710","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,17.92,140,1480,1116,1480,977,370,140
"2017-04-30 21:38:35,584","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,22.80,133,1480,1081,1480,945,370,133
"2017-04-30 21:41:12,006","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,22.54,118,1480,1106,1480,949,370,118
"2017-04-30 21:43:53,454","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,28.41,115,1480,1117,1480,936,370,115
"2017-04-30 21:46:22,233","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,17.42,140,1480,1093,1480,940,370,140
"2017-04-30 21:48:59,210","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,23.88,130,1480,1064,1480,941,370,130
"2017-04-30 21:51:34,866","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,29.61,141,1480,1051,1480,981,370,141
"2017-04-30 21:54:19,521","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,29.81,126,1480,1087,1480,930,370,126
"2017-04-30 21:57:01,241","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,27.60,133,1480,1106,1480,979,370,133
"2017-04-30 21:59:36,175","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,20.86,125,1480,1111,1480,975,370,125
"2017-04-30 22:02:05,488","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,18.56,114,1480,1082,1480,956,370,114
"2017-04-30 22:04:48,032","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,27.95,128,1480,1119,1480,954,370,128
"2017-04-30 22:07:17,669","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,21.43,122,1480,1073,1480,915,370,122
"2017-04-30 22:09:49,197","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,17.79,132,1480,1085,1480,940,370,132
"2017-04-30 22:12:14,126","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,16.99,141,1480,1077,1480,976,370,141
"2017-04-30 22:14:49,807","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,26.61,134,1480,1073,1480,994,370,134
"2017-04-30 22:17:33,740","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,29.43,134,1480,1089,1480,930,370,134
"2017-04-30 22:20:01,176","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,18.67,135,1480,1092,1480,940,370,135
"2017-04-30 22:22:42,946","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,25.94,128,1480,1104,1480,940,370,128
"2017-04-30 22:25:23,313","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,27.77,132,1480,1085,1480,987,370,132
"2017-04-30 22:27:54,532","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,22.28,124,1480,1105,1480,936,370,124
"2017-04-30 22:30:28,272","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,18.47,120,1480,1115,1480,945,370,120
"2017-04-30 20:48:00,133","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.44,132,1480,1065,1480,949,370,132
"2017-04-30 20:50:06,657","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.62,119,1480,1042,1480,931,370,119
"2017-04-30 20:52:10,371","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.25,125,1480,1088,1480,956,370,125
"2017-04-30 20:54:17,369","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.22,129,1480,1122,1480,964,370,129
"2017-04-30 20:56:23,623","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.18,126,1480,1103,1480,956,370,126
"2017-04-30 20:58:26,986","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.90,132,1480,1095,1480,964,370,132
"2017-04-30 21:00:32,449","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.32,119,1480,1082,1480,935,370,119
"2017-04-30 21:02:36,299","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.67,143,1480,1120,1480,993,370,143
"2017-04-30 21:04:39,522","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.99,142,1480,1086,1480,972,370,142
"2017-04-30 21:06:45,125","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.59,123,1480,1102,1480,926,370,123
"2017-04-30 21:08:52,682","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.43,130,1480,1063,1480,944,370,130
"2017-04-30 21:11:04,235","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.14,124,1480,1069,1480,991,370,124
"2017-04-30 21:13:06,241","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.40,132,1480,1122,1480,964,370,132
"2017-04-30 21:15:13,334","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.23,133,1480,1102,1480,926,370,133
"2017-04-30 21:17:19,108","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.09,120,1480,1094,1480,963,370,120
"2017-04-30 21:19:25,274","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.15,123,1480,1119,1480,965,370,123
"2017-04-30 21:21:34,026","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.87,119,1480,1071,1480,981,370,119
"2017-04-30 21:23:44,758","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.37,124,1480,1088,1480,933,370,124
"2017-04-30 21:25:46,908","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.11,133,1480,1069,1480,970,370,133
"2017-04-30 21:27:50,761","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,10.63,118,1480,1076,1480,962,370,118
"2017-04-30 21:29:52,559","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.91,128,1480,1094,1480,961,370,128
"2017-04-30 21:31:58,548","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.95,131,1480,1093,1480,972,370,131
"2017-04-30 21:34:01,629","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.83,121,1480,1065,1480,965,370,121
"2017-04-30 21:36:02,651","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,10.98,127,1480,1122,1480,948,370,127
"2017-04-30 21:37:56,092","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.75,129,1480,1083,1480,937,370,129
"2017-04-30 20:46:11,572","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.06,119,1480,1094,1480,959,370,119
"2017-04-30 20:48:15,843","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.82,138,1480,1122,1480,994,370,138
"2017-04-30 20:50:18,511","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.20,128,1480,1089,1480,989,370,128
"2017-04-30 20:52:16,104","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.11,134,1480,1093,1480,944,370,134
"2017-04-30 20:54:19,171","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.06,106,1480,1083,1480,964,370,106
"2017-04-30 20:56:22,786","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.30,125,1480,1070,1480,966,370,125
"2017-04-30 20:58:25,314","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.44,132,1480,1088,1480,1008,370,132
"2017-04-30 21:00:30,062","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.90,119,1480,1090,1480,950,370,119
"2017-04-30 21:02:34,763","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.67,116,1480,1066,1480,956,370,116
"2017-04-30 21:04:36,153","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.17,118,1480,1077,1480,937,370,118
"2017-04-30 21:06:39,174","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.51,120,1480,1103,1480,969,370,120
"2017-04-30 21:08:37,532","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.05,124,1480,1070,1480,984,370,124
"2017-04-30 21:10:40,473","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.58,133,1480,1080,1480,966,370,133
"2017-04-30 21:12:43,095","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.73,124,1480,1105,1480,951,370,124
"2017-04-30 21:14:43,130","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,10.62,116,1480,1113,1480,932,370,116
"2017-04-30 21:16:45,792","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.77,122,1480,1053,1480,989,370,122
"2017-04-30 21:18:51,040","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.02,151,1480,1122,1480,986,370,151
"2017-04-30 21:20:53,282","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.49,129,1480,1074,1480,919,370,129
"2017-04-30 21:22:56,721","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.03,147,1480,1086,1480,953,370,147
"2017-04-30 21:25:00,199","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.68,118,1480,1101,1480,928,370,118
"2017-04-30 21:27:05,398","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.15,128,1480,1089,1480,974,370,128
"2017-04-30 21:29:08,122","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.16,122,1480,1066,1480,938,370,122
"2017-04-30 21:31:14,563","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.62,128,1480,1098,1480,971,370,128
"2017-04-30 21:33:19,778","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.76,122,1480,1115,1480,936,370,122
"2017-04-30 21:35:24,842","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.71,126,1480,1095,1480,962,370,126
"2017-04-30 20:48:31,238","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.78,140,1480,1090,1480,964,370,140
"2017-04-30 20:50:34,518","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.99,133,1480,1112,1480,987,370,133
"2017-04-30 20:52:40,460","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.68,121,1480,1101,1480,960,370,121
"2017-04-30 20:54:40,843","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.93,107,1480,1103,1480,970,370,107
"2017-04-30 20:56:48,934","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.86,123,1480,1070,1480,967,370,123
"2017-04-30 20:58:58,915","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.89,122,1480,1109,1480,947,370,122
"2017-04-30 21:01:05,228","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.32,121,1480,1101,1480,949,370,121
"2017-04-30 21:03:10,756","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.63,126,1480,1076,1480,968,370,126
"2017-04-30 21:05:17,884","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.39,126,1480,1109,1480,963,370,126
"2017-04-30 21:07:26,665","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.54,149,1480,1092,1480,992,370,149
"2017-04-30 21:09:34,978","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.02,127,1480,1091,1480,941,370,127
"2017-04-30 21:11:38,453","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.32,132,1480,1127,1480,956,370,132
"2017-04-30 21:13:43,441","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.14,123,1480,1082,1480,966,370,123
"2017-04-30 21:15:50,775","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.22,126,1480,1094,1480,949,370,126
"2017-04-30 21:17:57,884","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.71,119,1480,1102,1480,960,370,119
"2017-04-30 21:20:03,373","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.00,129,1480,1106,1480,964,370,129
"2017-04-30 21:22:11,729","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.23,117,1480,1082,1480,936,370,117
"2017-04-30 21:24:20,062","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,14.17,119,1480,1100,1480,905,370,119
"2017-04-30 21:26:19,910","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,11.92,124,1480,1083,1480,937,370,124
"2017-04-30 21:28:26,009","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.90,138,1480,1104,1480,961,370,138
"2017-04-30 21:30:32,222","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.60,141,1480,1051,1480,945,370,141
"2017-04-30 21:32:34,433","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.62,135,1480,1093,1480,964,370,135
"2017-04-30 21:34:39,880","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,12.33,118,1480,1090,1480,981,370,118
"2017-04-30 21:36:43,939","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.36,114,1480,1083,1480,961,370,114
"2017-04-30 21:38:40,518","20,20,20","20,20,20",36,12,12,12,True,LinearRegression,4,13.05,128,1480,1106,1480,963,370,128
