"2017-05-01 17:53:01,705",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,
"2017-05-01 17:54:23,075","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,48.21,32,32,200,0,5,53,16,23,26,7,31,1
"2017-05-01 17:55:43,324","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.35,32,32,200,0,6,53,25,10,27,5,30,2
"2017-05-01 17:57:04,697","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,48.24,32,32,200,0,7,46,21,17,26,8,27,5
"2017-05-01 17:58:24,819","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.26,32,32,200,0,9,48,21,15,28,4,30,2
"2017-05-01 17:59:45,640","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.86,32,32,200,0,1,58,18,17,27,5,28,4
"2017-05-01 18:01:05,619","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.50,32,32,200,0,6,54,19,22,28,5,31,2
"2017-05-01 18:02:26,055","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.74,32,32,200,0,2,56,25,8,29,3,29,3
"2017-05-01 18:03:45,983","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.15,32,32,200,0,2,60,24,12,28,4,31,1
"2017-05-01 18:05:05,852","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.04,32,32,200,0,5,53,14,27,24,8,28,4
"2017-05-01 18:06:25,644","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.55,32,32,200,0,2,61,11,34,24,12,27,6
"2017-05-01 18:07:45,554","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.32,32,32,200,0,8,52,16,20,25,8,27,6
"2017-05-01 18:09:04,241","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,46.49,32,32,200,0,8,38,19,15,27,7,31,1
"2017-05-01 18:10:23,913","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.14,32,32,200,0,6,58,17,24,25,9,30,2
"2017-05-01 18:11:43,588","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.14,32,32,200,0,6,48,20,13,27,6,30,2
"2017-05-01 18:13:03,574","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.41,32,32,200,0,7,54,14,26,25,8,30,2
"2017-05-01 18:14:23,984","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.95,32,32,200,0,10,39,23,12,28,5,30,2
"2017-05-01 18:15:43,841","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.26,32,32,200,0,4,59,20,17,27,6,30,2
"2017-05-01 18:17:04,296","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.37,32,32,200,0,4,45,14,23,25,8,31,1
"2017-05-01 18:18:25,152","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.68,32,32,200,1,3,52,16,19,26,6,32,0
"2017-05-01 18:19:44,014","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,46.54,32,32,200,1,4,51,21,14,31,1,32,0
"2017-05-01 18:21:04,012","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.57,32,32,200,0,5,58,20,17,28,4,28,4
"2017-05-01 18:22:21,978","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,45.70,32,32,200,0,8,50,18,21,25,8,28,5
"2017-05-01 18:23:41,907","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,47.48,32,32,200,1,2,60,19,17,29,3,32,0
"2017-05-01 18:25:00,510","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,46.35,32,32,200,0,4,66,17,20,25,7,29,3
"2017-05-01 18:26:17,028","30,30,30,30","30,35,35,35",54,4,0,0,True,LinearRegression,44.87,32,32,200,0,4,59,16,27,25,11,29,4
