"2016-11-21 16:32:06,402",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-21 16:32:13,499",32,14,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:32:20,505",32,14,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:32:27,455",32,14,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:32:34,345",32,14,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:32:41,218",32,14,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:32:48,111",32,14,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:32:54,907",32,14,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:33:01,741",32,14,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:33:08,900",32,14,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:33:15,834",32,14,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
