"2016-11-21 19:29:54,233",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),Successful,Wrong bits
"2016-11-21 19:29:54,674",4,8,110,4,4,4,True,LinearRegression,32,32,200,0,0,160
