"2016-11-17 14:26:07,719",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,R1 successful,R1 wrong bits,R2 successful,R2 wrong bits
"2016-11-17 14:26:17,539",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,64,2,56
"2016-11-17 14:26:17,987",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,80,1,80
"2016-11-17 14:26:18,399",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:26:18,857",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,33
"2016-11-17 14:26:19,303",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:26:19,699",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:26:20,129",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,9,32
"2016-11-17 14:26:20,605",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,6,32
"2016-11-17 14:26:21,031",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,88,0,100
"2016-11-17 14:26:21,460",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,88,2,84
"2016-11-17 14:26:21,916",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,10,32
"2016-11-17 14:26:22,338",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,98,0,92
"2016-11-17 14:26:22,709",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,80,1,80
"2016-11-17 14:26:23,156",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,4,40
"2016-11-17 14:26:23,616",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,10,32
"2016-11-17 14:26:24,055",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,86,1,96
"2016-11-17 14:26:24,475",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,11,33
"2016-11-17 14:26:24,895",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,104,2,80
"2016-11-17 14:26:25,306",4,4,102,4,10,10,True,LinearRegression,32,32,10,12,27,14,24
"2016-11-17 14:26:25,739",4,4,102,4,10,10,True,LinearRegression,32,32,10,4,50,5,48
"2016-11-17 14:26:26,155",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:26:26,581",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,34
"2016-11-17 14:26:27,003",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,88,1,88
"2016-11-17 14:26:27,404",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,6,36
"2016-11-17 14:26:27,816",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,4,32
"2016-11-17 14:26:28,192",4,4,102,4,10,10,True,LinearRegression,32,32,10,14,18,14,18
"2016-11-17 14:26:28,609",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,88,0,94
"2016-11-17 14:26:29,030",4,4,102,4,10,10,True,LinearRegression,32,32,10,5,45,2,52
"2016-11-17 14:26:29,458",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,14,32
"2016-11-17 14:26:29,860",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,5,34
"2016-11-17 14:26:30,324",4,4,102,4,10,10,True,LinearRegression,32,32,10,2,41,7,32
"2016-11-17 14:26:30,748",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:26:31,139",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,96,1,86
"2016-11-17 14:26:31,582",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,9,32
"2016-11-17 14:26:32,014",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:26:32,407",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,128,3,80
"2016-11-17 14:26:32,811",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,92,0,82
"2016-11-17 14:26:33,242",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,90,0,96
"2016-11-17 14:26:33,637",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,11,32
"2016-11-17 14:26:34,118",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:26:34,581",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,10,34
"2016-11-17 14:26:35,006",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,96,0,80
"2016-11-17 14:26:35,396",4,4,102,4,10,10,True,LinearRegression,32,32,10,5,43,7,31
"2016-11-17 14:26:35,829",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,37,13,28
"2016-11-17 14:26:36,271",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,7,33
"2016-11-17 14:26:36,689",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,33
"2016-11-17 14:26:37,129",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,90,0,80
"2016-11-17 14:26:37,529",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,3,34
"2016-11-17 14:26:37,942",4,4,102,4,10,10,True,LinearRegression,32,32,10,13,19,14,18
"2016-11-17 14:26:38,373",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:26:38,784",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,90,0,82
"2016-11-17 14:26:39,207",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,12,35
"2016-11-17 14:26:39,664",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,17,15
"2016-11-17 14:26:40,121",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,88,2,82
"2016-11-17 14:26:40,562",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,104,3,82
"2016-11-17 14:26:40,983",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,9,36
"2016-11-17 14:26:41,414",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,12,32
"2016-11-17 14:26:41,826",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,11,34
"2016-11-17 14:26:42,259",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:26:42,648",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,108,1,88
"2016-11-17 14:26:43,065",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:26:43,472",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,7,32
"2016-11-17 14:26:43,865",4,4,102,4,10,10,True,LinearRegression,32,32,10,6,38,6,34
"2016-11-17 14:26:44,299",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:26:44,728",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:26:45,154",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,88,0,112
"2016-11-17 14:26:45,566",4,4,102,4,10,10,True,LinearRegression,32,32,10,6,41,11,30
"2016-11-17 14:26:46,034",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,9,32
"2016-11-17 14:26:46,430",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,104,0,92
"2016-11-17 14:26:46,866",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,80,0,96
"2016-11-17 14:26:47,265",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,6,32
"2016-11-17 14:26:47,678",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:26:48,103",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:26:48,530",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,10,33
"2016-11-17 14:26:48,929",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:26:49,357",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,4,32
"2016-11-17 14:26:49,777",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,19,16,19
"2016-11-17 14:26:50,194",4,4,102,4,10,10,True,LinearRegression,32,32,10,10,24,14,18
"2016-11-17 14:26:50,626",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,94,1,90
"2016-11-17 14:26:51,062",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,10,32
"2016-11-17 14:26:51,451",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,92,0,104
"2016-11-17 14:26:51,840",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,12,33
"2016-11-17 14:26:52,258",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,102,0,100
"2016-11-17 14:26:52,667",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,86,1,80
"2016-11-17 14:26:53,097",4,4,102,4,10,10,True,LinearRegression,32,32,10,7,33,8,32
"2016-11-17 14:26:53,492",4,4,102,4,10,10,True,LinearRegression,32,32,10,5,38,6,37
"2016-11-17 14:26:53,908",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,1,34
"2016-11-17 14:26:54,333",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,80,1,88
"2016-11-17 14:26:54,753",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,7,34
"2016-11-17 14:26:55,169",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:26:55,595",4,4,102,4,10,10,True,LinearRegression,32,32,10,12,25,16,20
"2016-11-17 14:26:56,002",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,9,32
"2016-11-17 14:26:56,433",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:26:56,858",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,6,32
"2016-11-17 14:26:57,286",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,6,32
"2016-11-17 14:26:57,712",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,106,1,94
"2016-11-17 14:26:58,129",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,98,1,80
"2016-11-17 14:26:58,535",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,96,0,86
"2016-11-17 14:26:58,954",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,7,33
"2016-11-17 14:26:59,373",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:26:59,779",4,4,102,4,10,10,True,LinearRegression,32,32,10,4,44,5,43
"2016-11-17 14:27:00,186",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,11,32
"2016-11-17 14:27:00,610",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:27:01,040",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,36,10,29
"2016-11-17 14:27:01,483",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,104,0,80
"2016-11-17 14:27:01,901",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,4,42
"2016-11-17 14:27:02,325",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,40,20,16
"2016-11-17 14:27:02,751",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:27:03,143",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,94,0,104
"2016-11-17 14:27:03,590",4,4,102,4,10,10,True,LinearRegression,32,32,10,11,29,11,27
"2016-11-17 14:27:04,010",4,4,102,4,10,10,True,LinearRegression,32,32,10,6,40,8,33
"2016-11-17 14:27:04,419",4,4,102,4,10,10,True,LinearRegression,32,32,10,3,58,9,40
"2016-11-17 14:27:04,821",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:27:05,252",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,178,0,159
"2016-11-17 14:27:05,664",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,17,16,16
"2016-11-17 14:27:06,071",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,88,1,84
"2016-11-17 14:27:06,476",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,84,2,80
"2016-11-17 14:27:06,906",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,96,0,88
"2016-11-17 14:27:07,317",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:27:07,705",4,4,102,4,10,10,True,LinearRegression,32,32,10,3,68,2,55
"2016-11-17 14:27:08,142",4,4,102,4,10,10,True,LinearRegression,32,32,10,3,55,7,38
"2016-11-17 14:27:08,579",4,4,102,4,10,10,True,LinearRegression,32,32,10,14,18,15,17
"2016-11-17 14:27:08,999",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,10,33
"2016-11-17 14:27:09,405",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,110,1,88
"2016-11-17 14:27:09,808",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,10,32
"2016-11-17 14:27:10,201",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,104,1,84
"2016-11-17 14:27:10,611",4,4,102,4,10,10,True,LinearRegression,32,32,10,7,33,10,30
"2016-11-17 14:27:11,031",4,4,102,4,10,10,True,LinearRegression,32,32,10,6,38,4,36
"2016-11-17 14:27:11,499",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,88,0,80
"2016-11-17 14:27:12,011",4,4,102,4,10,10,True,LinearRegression,32,32,10,7,43,7,43
"2016-11-17 14:27:12,449",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,94,0,82
"2016-11-17 14:27:12,901",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,35
"2016-11-17 14:27:13,347",4,4,102,4,10,10,True,LinearRegression,32,32,10,14,18,14,18
"2016-11-17 14:27:13,781",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,6,33
"2016-11-17 14:27:14,273",4,4,102,4,10,10,True,LinearRegression,32,32,10,15,20,15,20
"2016-11-17 14:27:14,722",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,108,0,92
"2016-11-17 14:27:15,131",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,94,1,84
"2016-11-17 14:27:15,549",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,9,32
"2016-11-17 14:27:15,969",4,4,102,4,10,10,True,LinearRegression,32,32,10,30,2,30,2
"2016-11-17 14:27:16,385",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,10,32
"2016-11-17 14:27:16,767",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,112,0,96
"2016-11-17 14:27:17,187",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,1,32
"2016-11-17 14:27:17,618",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:27:18,044",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,100,1,98
"2016-11-17 14:27:18,463",4,4,102,4,10,10,True,LinearRegression,32,32,10,28,4,29,3
"2016-11-17 14:27:18,858",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,7,33
"2016-11-17 14:27:19,257",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,88,1,80
"2016-11-17 14:27:19,668",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,9,33
"2016-11-17 14:27:20,080",4,4,102,4,10,10,True,LinearRegression,32,32,10,5,40,10,25
"2016-11-17 14:27:20,496",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,34,4,35
"2016-11-17 14:27:20,922",4,4,102,4,10,10,True,LinearRegression,32,32,10,7,38,6,34
"2016-11-17 14:27:21,317",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,9,34
"2016-11-17 14:27:21,723",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:27:22,133",4,4,102,4,10,10,True,LinearRegression,32,32,10,15,21,15,19
"2016-11-17 14:27:22,540",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,33
"2016-11-17 14:27:22,964",4,4,102,4,10,10,True,LinearRegression,32,32,10,6,38,8,35
"2016-11-17 14:27:23,435",4,4,102,4,10,10,True,LinearRegression,32,32,10,2,52,7,45
"2016-11-17 14:27:23,875",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:27:24,297",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,5,32
"2016-11-17 14:27:24,708",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:27:25,117",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,172,0,156
"2016-11-17 14:27:25,553",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,88,0,90
"2016-11-17 14:27:25,990",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,12,32
"2016-11-17 14:27:26,426",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:27:26,890",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,4,32
"2016-11-17 14:27:27,356",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,98,0,80
"2016-11-17 14:27:27,753",4,4,102,4,10,10,True,LinearRegression,32,32,10,11,24,12,23
"2016-11-17 14:27:28,167",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,96,2,86
"2016-11-17 14:27:28,598",4,4,102,4,10,10,True,LinearRegression,32,32,10,10,29,12,27
"2016-11-17 14:27:29,098",4,4,102,4,10,10,True,LinearRegression,32,32,10,4,43,10,32
"2016-11-17 14:27:29,521",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,100,0,92
"2016-11-17 14:27:29,944",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,94,1,88
"2016-11-17 14:27:30,380",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,5,43
"2016-11-17 14:27:30,830",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:27:31,287",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,92,1,88
"2016-11-17 14:27:31,699",4,4,102,4,10,10,True,LinearRegression,32,32,10,31,1,32,0
"2016-11-17 14:27:32,127",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,11,33
"2016-11-17 14:27:32,575",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:27:32,985",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,36,10,32
"2016-11-17 14:27:33,420",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,112,1,84
"2016-11-17 14:27:33,804",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,2,42
"2016-11-17 14:27:34,228",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,3,33
"2016-11-17 14:27:34,665",4,4,102,4,10,10,True,LinearRegression,32,32,10,14,30,18,22
"2016-11-17 14:27:35,091",4,4,102,4,10,10,True,LinearRegression,32,32,10,6,34,4,36
"2016-11-17 14:27:35,613",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,92,0,108
"2016-11-17 14:27:36,110",4,4,102,4,10,10,True,LinearRegression,32,32,10,5,43,7,34
"2016-11-17 14:27:36,565",4,4,102,4,10,10,True,LinearRegression,32,32,10,13,34,9,33
"2016-11-17 14:27:37,000",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,112,1,88
"2016-11-17 14:27:37,412",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,108,0,82
"2016-11-17 14:27:37,859",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:27:38,281",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:27:38,728",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,5,32
"2016-11-17 14:27:39,132",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,98,2,86
"2016-11-17 14:27:39,543",4,4,102,4,10,10,True,LinearRegression,32,32,10,13,19,14,18
"2016-11-17 14:27:39,962",4,4,102,4,10,10,True,LinearRegression,32,32,10,4,45,5,41
"2016-11-17 14:27:40,411",4,4,102,4,10,10,True,LinearRegression,32,32,10,31,1,32,0
"2016-11-17 14:27:40,787",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,98,0,86
"2016-11-17 14:27:41,220",4,4,102,4,10,10,True,LinearRegression,32,32,10,25,7,25,7
"2016-11-17 14:27:41,600",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,112,1,88
"2016-11-17 14:27:42,002",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,84,0,80
"2016-11-17 14:27:42,429",4,4,102,4,10,10,True,LinearRegression,32,32,10,7,38,7,38
"2016-11-17 14:27:42,840",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:27:43,298",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,38,3,38
"2016-11-17 14:27:43,749",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,86,2,82
"2016-11-17 14:27:44,203",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,10,33
"2016-11-17 14:27:44,638",4,4,102,4,10,10,True,LinearRegression,32,32,10,14,20,15,18
"2016-11-17 14:27:45,134",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,34
"2016-11-17 14:27:45,599",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,31,11,28
"2016-11-17 14:27:46,049",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,10,33
"2016-11-17 14:27:46,502",4,4,102,4,10,10,True,LinearRegression,32,32,10,10,28,14,23
"2016-11-17 14:27:46,929",4,4,102,4,10,10,True,LinearRegression,32,32,10,28,4,28,4
"2016-11-17 14:27:47,365",4,4,102,4,10,10,True,LinearRegression,32,32,10,17,15,17,15
"2016-11-17 14:27:47,852",4,4,102,4,10,10,True,LinearRegression,32,32,10,7,33,6,32
"2016-11-17 14:27:48,298",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:27:48,694",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:27:49,121",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,102,0,102
"2016-11-17 14:27:49,573",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,9,32
"2016-11-17 14:27:49,983",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:27:50,386",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,96,1,84
"2016-11-17 14:27:50,819",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:27:51,258",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,102,1,88
"2016-11-17 14:27:51,730",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:27:52,242",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:27:52,755",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,100,0,84
"2016-11-17 14:27:53,190",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,100,1,84
"2016-11-17 14:27:53,654",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,11,34
"2016-11-17 14:27:54,206",4,4,102,4,10,10,True,LinearRegression,32,32,10,6,37,6,37
"2016-11-17 14:27:54,670",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,56,6,42
"2016-11-17 14:27:55,087",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,90,1,80
"2016-11-17 14:27:55,511",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:27:55,971",4,4,102,4,10,10,True,LinearRegression,32,32,10,32,0,32,0
"2016-11-17 14:27:56,416",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,149,14,24
"2016-11-17 14:27:56,869",4,4,102,4,10,10,True,LinearRegression,32,32,10,7,34,8,29
"2016-11-17 14:27:57,279",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,35,8,34
"2016-11-17 14:27:57,729",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,100,1,80
"2016-11-17 14:27:58,135",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:27:58,524",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,100,2,88
"2016-11-17 14:27:58,956",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,36,9,37
"2016-11-17 14:27:59,439",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,8,32
"2016-11-17 14:27:59,855",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,16,16,16
"2016-11-17 14:28:00,269",4,4,102,4,10,10,True,LinearRegression,32,32,10,8,32,4,32
"2016-11-17 14:28:00,696",4,4,102,4,10,10,True,LinearRegression,32,32,10,1,94,0,92
"2016-11-17 14:28:01,162",4,4,102,4,10,10,True,LinearRegression,32,32,10,7,37,10,27
"2016-11-17 14:28:01,637",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,112,0,84
"2016-11-17 14:28:02,115",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,90,0,86
"2016-11-17 14:28:02,572",4,4,102,4,10,10,True,LinearRegression,32,32,10,0,92,1,80
"2016-11-17 14:28:03,000",4,4,102,4,10,10,True,LinearRegression,32,32,10,4,48,4,50
"2016-11-17 14:28:03,396",4,4,102,4,10,10,True,LinearRegression,32,32,10,16,32,10,32
