"2016-11-24 04:29:16,657",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-24 04:30:17,586",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:31:23,744",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:32:32,026",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:33:26,938",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:34:30,168",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:35:38,225",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:36:44,232",8,8,102,4,40,40,True,LinearRegression,32,32,200,0,11,26,12,25
"2016-11-24 04:37:53,143",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:38:54,700",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:39:59,821",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:40:57,358",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:42:09,590",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:43:09,583",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:44:11,643",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:45:21,272",8,8,102,4,40,40,True,LinearRegression,32,32,200,0,16,16,14,18
"2016-11-24 04:46:27,514",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:47:35,520",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:48:32,689",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:49:31,307",8,8,102,4,40,40,True,LinearRegression,32,32,200,0,28,4,28,4
"2016-11-24 04:50:37,698",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:51:37,190",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:52:41,923",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:53:41,392",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:54:42,869",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:55:43,982",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:56:21,765",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:56:46,101",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:57:12,146",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:57:37,178",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-24 04:58:03,263",8,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
