"2016-11-17 00:48:24,755",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,R1 successful,R1 wrong bits,R2 successful,R2 wrong bits
"2016-11-17 00:53:37,011",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,156,4,47
"2016-11-17 00:53:45,260",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,0,76
"2016-11-17 00:53:53,450",4,4,150,4,40,40,True,LinearRegression,32,32,200,11,23,22,11
"2016-11-17 00:54:01,721",4,4,150,4,40,40,True,LinearRegression,32,32,200,9,35,23,10
"2016-11-17 00:54:09,827",4,4,150,4,40,40,True,LinearRegression,32,32,200,9,28,13,24
"2016-11-17 00:54:18,442",4,4,150,4,40,40,True,LinearRegression,32,32,200,7,42,5,42
"2016-11-17 00:54:26,692",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,74,15,18
"2016-11-17 00:54:35,615",4,4,150,4,40,40,True,LinearRegression,32,32,200,29,3,29,3
"2016-11-17 00:54:43,976",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,16,32,0
"2016-11-17 00:54:53,746",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,136,9,39
"2016-11-17 00:55:02,827",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,21,27,5
"2016-11-17 00:55:10,866",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,2,71
"2016-11-17 00:55:19,423",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,19,15,19
"2016-11-17 00:55:27,957",4,4,150,4,40,40,True,LinearRegression,32,32,200,17,15,25,8
"2016-11-17 00:55:36,782",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,150,3,54
"2016-11-17 00:55:45,490",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,72,9,27
"2016-11-17 00:55:53,809",4,4,150,4,40,40,True,LinearRegression,32,32,200,10,30,21,17
"2016-11-17 00:56:02,546",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,3,70
"2016-11-17 00:56:11,330",4,4,150,4,40,40,True,LinearRegression,32,32,200,31,1,32,0
"2016-11-17 00:56:19,823",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,2,75
"2016-11-17 00:56:27,944",4,4,150,4,40,40,True,LinearRegression,32,32,200,31,1,31,1
"2016-11-17 00:56:36,317",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 00:56:45,005",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,98,14,24
"2016-11-17 00:56:53,227",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,26,18,22
"2016-11-17 00:57:01,196",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,100,12,32
"2016-11-17 00:57:09,213",4,4,150,4,40,40,True,LinearRegression,32,32,200,18,15,18,15
"2016-11-17 00:57:17,446",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,16,32,0
"2016-11-17 00:57:25,537",4,4,150,4,40,40,True,LinearRegression,32,32,200,31,1,31,1
"2016-11-17 00:57:33,820",4,4,150,4,40,40,True,LinearRegression,32,32,200,2,54,15,20
"2016-11-17 00:57:43,585",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,144,10,33
"2016-11-17 00:57:51,756",4,4,150,4,40,40,True,LinearRegression,32,32,200,29,3,30,2
"2016-11-17 00:57:59,796",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,158,8,54
"2016-11-17 00:58:08,130",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,1,76
"2016-11-17 00:58:16,123",4,4,150,4,40,40,True,LinearRegression,32,32,200,26,6,30,2
"2016-11-17 00:58:24,275",4,4,150,4,40,40,True,LinearRegression,32,32,200,9,41,20,16
"2016-11-17 00:58:32,458",4,4,150,4,40,40,True,LinearRegression,32,32,200,11,34,10,32
"2016-11-17 00:58:40,872",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,93,16,19
"2016-11-17 00:58:48,948",4,4,150,4,40,40,True,LinearRegression,32,32,200,21,15,25,8
"2016-11-17 00:58:56,846",4,4,150,4,40,40,True,LinearRegression,32,32,200,11,26,22,17
"2016-11-17 00:59:04,928",4,4,150,4,40,40,True,LinearRegression,32,32,200,17,15,31,1
"2016-11-17 00:59:13,133",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 00:59:21,357",4,4,150,4,40,40,True,LinearRegression,32,32,200,1,70,13,24
"2016-11-17 00:59:29,849",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,64,8,32
"2016-11-17 00:59:38,390",4,4,150,4,40,40,True,LinearRegression,32,32,200,10,30,30,2
"2016-11-17 00:59:46,553",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,16,14,18
"2016-11-17 00:59:54,588",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,2,70
"2016-11-17 01:00:02,564",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,129,6,52
"2016-11-17 01:00:10,570",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,25,12,25
"2016-11-17 01:00:18,593",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,103,11,32
"2016-11-17 01:00:26,538",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,138,3,54
"2016-11-17 01:00:34,925",4,4,150,4,40,40,True,LinearRegression,32,32,200,18,14,26,6
"2016-11-17 01:00:42,988",4,4,150,4,40,40,True,LinearRegression,32,32,200,8,32,6,38
"2016-11-17 01:00:51,143",4,4,150,4,40,40,True,LinearRegression,32,32,200,24,8,24,8
"2016-11-17 01:00:59,323",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,28,20,12
"2016-11-17 01:01:07,471",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,32,4,42
"2016-11-17 01:01:15,659",4,4,150,4,40,40,True,LinearRegression,32,32,200,12,21,23,10
"2016-11-17 01:01:24,046",4,4,150,4,40,40,True,LinearRegression,32,32,200,25,7,25,7
"2016-11-17 01:01:32,218",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,20,24,8
"2016-11-17 01:01:41,665",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,102,11,32
"2016-11-17 01:01:51,016",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,111,5,35
"2016-11-17 01:01:59,461",4,4,150,4,40,40,True,LinearRegression,32,32,200,4,48,9,32
"2016-11-17 01:02:07,468",4,4,150,4,40,40,True,LinearRegression,32,32,200,29,3,29,3
"2016-11-17 01:02:15,634",4,4,150,4,40,40,True,LinearRegression,32,32,200,18,14,32,0
"2016-11-17 01:02:23,537",4,4,150,4,40,40,True,LinearRegression,32,32,200,17,16,21,11
"2016-11-17 01:02:31,475",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,23,25,7
"2016-11-17 01:02:39,368",4,4,150,4,40,40,True,LinearRegression,32,32,200,22,10,28,4
"2016-11-17 01:02:47,831",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,128,10,35
"2016-11-17 01:02:56,040",4,4,150,4,40,40,True,LinearRegression,32,32,200,26,6,26,6
"2016-11-17 01:03:04,065",4,4,150,4,40,40,True,LinearRegression,32,32,200,28,4,28,4
"2016-11-17 01:03:12,318",4,4,150,4,40,40,True,LinearRegression,32,32,200,30,2,30,2
"2016-11-17 01:03:20,555",4,4,150,4,40,40,True,LinearRegression,32,32,200,8,32,7,33
"2016-11-17 01:03:28,631",4,4,150,4,40,40,True,LinearRegression,32,32,200,8,32,13,25
"2016-11-17 01:03:36,778",4,4,150,4,40,40,True,LinearRegression,32,32,200,26,6,26,6
"2016-11-17 01:03:45,003",4,4,150,4,40,40,True,LinearRegression,32,32,200,3,39,16,18
"2016-11-17 01:03:53,008",4,4,150,4,40,40,True,LinearRegression,32,32,200,30,2,30,2
"2016-11-17 01:04:01,047",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,16,32,0
"2016-11-17 01:04:09,587",4,4,150,4,40,40,True,LinearRegression,32,32,200,28,4,31,1
"2016-11-17 01:04:17,638",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,85,13,26
"2016-11-17 01:04:25,855",4,4,150,4,40,40,True,LinearRegression,32,32,200,4,48,5,43
"2016-11-17 01:04:34,077",4,4,150,4,40,40,True,LinearRegression,32,32,200,22,10,28,4
"2016-11-17 01:04:42,428",4,4,150,4,40,40,True,LinearRegression,32,32,200,26,6,26,6
"2016-11-17 01:04:50,767",4,4,150,4,40,40,True,LinearRegression,32,32,200,12,22,20,13
"2016-11-17 01:04:58,964",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,96,4,45
"2016-11-17 01:05:07,129",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,103,6,37
"2016-11-17 01:05:15,032",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:05:22,991",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,22,20,16
"2016-11-17 01:05:30,940",4,4,150,4,40,40,True,LinearRegression,32,32,200,17,20,18,18
"2016-11-17 01:05:38,903",4,4,150,4,40,40,True,LinearRegression,32,32,200,13,19,14,19
"2016-11-17 01:05:47,249",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,36,17,15
"2016-11-17 01:05:55,410",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,20,26,8
"2016-11-17 01:06:03,386",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:06:11,515",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,107,14,27
"2016-11-17 01:06:20,205",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,0,94
"2016-11-17 01:06:28,438",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,145,4,60
"2016-11-17 01:06:36,479",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:06:44,515",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:06:53,067",4,4,150,4,40,40,True,LinearRegression,32,32,200,15,19,29,5
"2016-11-17 01:07:00,956",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,146,10,35
"2016-11-17 01:07:08,958",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,16,32,0
"2016-11-17 01:07:17,241",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:07:25,482",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,126,5,48
"2016-11-17 01:07:33,649",4,4,150,4,40,40,True,LinearRegression,32,32,200,30,2,30,2
"2016-11-17 01:07:41,792",4,4,150,4,40,40,True,LinearRegression,32,32,200,22,12,24,8
"2016-11-17 01:07:49,715",4,4,150,4,40,40,True,LinearRegression,32,32,200,28,7,28,7
"2016-11-17 01:07:57,749",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,49,15,20
"2016-11-17 01:08:05,834",4,4,150,4,40,40,True,LinearRegression,32,32,200,30,2,30,2
"2016-11-17 01:08:14,273",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,48,32,0
"2016-11-17 01:08:22,390",4,4,150,4,40,40,True,LinearRegression,32,32,200,22,10,20,12
"2016-11-17 01:08:30,411",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,2,66
"2016-11-17 01:08:38,417",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,21,17,16
"2016-11-17 01:08:46,445",4,4,150,4,40,40,True,LinearRegression,32,32,200,11,26,16,22
"2016-11-17 01:08:54,860",4,4,150,4,40,40,True,LinearRegression,32,32,200,12,22,25,9
"2016-11-17 01:09:03,084",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,111,6,41
"2016-11-17 01:09:11,084",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,41,18,14
"2016-11-17 01:09:19,140",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,17,14,18
"2016-11-17 01:09:27,755",4,4,150,4,40,40,True,LinearRegression,32,32,200,6,37,11,27
"2016-11-17 01:09:35,694",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,84,10,31
"2016-11-17 01:09:43,626",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,23,27,5
"2016-11-17 01:09:51,694",4,4,150,4,40,40,True,LinearRegression,32,32,200,24,9,24,9
"2016-11-17 01:09:59,696",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,119,6,46
"2016-11-17 01:10:07,777",4,4,150,4,40,40,True,LinearRegression,32,32,200,27,5,28,4
"2016-11-17 01:10:15,867",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,16,32,0
"2016-11-17 01:10:23,887",4,4,150,4,40,40,True,LinearRegression,32,32,200,8,32,28,4
"2016-11-17 01:10:31,946",4,4,150,4,40,40,True,LinearRegression,32,32,200,31,1,32,0
"2016-11-17 01:10:39,981",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,136,7,48
"2016-11-17 01:10:48,151",4,4,150,4,40,40,True,LinearRegression,32,32,200,15,23,22,11
"2016-11-17 01:10:56,195",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,21,27,5
"2016-11-17 01:11:04,666",4,4,150,4,40,40,True,LinearRegression,32,32,200,15,25,27,5
"2016-11-17 01:11:12,823",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,119,8,39
"2016-11-17 01:11:21,086",4,4,150,4,40,40,True,LinearRegression,32,32,200,10,32,12,23
"2016-11-17 01:11:29,549",4,4,150,4,40,40,True,LinearRegression,32,32,200,19,13,29,3
"2016-11-17 01:11:38,057",4,4,150,4,40,40,True,LinearRegression,32,32,200,13,21,26,10
"2016-11-17 01:11:46,047",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:11:54,048",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,65,10,34
"2016-11-17 01:12:02,177",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,21,16,21
"2016-11-17 01:12:10,305",4,4,150,4,40,40,True,LinearRegression,32,32,200,10,29,10,29
"2016-11-17 01:12:18,322",4,4,150,4,40,40,True,LinearRegression,32,32,200,26,6,26,6
"2016-11-17 01:12:26,422",4,4,150,4,40,40,True,LinearRegression,32,32,200,27,5,29,3
"2016-11-17 01:12:35,207",4,4,150,4,40,40,True,LinearRegression,32,32,200,31,1,31,1
"2016-11-17 01:12:43,365",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,101,6,44
"2016-11-17 01:12:51,365",4,4,150,4,40,40,True,LinearRegression,32,32,200,22,11,22,11
"2016-11-17 01:12:59,812",4,4,150,4,40,40,True,LinearRegression,32,32,200,17,15,31,1
"2016-11-17 01:13:07,821",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,163,2,69
"2016-11-17 01:13:16,252",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,57,17,18
"2016-11-17 01:13:24,490",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,16,14,18
"2016-11-17 01:13:32,734",4,4,150,4,40,40,True,LinearRegression,32,32,200,13,26,10,26
"2016-11-17 01:13:40,921",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,16,16,16
"2016-11-17 01:13:49,340",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,86,10,30
"2016-11-17 01:13:57,570",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,106,7,42
"2016-11-17 01:14:05,483",4,4,150,4,40,40,True,LinearRegression,32,32,200,31,1,31,1
"2016-11-17 01:14:13,531",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,19,21,11
"2016-11-17 01:14:22,056",4,4,150,4,40,40,True,LinearRegression,32,32,200,7,36,15,27
"2016-11-17 01:14:30,082",4,4,150,4,40,40,True,LinearRegression,32,32,200,28,4,28,4
"2016-11-17 01:14:38,102",4,4,150,4,40,40,True,LinearRegression,32,32,200,28,4,28,4
"2016-11-17 01:14:46,052",4,4,150,4,40,40,True,LinearRegression,32,32,200,2,47,14,23
"2016-11-17 01:14:53,890",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:15:02,012",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,38,15,19
"2016-11-17 01:15:10,110",4,4,150,4,40,40,True,LinearRegression,32,32,200,26,6,26,6
"2016-11-17 01:15:18,738",4,4,150,4,40,40,True,LinearRegression,32,32,200,13,22,16,18
"2016-11-17 01:15:27,323",4,4,150,4,40,40,True,LinearRegression,32,32,200,7,39,23,15
"2016-11-17 01:15:35,511",4,4,150,4,40,40,True,LinearRegression,32,32,200,7,30,14,20
"2016-11-17 01:15:43,894",4,4,150,4,40,40,True,LinearRegression,32,32,200,13,22,12,22
"2016-11-17 01:15:51,619",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:15:59,842",4,4,150,4,40,40,True,LinearRegression,32,32,200,24,8,24,8
"2016-11-17 01:16:07,542",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:16:15,986",4,4,150,4,40,40,True,LinearRegression,32,32,200,20,15,21,13
"2016-11-17 01:16:23,897",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,16,16,16
"2016-11-17 01:16:31,821",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,79,13,23
"2016-11-17 01:16:39,897",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,150,3,67
"2016-11-17 01:16:48,277",4,4,150,4,40,40,True,LinearRegression,32,32,200,7,39,22,10
"2016-11-17 01:16:56,384",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:17:04,676",4,4,150,4,40,40,True,LinearRegression,32,32,200,19,13,20,12
"2016-11-17 01:17:12,948",4,4,150,4,40,40,True,LinearRegression,32,32,200,31,1,31,1
"2016-11-17 01:17:21,088",4,4,150,4,40,40,True,LinearRegression,32,32,200,21,15,22,12
"2016-11-17 01:17:29,084",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,123,5,49
"2016-11-17 01:17:38,700",4,4,150,4,40,40,True,LinearRegression,32,32,200,6,50,2,54
"2016-11-17 01:17:47,748",4,4,150,4,40,40,True,LinearRegression,32,32,200,28,4,28,4
"2016-11-17 01:17:55,795",4,4,150,4,40,40,True,LinearRegression,32,32,200,28,4,28,4
"2016-11-17 01:18:03,778",4,4,150,4,40,40,True,LinearRegression,32,32,200,9,30,14,28
"2016-11-17 01:18:12,087",4,4,150,4,40,40,True,LinearRegression,32,32,200,31,1,31,1
"2016-11-17 01:18:19,911",4,4,150,4,40,40,True,LinearRegression,32,32,200,4,48,3,48
"2016-11-17 01:18:27,954",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,20,12,22
"2016-11-17 01:18:35,986",4,4,150,4,40,40,True,LinearRegression,32,32,200,30,2,30,2
"2016-11-17 01:18:44,194",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,161,2,75
"2016-11-17 01:18:52,269",4,4,150,4,40,40,True,LinearRegression,32,32,200,8,38,14,18
"2016-11-17 01:19:00,294",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,55,18,17
"2016-11-17 01:19:08,337",4,4,150,4,40,40,True,LinearRegression,32,32,200,12,24,12,24
"2016-11-17 01:19:16,652",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,0,76
"2016-11-17 01:19:26,978",4,4,150,4,40,40,True,LinearRegression,32,32,200,20,12,28,4
"2016-11-17 01:19:35,074",4,4,150,4,40,40,True,LinearRegression,32,32,200,22,12,26,9
"2016-11-17 01:19:43,072",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,149,2,65
"2016-11-17 01:19:51,059",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,79,13,27
"2016-11-17 01:19:59,232",4,4,150,4,40,40,True,LinearRegression,32,32,200,29,3,29,3
"2016-11-17 01:20:07,626",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,137,3,50
"2016-11-17 01:20:15,944",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,55,17,17
"2016-11-17 01:20:23,796",4,4,150,4,40,40,True,LinearRegression,32,32,200,10,36,23,9
"2016-11-17 01:20:32,233",4,4,150,4,40,40,True,LinearRegression,32,32,200,2,64,4,47
"2016-11-17 01:20:40,227",4,4,150,4,40,40,True,LinearRegression,32,32,200,17,17,19,14
"2016-11-17 01:20:48,393",4,4,150,4,40,40,True,LinearRegression,32,32,200,25,8,25,8
"2016-11-17 01:20:56,748",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,112,10,31
"2016-11-17 01:21:05,213",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,20,17,17
"2016-11-17 01:21:13,927",4,4,150,4,40,40,True,LinearRegression,32,32,200,16,16,32,0
"2016-11-17 01:21:22,002",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,0,84
"2016-11-17 01:21:30,196",4,4,150,4,40,40,True,LinearRegression,32,32,200,15,24,22,11
"2016-11-17 01:21:38,173",4,4,150,4,40,40,True,LinearRegression,32,32,200,11,21,21,11
"2016-11-17 01:21:46,190",4,4,150,4,40,40,True,LinearRegression,32,32,200,26,7,26,7
"2016-11-17 01:21:54,213",4,4,150,4,40,40,True,LinearRegression,32,32,200,17,17,26,7
"2016-11-17 01:22:02,211",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,157,2,57
"2016-11-17 01:22:10,274",4,4,150,4,40,40,True,LinearRegression,32,32,200,12,29,11,24
"2016-11-17 01:22:18,430",4,4,150,4,40,40,True,LinearRegression,32,32,200,11,28,17,18
"2016-11-17 01:22:26,452",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,138,7,39
"2016-11-17 01:22:34,626",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,2,65
"2016-11-17 01:22:42,484",4,4,150,4,40,40,True,LinearRegression,32,32,200,24,8,26,6
"2016-11-17 01:22:50,882",4,4,150,4,40,40,True,LinearRegression,32,32,200,18,18,19,16
"2016-11-17 01:22:58,893",4,4,150,4,40,40,True,LinearRegression,32,32,200,10,28,18,14
"2016-11-17 01:23:07,195",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,0,92
"2016-11-17 01:23:15,508",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:23:23,365",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,149,6,61
"2016-11-17 01:23:31,393",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:23:39,487",4,4,150,4,40,40,True,LinearRegression,32,32,200,4,48,24,8
"2016-11-17 01:23:47,742",4,4,150,4,40,40,True,LinearRegression,32,32,200,3,42,9,32
"2016-11-17 01:23:55,823",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,160,0,159
"2016-11-17 01:24:04,052",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,136,3,53
"2016-11-17 01:24:12,087",4,4,150,4,40,40,True,LinearRegression,32,32,200,12,24,15,21
"2016-11-17 01:24:20,113",4,4,150,4,40,40,True,LinearRegression,32,32,200,14,22,27,6
"2016-11-17 01:24:28,036",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,96,15,25
"2016-11-17 01:24:35,795",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:24:43,955",4,4,150,4,40,40,True,LinearRegression,32,32,200,24,8,24,8
"2016-11-17 01:24:52,117",4,4,150,4,40,40,True,LinearRegression,32,32,200,5,47,15,25
"2016-11-17 01:25:00,082",4,4,150,4,40,40,True,LinearRegression,32,32,200,19,16,25,10
"2016-11-17 01:25:08,318",4,4,150,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-17 01:25:16,315",4,4,150,4,40,40,True,LinearRegression,32,32,200,30,2,30,2
"2016-11-17 01:25:24,303",4,4,150,4,40,40,True,LinearRegression,32,32,200,28,4,28,4
