"2016-11-17 14:34:39,497",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,R1 successful,R1 wrong bits,R2 successful,R2 wrong bits
"2016-11-17 14:36:30,473",4,4,102,4,40,40,True,LinearRegression,32,32,20,18,14,18,14
"2016-11-17 14:36:32,731",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,29,14,20
"2016-11-17 14:36:34,763",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:36:36,951",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:36:39,196",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:36:41,376",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,27,5
"2016-11-17 14:36:43,834",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,40,26,6
"2016-11-17 14:36:46,121",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:36:48,988",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,8,24,8
"2016-11-17 14:36:52,485",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,34,30,2
"2016-11-17 14:36:55,131",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,37,27,5
"2016-11-17 14:36:57,814",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,20,28,4
"2016-11-17 14:37:00,405",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,54,12,27
"2016-11-17 14:37:03,050",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:37:05,469",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:37:07,855",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,54,21,11
"2016-11-17 14:37:09,875",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,28,4
"2016-11-17 14:37:12,178",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,13,19
"2016-11-17 14:37:14,274",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,25,7
"2016-11-17 14:37:17,112",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,34,12,22
"2016-11-17 14:37:20,314",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,31,1
"2016-11-17 14:37:22,757",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,35,16,22
"2016-11-17 14:37:25,308",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,32,32,0
"2016-11-17 14:37:27,763",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,32,4,29
"2016-11-17 14:37:30,196",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:37:32,490",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,26,26,6
"2016-11-17 14:37:34,675",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,73,13,26
"2016-11-17 14:37:36,985",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,71,12,24
"2016-11-17 14:37:39,375",4,4,102,4,40,40,True,LinearRegression,32,32,20,22,11,24,9
"2016-11-17 14:37:41,599",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,4,44
"2016-11-17 14:37:44,048",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 14:37:46,310",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,18,14
"2016-11-17 14:37:48,604",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,34,12,28
"2016-11-17 14:37:51,034",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:37:53,192",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,31,19,13
"2016-11-17 14:37:55,655",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:37:57,973",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:38:00,458",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 14:38:03,627",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,3,29,3
"2016-11-17 14:38:06,282",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,31,1
"2016-11-17 14:38:08,926",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,34,26,6
"2016-11-17 14:38:11,208",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,52,1,50
"2016-11-17 14:38:13,657",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,31,1
"2016-11-17 14:38:16,121",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,25,7
"2016-11-17 14:38:18,379",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 14:38:20,936",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:38:23,503",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,31,1
"2016-11-17 14:38:25,722",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,34,9,31
"2016-11-17 14:38:28,122",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,36,4,35
"2016-11-17 14:38:30,788",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,60,8,33
"2016-11-17 14:38:33,161",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,34,14,26
"2016-11-17 14:38:35,456",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:38:37,887",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,53,12,25
"2016-11-17 14:38:40,102",4,4,102,4,40,40,True,LinearRegression,32,32,20,25,8,26,7
"2016-11-17 14:38:42,397",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:38:45,317",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,3,31,1
"2016-11-17 14:38:48,608",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,29,16,21
"2016-11-17 14:38:51,095",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,58,12,28
"2016-11-17 14:38:53,348",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,30,17,15
"2016-11-17 14:38:55,642",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:38:57,741",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,39,12,22
"2016-11-17 14:38:59,994",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,31,1
"2016-11-17 14:39:02,183",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,21,24,8
"2016-11-17 14:39:05,041",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,21,11
"2016-11-17 14:39:08,415",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,6,27,6
"2016-11-17 14:39:10,868",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:39:13,235",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,16,16
"2016-11-17 14:39:15,441",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,29,3
"2016-11-17 14:39:18,082",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,29,18,14
"2016-11-17 14:39:20,440",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,10,23
"2016-11-17 14:39:22,763",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,30,2
"2016-11-17 14:39:25,198",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,21,17,15
"2016-11-17 14:39:27,760",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,23,26,7
"2016-11-17 14:39:29,877",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,32,19,13
"2016-11-17 14:39:32,270",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,19,13
"2016-11-17 14:39:34,954",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:39:37,239",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:39:39,320",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,25,14,20
"2016-11-17 14:39:41,916",4,4,102,4,40,40,True,LinearRegression,32,32,20,21,11,26,6
"2016-11-17 14:39:44,218",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,19,13
"2016-11-17 14:39:46,512",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,13,19
"2016-11-17 14:39:48,710",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,78,12,23
"2016-11-17 14:39:50,747",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,15,17
"2016-11-17 14:39:52,920",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,8,24,8
"2016-11-17 14:39:55,263",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:39:58,786",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:40:01,553",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:40:04,188",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,31,11,24
"2016-11-17 14:40:06,545",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,17,31,1
"2016-11-17 14:40:08,706",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,12,20
"2016-11-17 14:40:10,966",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,20,12
"2016-11-17 14:40:13,196",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:40:15,443",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:40:17,717",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,50,17,19
"2016-11-17 14:40:19,865",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:40:22,122",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,24,17,15
"2016-11-17 14:40:24,907",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:40:28,165",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:40:30,564",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,49,16,22
"2016-11-17 14:40:32,921",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,32,12,20
"2016-11-17 14:40:35,166",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,18,14
"2016-11-17 14:40:37,339",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 14:40:39,445",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,53,6,38
"2016-11-17 14:40:41,730",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,39,11,29
"2016-11-17 14:40:44,070",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,18,14
"2016-11-17 14:40:47,636",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,40,12,21
"2016-11-17 14:40:50,066",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,14,18
"2016-11-17 14:40:52,536",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:40:54,692",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,28,10,30
"2016-11-17 14:40:56,987",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,32,32,0
"2016-11-17 14:40:59,525",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:41:01,710",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,70,10,28
"2016-11-17 14:41:04,135",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,19,25,8
"2016-11-17 14:41:06,632",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,24,8
"2016-11-17 14:41:09,051",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:41:11,254",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,24,25,8
"2016-11-17 14:41:13,620",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,53,9,36
"2016-11-17 14:41:16,063",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,23,9
"2016-11-17 14:41:18,174",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,8,32,0
"2016-11-17 14:41:20,487",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,25,7
"2016-11-17 14:41:23,120",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,25,19,18
"2016-11-17 14:41:25,565",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,53,25,8
"2016-11-17 14:41:28,083",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:41:30,194",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,24,19,16
"2016-11-17 14:41:32,434",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,36,14,24
"2016-11-17 14:41:34,512",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:41:37,274",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,56,4,45
"2016-11-17 14:41:40,713",4,4,102,4,40,40,True,LinearRegression,32,32,20,22,10,22,10
"2016-11-17 14:41:43,308",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:41:45,638",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,15,17
"2016-11-17 14:41:47,741",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,3,40
"2016-11-17 14:41:50,206",4,4,102,4,40,40,True,LinearRegression,32,32,20,20,12,28,4
"2016-11-17 14:41:52,551",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:41:54,731",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:41:56,919",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,36,10,27
"2016-11-17 14:41:58,980",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:42:01,132",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,41,16,21
"2016-11-17 14:42:03,404",4,4,102,4,40,40,True,LinearRegression,32,32,20,26,6,26,6
"2016-11-17 14:42:06,887",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,46,23,11
"2016-11-17 14:42:09,977",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,15,19
"2016-11-17 14:42:12,784",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,16,16
"2016-11-17 14:42:15,066",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,28,16,19
"2016-11-17 14:42:17,782",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:42:20,250",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,23,11
"2016-11-17 14:42:22,586",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,34,16,21
"2016-11-17 14:42:24,907",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,67,12,29
"2016-11-17 14:42:27,699",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,20,28,4
"2016-11-17 14:42:30,326",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,16,16
"2016-11-17 14:42:32,682",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,29,28,4
"2016-11-17 14:42:35,532",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,53,25,7
"2016-11-17 14:42:37,790",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,36,12,30
"2016-11-17 14:42:40,103",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,60,15,21
"2016-11-17 14:42:42,761",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,42,20,12
"2016-11-17 14:42:45,148",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:42:47,414",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,50,5,46
"2016-11-17 14:42:49,812",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,21,23,9
"2016-11-17 14:42:51,967",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:42:54,654",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:42:56,847",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:42:59,143",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:43:01,409",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,54,16,19
"2016-11-17 14:43:03,710",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,20,12
"2016-11-17 14:43:06,971",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,30,2
"2016-11-17 14:43:09,648",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,82,5,45
"2016-11-17 14:43:12,071",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:43:14,528",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:43:17,059",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,61,11,30
"2016-11-17 14:43:19,433",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,22,10
"2016-11-17 14:43:21,758",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,30,2
"2016-11-17 14:43:24,296",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,36,20,12
"2016-11-17 14:43:26,474",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,51,9,28
"2016-11-17 14:43:28,785",4,4,102,4,40,40,True,LinearRegression,32,32,20,21,11,23,9
"2016-11-17 14:43:31,232",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,49,6,38
"2016-11-17 14:43:34,437",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,38,21,12
"2016-11-17 14:43:37,515",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,17,15
"2016-11-17 14:43:40,050",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,22,10
"2016-11-17 14:43:42,678",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,26,25,13
"2016-11-17 14:43:44,818",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,26,6
"2016-11-17 14:43:46,976",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,29,3
"2016-11-17 14:43:49,257",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,59,12,25
"2016-11-17 14:43:51,680",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,24,8
"2016-11-17 14:43:53,995",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,48,3,37
"2016-11-17 14:43:56,106",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:43:58,227",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,28,4
"2016-11-17 14:44:00,396",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,8,24
"2016-11-17 14:44:02,585",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,32,29,3
"2016-11-17 14:44:05,437",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,25,16,17
"2016-11-17 14:44:08,727",4,4,102,4,40,40,True,LinearRegression,32,32,20,25,7,26,6
"2016-11-17 14:44:11,274",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,22,16,18
"2016-11-17 14:44:13,614",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,60,13,29
"2016-11-17 14:44:16,079",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,28,4
"2016-11-17 14:44:18,812",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,71,10,28
"2016-11-17 14:44:21,108",4,4,102,4,40,40,True,LinearRegression,32,32,20,22,10,24,8
"2016-11-17 14:44:23,465",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:44:25,990",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,37,26,6
"2016-11-17 14:44:28,388",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 14:44:30,592",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:44:32,968",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,34,12,20
"2016-11-17 14:44:35,576",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,31,31,1
"2016-11-17 14:44:37,758",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,8,25,7
"2016-11-17 14:44:39,997",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,19,13
"2016-11-17 14:44:42,391",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 14:44:44,730",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:44:46,946",4,4,102,4,40,40,True,LinearRegression,32,32,20,26,6,27,5
"2016-11-17 14:44:49,266",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:44:51,759",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,60,6,31
"2016-11-17 14:44:54,040",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:44:56,502",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,29,3
"2016-11-17 14:44:58,913",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:45:01,347",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,55,15,29
"2016-11-17 14:45:03,612",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:45:05,977",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,33,26,7
"2016-11-17 14:45:08,588",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:45:10,716",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,29,24,8
"2016-11-17 14:45:12,914",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,48,11,26
"2016-11-17 14:45:15,450",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,48,6,35
"2016-11-17 14:45:17,675",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,21,29,3
"2016-11-17 14:45:19,699",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,38,13,21
"2016-11-17 14:45:22,137",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,32,0
"2016-11-17 14:45:24,412",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,37,3,35
"2016-11-17 14:45:26,784",4,4,102,4,40,40,True,LinearRegression,32,32,20,28,4,28,4
"2016-11-17 14:45:29,017",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,51,10,30
"2016-11-17 14:45:31,387",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:45:33,679",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,48,8,30
