"2016-11-16 23:37:27,932",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,R1 successful,R1 wrong bits,R2 successful,R2 wrong bits
"2016-11-16 23:37:36,035",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,100,19,18
"2016-11-16 23:37:44,239",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,137,12,36
