"2016-11-21 16:56:09,773",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),Successful,Wrong bits
"2016-11-21 16:56:10,426",32,16,110,4,4,4,True,LinearRegression,32,32,5,1,32,0
