"2016-11-21 18:32:02,406",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-21 18:32:06,670",4,4,102,4,4,40,True,LinearRegression,32,32,200,0,3,110,8,76
"2016-11-21 18:32:11,055",4,4,102,4,4,40,True,LinearRegression,32,32,200,0,3,88,12,62
"2016-11-21 18:32:15,376",4,4,102,4,4,40,True,LinearRegression,32,32,200,0,0,124,7,85
"2016-11-21 18:32:19,688",4,4,102,4,4,40,True,LinearRegression,32,32,200,0,0,111,10,74
"2016-11-21 18:32:23,971",4,4,102,4,4,40,True,LinearRegression,32,32,200,0,4,109,12,74
"2016-11-21 18:32:28,163",4,4,102,4,4,40,True,LinearRegression,32,32,200,0,2,96,11,57
"2016-11-21 18:32:32,443",4,4,102,4,4,40,True,LinearRegression,32,32,200,0,2,120,10,83
"2016-11-21 18:32:36,807",4,4,102,4,4,40,True,LinearRegression,32,32,200,0,0,119,10,79
"2016-11-21 18:32:40,974",4,4,102,4,4,40,True,LinearRegression,32,32,200,0,2,99,9,64
"2016-11-21 18:32:45,388",4,4,102,4,4,40,True,LinearRegression,32,32,200,0,1,100,12,57
