"2016-11-21 19:30:44,152",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),Successful,Wrong bits
"2016-11-21 19:30:44,680",32,16,110,4,4,4,True,LinearRegression,32,32,5,0,0,160
