"2016-11-16 23:36:53,329",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,R1 successful,R1 wrong bits,R2 successful,R2 wrong bits
"2016-11-16 23:37:01,441",4,4,102,4,40,40,True,LinearRegression,32,32,200,32,0,32,0
"2016-11-16 23:37:09,757",4,4,102,4,40,40,True,LinearRegression,32,32,200,21,11,21,11
