"2016-11-21 18:45:14,056",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),Successful,Wrong bits
"2016-11-21 18:45:18,952",4,8,105,4,4,40,True,LinearRegression,32,32,200,0,11,26
