"2016-11-17 14:34:24,958",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,R1 successful,R1 wrong bits,R2 successful,R2 wrong bits
"2016-11-17 14:36:36,747",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,16,16
"2016-11-17 14:36:38,938",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,52,12,26
"2016-11-17 14:36:41,208",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:36:43,522",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,22,30,2
"2016-11-17 14:36:45,850",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,32,21,11
"2016-11-17 14:36:48,512",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,29,3
"2016-11-17 14:36:51,976",4,4,102,4,40,40,True,LinearRegression,32,32,20,22,10,23,9
"2016-11-17 14:36:54,565",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,35,28,4
"2016-11-17 14:36:57,045",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,43,12,29
"2016-11-17 14:36:59,113",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,39,21,11
"2016-11-17 14:37:02,053",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,31,1
"2016-11-17 14:37:04,564",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,30,2
"2016-11-17 14:37:06,950",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,20,21,12
"2016-11-17 14:37:09,429",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:37:11,600",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:37:13,751",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,14,18
"2016-11-17 14:37:16,106",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:37:19,684",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,22,10
"2016-11-17 14:37:22,155",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,25,24,8
"2016-11-17 14:37:24,747",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:37:27,104",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,59,10,25
"2016-11-17 14:37:29,410",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,28,23,9
"2016-11-17 14:37:31,952",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,12,20
"2016-11-17 14:37:33,937",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,31,9,34
"2016-11-17 14:37:36,132",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,21,11
"2016-11-17 14:37:38,784",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,25,25,7
"2016-11-17 14:37:41,069",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:37:43,579",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,17,14,19
"2016-11-17 14:37:45,955",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,59,11,28
"2016-11-17 14:37:48,288",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,66,10,28
"2016-11-17 14:37:50,640",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,24,24,8
"2016-11-17 14:37:52,824",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:37:55,299",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,23,18,16
"2016-11-17 14:37:57,619",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,13,19
"2016-11-17 14:38:00,208",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,30,2
"2016-11-17 14:38:03,610",4,4,102,4,40,40,True,LinearRegression,32,32,20,26,6,26,6
"2016-11-17 14:38:06,301",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,17,15
"2016-11-17 14:38:08,906",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:38:11,045",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,25,7
"2016-11-17 14:38:13,436",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,25,23,10
"2016-11-17 14:38:15,787",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,29,3
"2016-11-17 14:38:18,024",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,52,18,15
"2016-11-17 14:38:20,565",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,31,16,22
"2016-11-17 14:38:23,172",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,35,21,11
"2016-11-17 14:38:25,416",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:38:27,670",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,51,15,23
"2016-11-17 14:38:30,403",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:38:32,876",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,38,11,25
"2016-11-17 14:38:35,072",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,20,30,2
"2016-11-17 14:38:37,572",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,67,6,36
"2016-11-17 14:38:39,843",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,53,7,35
"2016-11-17 14:38:42,042",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,29,13,24
"2016-11-17 14:38:44,818",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,34,10,26
"2016-11-17 14:38:48,310",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,32,8,24
"2016-11-17 14:38:50,785",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,22,25,7
"2016-11-17 14:38:53,048",4,4,102,4,40,40,True,LinearRegression,32,32,20,21,11,28,4
"2016-11-17 14:38:55,280",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,101,7,46
"2016-11-17 14:38:57,388",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:38:59,640",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,18,14
"2016-11-17 14:39:01,930",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,7,33
"2016-11-17 14:39:04,533",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,28,18,19
"2016-11-17 14:39:07,993",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,18,30,2
"2016-11-17 14:39:10,710",4,4,102,4,40,40,True,LinearRegression,32,32,20,23,11,29,3
"2016-11-17 14:39:12,952",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:39:15,252",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,22,10
"2016-11-17 14:39:17,770",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,25,22,12
"2016-11-17 14:39:20,283",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,13,19
"2016-11-17 14:39:22,647",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,44,11,27
"2016-11-17 14:39:25,073",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,34,10,27
"2016-11-17 14:39:27,525",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 14:39:29,689",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,44,13,22
"2016-11-17 14:39:31,782",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,24,12,24
"2016-11-17 14:39:34,543",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 14:39:36,895",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:39:39,088",4,4,102,4,40,40,True,LinearRegression,32,32,20,19,14,16,17
"2016-11-17 14:39:41,650",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:39:44,124",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,29,22,13
"2016-11-17 14:39:46,507",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:39:48,937",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,26,25,7
"2016-11-17 14:39:51,066",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,62,12,27
"2016-11-17 14:39:53,210",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,17,15
"2016-11-17 14:39:55,443",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 14:39:58,899",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:40:01,637",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:40:04,209",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,27,16,19
"2016-11-17 14:40:06,582",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,12,20
"2016-11-17 14:40:08,747",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,38,12,23
"2016-11-17 14:40:11,027",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,60,9,32
"2016-11-17 14:40:13,482",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,19,13
"2016-11-17 14:40:15,590",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,51,10,28
"2016-11-17 14:40:17,787",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,57,14,25
"2016-11-17 14:40:20,194",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:40:22,465",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,25,25,9
"2016-11-17 14:40:25,304",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,16,26,6
"2016-11-17 14:40:28,453",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,31,26,7
"2016-11-17 14:40:30,905",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,16,16,17
"2016-11-17 14:40:33,253",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,24,20,14
"2016-11-17 14:40:35,553",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,12,20
"2016-11-17 14:40:37,629",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,41,18,17
"2016-11-17 14:40:39,769",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,36,11,25
"2016-11-17 14:40:42,040",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 14:40:44,635",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:40:48,005",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,24,12,24
"2016-11-17 14:40:50,388",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,10,22
"2016-11-17 14:40:52,790",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,49,15,18
"2016-11-17 14:40:54,988",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,60,16,21
"2016-11-17 14:40:57,343",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,21,27,5
"2016-11-17 14:40:59,733",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,13,19
"2016-11-17 14:41:01,980",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,40,17,18
"2016-11-17 14:41:04,274",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:41:06,636",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,56,16,20
"2016-11-17 14:41:09,086",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 14:41:11,362",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:41:13,718",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:41:16,160",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,20,12
"2016-11-17 14:41:18,458",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,34,30,2
"2016-11-17 14:41:20,900",4,4,102,4,40,40,True,LinearRegression,32,32,20,23,9,24,8
"2016-11-17 14:41:23,569",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:41:26,033",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,25,7
"2016-11-17 14:41:28,632",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,34,14,23
"2016-11-17 14:41:30,769",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,21,11
"2016-11-17 14:41:33,074",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,29,19,16
"2016-11-17 14:41:35,220",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,37,18,18
"2016-11-17 14:41:38,341",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,33,29,3
"2016-11-17 14:41:41,568",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,24,14,23
"2016-11-17 14:41:44,073",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,52,18,17
"2016-11-17 14:41:46,268",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:41:48,544",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,31,28,4
"2016-11-17 14:41:50,927",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,55,13,26
"2016-11-17 14:41:53,168",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,34,24,9
"2016-11-17 14:41:55,334",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,35,15,18
"2016-11-17 14:41:57,520",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,19,13
"2016-11-17 14:41:59,700",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:42:02,010",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,33,24,9
"2016-11-17 14:42:04,608",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,39,20,15
"2016-11-17 14:42:08,245",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:42:11,056",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:42:13,515",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:42:15,768",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,54,11,32
"2016-11-17 14:42:18,568",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:42:20,975",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,9,33
"2016-11-17 14:42:23,265",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:42:25,739",4,4,102,4,40,40,True,LinearRegression,32,32,20,28,4,30,2
"2016-11-17 14:42:28,371",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,21,30,3
"2016-11-17 14:42:31,065",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,18,14
"2016-11-17 14:42:33,676",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:42:36,279",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,22,10
"2016-11-17 14:42:38,588",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,39,13,19
"2016-11-17 14:42:40,926",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,24,30,2
"2016-11-17 14:42:43,391",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,54,7,42
"2016-11-17 14:42:45,625",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,33,8,31
"2016-11-17 14:42:48,133",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,2,41
"2016-11-17 14:42:50,338",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,21,21,11
"2016-11-17 14:42:52,577",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,52,7,36
"2016-11-17 14:42:55,345",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,26,6
"2016-11-17 14:42:57,492",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,24,8
"2016-11-17 14:42:59,655",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:43:02,149",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:43:04,666",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,48,20,14
"2016-11-17 14:43:07,962",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:43:10,360",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,34,8,30
"2016-11-17 14:43:12,600",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,22,10
"2016-11-17 14:43:15,009",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,34,18,16
"2016-11-17 14:43:17,673",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:43:20,115",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,1,38
"2016-11-17 14:43:22,237",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,51,11,24
"2016-11-17 14:43:24,891",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:43:27,071",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:43:29,261",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,50,4,55
"2016-11-17 14:43:31,770",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,28,12,25
"2016-11-17 14:43:35,223",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:43:38,077",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,15,17
"2016-11-17 14:43:40,448",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,15,22
"2016-11-17 14:43:42,835",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,24,12,28
"2016-11-17 14:43:45,059",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,34,15,18
"2016-11-17 14:43:47,060",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,28,4
"2016-11-17 14:43:49,268",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,23,9
"2016-11-17 14:43:51,697",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:43:53,803",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,33,20,16
"2016-11-17 14:43:55,812",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:43:57,943",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,30,2
"2016-11-17 14:44:00,060",4,4,102,4,40,40,True,LinearRegression,32,32,20,19,13,27,5
"2016-11-17 14:44:02,258",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,31,1
"2016-11-17 14:44:05,071",4,4,102,4,40,40,True,LinearRegression,32,32,20,21,11,24,8
"2016-11-17 14:44:08,288",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,51,10,37
"2016-11-17 14:44:10,857",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,29,3
"2016-11-17 14:44:13,383",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,61,18,14
"2016-11-17 14:44:15,689",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,38,18,17
"2016-11-17 14:44:18,608",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,31,1
"2016-11-17 14:44:20,950",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,54,16,23
"2016-11-17 14:44:23,262",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,55,13,20
"2016-11-17 14:44:25,596",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,54,18,16
"2016-11-17 14:44:28,046",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,20,12
"2016-11-17 14:44:30,222",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,19,13
"2016-11-17 14:44:32,548",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,32,16,17
"2016-11-17 14:44:35,290",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,44,11,25
"2016-11-17 14:44:37,674",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,20,13,21
"2016-11-17 14:44:39,803",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:44:42,216",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 14:44:44,512",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,36,18,17
"2016-11-17 14:44:46,748",4,4,102,4,40,40,True,LinearRegression,32,32,20,18,14,17,15
"2016-11-17 14:44:49,153",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:44:51,573",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,25,17,19
"2016-11-17 14:44:53,773",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,51,19,16
"2016-11-17 14:44:56,095",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:44:58,600",4,4,102,4,40,40,True,LinearRegression,32,32,20,22,10,29,3
"2016-11-17 14:45:01,004",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:45:03,256",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:45:05,860",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:45:08,689",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,31,1
"2016-11-17 14:45:10,920",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
