"2016-11-21 16:34:56,551",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-21 16:35:01,790",32,12,110,4,4,4,True,LinearRegression,32,32,50,1,31,1,32,0
"2016-11-21 16:35:07,072",32,12,110,4,4,4,True,LinearRegression,32,32,50,1,28,4,32,0
"2016-11-21 16:35:12,376",32,12,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:35:17,684",32,12,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:35:23,058",32,12,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:35:28,468",32,12,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:35:34,431",32,12,110,4,4,4,True,LinearRegression,32,32,50,1,31,1,32,0
"2016-11-21 16:35:39,916",32,12,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:35:45,836",32,12,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
"2016-11-21 16:35:51,462",32,12,110,4,4,4,True,LinearRegression,32,32,50,1,32,0,32,0
