"2016-11-21 19:34:21,938",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),Successful,Wrong bits
"2016-11-21 19:34:26,104",32,16,110,4,4,32,True,LinearRegression,32,32,5,1,32,0
