"2016-12-06 23:06:11,365",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-12-06 23:12:15,272",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 23:18:17,386",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 23:24:18,950",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 23:30:23,851",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 23:36:26,254",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 23:42:31,266",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 23:48:37,325",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-06 23:54:44,221",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 00:00:45,606",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 00:06:47,631",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 00:12:50,546",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 00:18:53,624",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 00:24:58,547",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 00:31:01,057",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 00:37:03,808",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 00:43:05,553",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 00:49:08,003",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 00:55:09,581",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 01:01:11,157",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 01:07:16,073",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 01:13:19,586",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 01:19:23,232",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 01:25:27,280",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 01:31:31,325",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 01:37:32,880",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 01:43:35,393",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 01:49:38,062",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 01:55:42,159",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 02:01:44,965",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 02:07:47,219",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 02:13:50,202",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 02:19:52,283",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 02:25:55,287",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 02:31:59,513",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 02:38:02,084",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 02:44:05,121",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 02:50:07,423",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 02:56:09,164",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 03:02:12,536",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 03:08:15,486",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 03:14:17,427",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 03:20:19,997",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 03:26:22,539",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 03:32:25,736",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 03:38:28,918",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 03:44:32,771",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 03:50:35,797",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 03:56:37,521",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 04:02:41,029",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-12-07 04:08:43,725",16,16,182,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
