"2016-11-17 13:28:19,794",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,R1 successful,R1 wrong bits,R2 successful,R2 wrong bits
"2016-11-17 13:29:39,620",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,23,11,24
"2016-11-17 13:29:40,938",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,32,0
"2016-11-17 13:29:42,270",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,51,13,23
"2016-11-17 13:29:43,657",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,39,15,23
"2016-11-17 13:29:45,026",4,4,102,4,40,40,True,LinearRegression,32,32,20,25,7,26,6
"2016-11-17 13:29:46,395",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,27,17,21
"2016-11-17 13:29:47,893",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,18,31,1
"2016-11-17 13:29:49,439",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,3,32,0
"2016-11-17 13:29:50,830",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,52,10,31
"2016-11-17 13:29:52,184",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,12,20
"2016-11-17 13:29:53,649",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:29:54,935",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,59,8,32
"2016-11-17 13:29:56,310",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:29:57,712",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,24,8
"2016-11-17 13:29:59,101",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:30:00,570",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:30:01,904",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,30,10,30
"2016-11-17 13:30:03,294",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,25,17,18
"2016-11-17 13:30:04,704",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,29,3
"2016-11-17 13:30:06,144",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,35,11,27
"2016-11-17 13:30:07,473",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,50,18,15
"2016-11-17 13:30:08,933",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,31,12,22
"2016-11-17 13:30:10,317",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,50,4,42
"2016-11-17 13:30:11,654",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,31,1
"2016-11-17 13:30:12,958",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,45,5,37
"2016-11-17 13:30:14,364",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,13,19
"2016-11-17 13:30:15,864",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:30:17,287",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,51,6,38
"2016-11-17 13:30:18,670",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:30:20,046",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:30:21,478",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:30:22,839",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,58,10,30
"2016-11-17 13:30:24,261",4,4,102,4,40,40,True,LinearRegression,32,32,20,23,9,25,7
"2016-11-17 13:30:25,642",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:30:27,038",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,23,27,5
"2016-11-17 13:30:28,555",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,45,13,23
"2016-11-17 13:30:30,036",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,9,29,3
"2016-11-17 13:30:31,443",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,26,6
"2016-11-17 13:30:32,900",4,4,102,4,40,40,True,LinearRegression,32,32,20,18,14,18,14
"2016-11-17 13:30:34,356",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:30:35,837",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,32,32,0
"2016-11-17 13:30:37,330",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,21,30,2
"2016-11-17 13:30:38,892",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,27,5
"2016-11-17 13:30:40,229",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,71,6,49
"2016-11-17 13:30:41,679",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,31,1
"2016-11-17 13:30:42,991",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,33,25,7
"2016-11-17 13:30:44,354",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:30:45,790",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,50,17,20
"2016-11-17 13:30:47,178",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,40,17,15
"2016-11-17 13:30:48,559",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,39,18,15
"2016-11-17 13:30:49,913",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,16,16
"2016-11-17 13:30:51,279",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,25,21,14
"2016-11-17 13:30:52,722",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:30:54,118",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:30:55,592",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,28,4
"2016-11-17 13:30:56,971",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,32,18,16
"2016-11-17 13:30:58,475",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,50,5,37
"2016-11-17 13:30:59,847",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,22,10
"2016-11-17 13:31:01,402",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:31:02,824",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,3,46
"2016-11-17 13:31:04,277",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,10,22
"2016-11-17 13:31:05,750",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,20,27,5
"2016-11-17 13:31:07,087",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:31:08,575",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,45,16,18
"2016-11-17 13:31:09,971",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,28,12,27
"2016-11-17 13:31:11,423",4,4,102,4,40,40,True,LinearRegression,32,32,20,21,11,27,5
"2016-11-17 13:31:12,906",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,24,26,6
"2016-11-17 13:31:14,335",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:31:15,881",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,57,8,36
"2016-11-17 13:31:17,267",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,29,3
"2016-11-17 13:31:18,665",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,33,21,12
"2016-11-17 13:31:20,094",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,80,11,39
"2016-11-17 13:31:21,612",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,17,15
"2016-11-17 13:31:22,972",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,26,28,4
"2016-11-17 13:31:24,536",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:31:25,849",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,34,23,9
"2016-11-17 13:31:27,288",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,30,7,32
"2016-11-17 13:31:28,744",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,24,17,18
"2016-11-17 13:31:30,182",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:31:31,664",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,54,17,20
"2016-11-17 13:31:33,073",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,33,15,18
"2016-11-17 13:31:34,472",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,38,8,29
"2016-11-17 13:31:35,977",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,38,11,26
"2016-11-17 13:31:37,507",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,14,18
"2016-11-17 13:31:39,023",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 13:31:40,561",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,22,9,25
"2016-11-17 13:31:41,964",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,54,6,38
"2016-11-17 13:31:43,546",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:31:44,909",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,30,19,13
"2016-11-17 13:31:46,389",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:31:47,910",4,4,102,4,40,40,True,LinearRegression,32,32,20,26,6,26,6
"2016-11-17 13:31:49,405",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,34,16,16
"2016-11-17 13:31:50,766",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,41,13,23
"2016-11-17 13:31:52,167",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,27,15,20
"2016-11-17 13:31:53,701",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:31:55,135",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,31,1
"2016-11-17 13:31:56,526",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:31:57,974",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,20,12
"2016-11-17 13:31:59,410",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,52,6,39
"2016-11-17 13:32:00,759",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:32:02,171",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,32,0
"2016-11-17 13:32:03,615",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,50,10,28
"2016-11-17 13:32:05,002",4,4,102,4,40,40,True,LinearRegression,32,32,20,25,7,29,3
"2016-11-17 13:32:06,566",4,4,102,4,40,40,True,LinearRegression,32,32,20,26,6,32,0
"2016-11-17 13:32:07,945",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,53,9,32
"2016-11-17 13:32:09,369",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,23,25,7
"2016-11-17 13:32:10,794",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,12,20
"2016-11-17 13:32:12,120",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,38,19,14
"2016-11-17 13:32:13,653",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,41,13,25
"2016-11-17 13:32:15,022",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,56,17,17
"2016-11-17 13:32:16,427",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,57,7,38
"2016-11-17 13:32:17,847",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,17,23,10
"2016-11-17 13:32:19,325",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,17,32,0
"2016-11-17 13:32:20,775",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 13:32:22,173",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,57,18,15
"2016-11-17 13:32:23,653",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:32:25,031",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,32,7,32
"2016-11-17 13:32:26,449",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,20,32,0
"2016-11-17 13:32:27,818",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,28,25,7
"2016-11-17 13:32:29,186",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,8,24,8
"2016-11-17 13:32:30,639",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:32:32,107",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,26,23,9
"2016-11-17 13:32:33,427",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,46,15,21
"2016-11-17 13:32:34,788",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,42,27,5
"2016-11-17 13:32:36,145",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,27,28,4
"2016-11-17 13:32:37,524",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,51,6,36
"2016-11-17 13:32:38,933",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,8,32,0
"2016-11-17 13:32:40,351",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,31,1
"2016-11-17 13:32:41,657",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,3,32,0
"2016-11-17 13:32:43,053",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,17,31,1
"2016-11-17 13:32:44,417",4,4,102,4,40,40,True,LinearRegression,32,32,20,20,16,26,7
"2016-11-17 13:32:45,848",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:32:47,192",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,21,23,10
"2016-11-17 13:32:48,628",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,25,23,9
"2016-11-17 13:32:50,137",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,33,30,2
"2016-11-17 13:32:51,480",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:32:52,889",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,30,2
"2016-11-17 13:32:54,330",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,31,16,17
"2016-11-17 13:32:55,763",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:32:57,171",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,44,15,17
"2016-11-17 13:32:58,563",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,44,22,12
"2016-11-17 13:32:59,962",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,30,2
"2016-11-17 13:33:01,337",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:33:02,711",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,55,14,24
"2016-11-17 13:33:04,057",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,26,6
"2016-11-17 13:33:05,404",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 13:33:06,833",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,54,7,35
"2016-11-17 13:33:08,312",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 13:33:09,721",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,32,18,18
"2016-11-17 13:33:11,208",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:33:12,564",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,23,9
"2016-11-17 13:33:13,984",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,27,13,21
"2016-11-17 13:33:15,352",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:33:16,705",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,53,15,22
"2016-11-17 13:33:18,060",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,60,12,28
"2016-11-17 13:33:19,459",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,14,18
"2016-11-17 13:33:20,911",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,22,25,7
"2016-11-17 13:33:22,271",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,54,13,22
"2016-11-17 13:33:23,695",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,32,19,13
"2016-11-17 13:33:25,104",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,57,9,37
"2016-11-17 13:33:26,691",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,34,26,6
"2016-11-17 13:33:28,088",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,59,8,28
"2016-11-17 13:33:29,531",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,31,1
"2016-11-17 13:33:30,921",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,24,14,21
"2016-11-17 13:33:32,319",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,59,15,18
"2016-11-17 13:33:33,754",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:33:35,130",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,33,11,27
"2016-11-17 13:33:36,505",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,18,14
"2016-11-17 13:33:37,951",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,66,11,31
"2016-11-17 13:33:39,425",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,26,6
"2016-11-17 13:33:40,873",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,35,20,14
"2016-11-17 13:33:42,316",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 13:33:43,747",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,28,15,18
"2016-11-17 13:33:45,051",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,24,8
"2016-11-17 13:33:46,392",4,4,102,4,40,40,True,LinearRegression,32,32,20,18,14,31,1
"2016-11-17 13:33:47,786",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,23,22,10
"2016-11-17 13:33:49,114",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,49,11,30
"2016-11-17 13:33:50,530",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,16,30,2
"2016-11-17 13:33:51,928",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,18,13,20
"2016-11-17 13:33:53,403",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,24,24,8
"2016-11-17 13:33:54,899",4,4,102,4,40,40,True,LinearRegression,32,32,20,18,14,24,8
"2016-11-17 13:33:56,273",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,20,28,4
"2016-11-17 13:33:57,720",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,24,15,20
"2016-11-17 13:33:59,142",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:34:00,522",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,65,11,28
"2016-11-17 13:34:01,974",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,10,31
"2016-11-17 13:34:03,505",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:34:04,901",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,21,23,9
"2016-11-17 13:34:06,254",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,32,0
"2016-11-17 13:34:07,643",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:34:09,097",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,31,11,26
"2016-11-17 13:34:10,511",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,14,18
"2016-11-17 13:34:11,982",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:34:13,549",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,24,17,15
"2016-11-17 13:34:15,049",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,28,16,23
"2016-11-17 13:34:16,478",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:34:17,796",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,18,14
"2016-11-17 13:34:19,186",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:34:20,533",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,56,5,40
"2016-11-17 13:34:22,015",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,47,11,21
"2016-11-17 13:34:23,432",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,35,17,22
"2016-11-17 13:34:24,915",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,35,13,24
"2016-11-17 13:34:26,353",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,27,5
"2016-11-17 13:34:27,712",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,21,26,6
"2016-11-17 13:34:29,230",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,11,21
"2016-11-17 13:34:30,590",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,11,21
"2016-11-17 13:34:32,041",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:34:33,474",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,18,16
"2016-11-17 13:34:34,856",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,26,6
"2016-11-17 13:34:36,228",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,33,16,16
"2016-11-17 13:34:37,677",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,39,16,19
"2016-11-17 13:34:39,107",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:34:40,463",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,31,10,27
"2016-11-17 13:34:41,890",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,56,10,32
"2016-11-17 13:34:43,396",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,30,15,22
