"2016-12-12 12:24:02,011",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-12-12 12:24:05,671",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,141,5,53
"2016-12-12 12:24:09,164",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,159,7,69
"2016-12-12 12:24:13,139",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,144,11,36
"2016-12-12 12:24:16,725",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,137,8,42
"2016-12-12 12:24:20,294",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,75
"2016-12-12 12:24:23,848",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,161,6,57
"2016-12-12 12:24:27,422",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,143,8,54
"2016-12-12 12:24:31,130",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,128,11,39
"2016-12-12 12:24:34,975",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,151,11,39
"2016-12-12 12:24:39,093",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,129,18,29
"2016-12-12 12:24:42,594",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,148,11,41
"2016-12-12 12:24:46,266",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,156,3,64
"2016-12-12 12:24:49,822",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,154,6,52
"2016-12-12 12:24:53,332",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,2,69
"2016-12-12 12:24:57,229",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,150,6,51
"2016-12-12 12:25:01,098",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,157,4,48
"2016-12-12 12:25:05,192",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,137,7,46
"2016-12-12 12:25:09,369",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,147,11,44
"2016-12-12 12:25:13,481",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,74
"2016-12-12 12:25:17,317",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,3,60
"2016-12-12 12:25:22,065",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,87,15,22
"2016-12-12 12:25:26,001",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,131,11,29
"2016-12-12 12:25:29,780",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,1,94,14,23
"2016-12-12 12:25:33,538",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,159,2,66
"2016-12-12 12:25:37,160",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,156,5,49
"2016-12-12 12:25:40,662",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,131,14,34
"2016-12-12 12:25:44,407",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,158,7,55
"2016-12-12 12:25:48,048",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-12-12 12:25:51,899",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,121,10,25
"2016-12-12 12:25:55,390",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,1,80
"2016-12-12 12:25:59,156",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,128
"2016-12-12 12:26:02,696",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,155,1,80
"2016-12-12 12:26:06,445",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,159,3,64
"2016-12-12 12:26:10,257",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,116,8,36
"2016-12-12 12:26:13,779",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,2,74
"2016-12-12 12:26:17,411",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,154,11,42
"2016-12-12 12:26:21,147",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,153,6,53
"2016-12-12 12:26:24,855",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,4,67
"2016-12-12 12:26:28,516",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,157,3,61
"2016-12-12 12:26:32,060",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,2,84
"2016-12-12 12:26:35,569",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,2,73
"2016-12-12 12:26:39,424",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,155,4,61
"2016-12-12 12:26:43,208",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,134,12,36
"2016-12-12 12:26:47,136",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,144,13,30
"2016-12-12 12:26:51,120",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,2,75
"2016-12-12 12:26:55,070",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,143,6,44
"2016-12-12 12:26:58,741",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,3,59
"2016-12-12 12:27:02,410",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,149,7,43
"2016-12-12 12:27:06,136",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,160,0,96
"2016-12-12 12:27:10,284",4,4,110,4,40,40,True,LinearRegression,32,32,200,0,0,155,6,57
