"2016-11-17 13:55:12,551",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,R1 successful,R1 wrong bits,R2 successful,R2 wrong bits
"2016-11-17 13:55:54,904",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,27,5
"2016-11-17 13:55:56,380",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:55:57,797",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,22,27,5
"2016-11-17 13:55:59,236",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,36,11,27
"2016-11-17 13:56:00,660",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,14,18
"2016-11-17 13:56:02,078",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:56:03,421",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,32,0
"2016-11-17 13:56:04,916",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:56:06,287",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:56:07,741",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,23,9
"2016-11-17 13:56:09,139",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,37,11,29
"2016-11-17 13:56:10,541",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,33,32,0
"2016-11-17 13:56:11,871",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:56:13,268",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:56:14,679",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,29,29,3
"2016-11-17 13:56:16,050",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,26,15,19
"2016-11-17 13:56:17,443",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,22,24,8
"2016-11-17 13:56:18,951",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,18,14
"2016-11-17 13:56:20,277",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 13:56:21,652",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,20,12
"2016-11-17 13:56:23,077",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,35,19,13
"2016-11-17 13:56:24,433",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,46,11,29
"2016-11-17 13:56:25,858",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,31,1
"2016-11-17 13:56:27,282",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:56:28,655",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,33,23,9
"2016-11-17 13:56:30,116",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:56:31,496",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,25,7
"2016-11-17 13:56:32,950",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:56:34,449",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,33,18,14
"2016-11-17 13:56:35,816",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,54,9,29
"2016-11-17 13:56:37,300",4,4,102,4,40,40,True,LinearRegression,32,32,20,23,9,25,7
"2016-11-17 13:56:38,786",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,54,10,30
"2016-11-17 13:56:40,136",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,10,34
"2016-11-17 13:56:41,581",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,23,17,19
"2016-11-17 13:56:42,976",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:56:44,296",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,8,27,5
"2016-11-17 13:56:45,758",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,44,20,14
"2016-11-17 13:56:47,177",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,49,5,46
"2016-11-17 13:56:48,592",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,18,14
"2016-11-17 13:56:50,062",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,31,1
"2016-11-17 13:56:51,425",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,13,19
"2016-11-17 13:56:52,763",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,18,31,1
"2016-11-17 13:56:54,151",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:56:55,630",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:56:57,003",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,19,18,15
"2016-11-17 13:56:58,459",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,32,0
"2016-11-17 13:56:59,958",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,29,25,8
"2016-11-17 13:57:01,511",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,33,26,6
"2016-11-17 13:57:02,984",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:57:04,449",4,4,102,4,40,40,True,LinearRegression,32,32,20,26,6,30,2
"2016-11-17 13:57:05,953",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:57:07,317",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,23,9
"2016-11-17 13:57:08,737",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,25,28,6
"2016-11-17 13:57:10,165",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:57:11,580",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:57:13,045",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,57,12,28
"2016-11-17 13:57:14,448",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,32,32,0
"2016-11-17 13:57:15,849",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,57,26,6
"2016-11-17 13:57:17,366",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,56,12,24
"2016-11-17 13:57:18,768",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,28,4
"2016-11-17 13:57:20,486",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,22,27,5
"2016-11-17 13:57:22,090",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,30,30,3
"2016-11-17 13:57:23,543",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,31,12,26
"2016-11-17 13:57:25,057",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,52,7,39
"2016-11-17 13:57:26,498",4,4,102,4,40,40,True,LinearRegression,32,32,20,25,7,25,7
"2016-11-17 13:57:28,255",4,4,102,4,40,40,True,LinearRegression,32,32,20,20,12,23,9
"2016-11-17 13:57:29,673",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:57:31,251",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,24,8
"2016-11-17 13:57:32,757",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,21,11
"2016-11-17 13:57:34,491",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,33,16,17
"2016-11-17 13:57:36,090",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,25,12,25
"2016-11-17 13:57:37,593",4,4,102,4,40,40,True,LinearRegression,32,32,20,26,6,29,3
"2016-11-17 13:57:39,176",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,29,15,17
"2016-11-17 13:57:40,743",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:57:42,754",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,60,10,26
"2016-11-17 13:57:44,912",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,25,7
"2016-11-17 13:57:47,092",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,48,7,34
"2016-11-17 13:57:49,094",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,17,15
"2016-11-17 13:57:51,118",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,38,14,19
"2016-11-17 13:57:53,039",4,4,102,4,40,40,True,LinearRegression,32,32,20,20,12,29,3
"2016-11-17 13:57:54,533",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:57:56,064",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,34,26,7
"2016-11-17 13:57:57,595",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,29,3
"2016-11-17 13:57:59,115",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,30,9,30
"2016-11-17 13:58:00,500",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:58:02,027",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,36,17,18
"2016-11-17 13:58:03,464",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,31,24,8
"2016-11-17 13:58:04,882",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:58:06,388",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,55,12,25
"2016-11-17 13:58:07,788",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,3,30,2
"2016-11-17 13:58:09,207",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,31,1
"2016-11-17 13:58:10,553",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,22,10
"2016-11-17 13:58:11,990",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,45,21,12
"2016-11-17 13:58:13,458",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,54,13,29
"2016-11-17 13:58:15,025",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,36,18,15
"2016-11-17 13:58:16,350",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,58,14,30
"2016-11-17 13:58:17,712",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,39,15,22
"2016-11-17 13:58:19,150",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:58:20,831",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:58:22,427",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 13:58:23,882",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,17,32,0
"2016-11-17 13:58:25,407",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,21,21,11
"2016-11-17 13:58:26,937",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,50,17,15
"2016-11-17 13:58:28,349",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:58:29,785",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,24,8
"2016-11-17 13:58:31,130",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:58:32,515",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,18,14
"2016-11-17 13:58:34,015",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,41,22,13
"2016-11-17 13:58:35,471",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:58:36,999",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:58:38,504",4,4,102,4,40,40,True,LinearRegression,32,32,20,18,14,19,13
"2016-11-17 13:58:40,026",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:58:41,519",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,31,16,16
"2016-11-17 13:58:43,072",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:58:44,565",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,24,26,6
"2016-11-17 13:58:46,111",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,35,29,3
"2016-11-17 13:58:47,651",4,4,102,4,40,40,True,LinearRegression,32,32,20,28,4,29,3
"2016-11-17 13:58:49,148",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,12,20
"2016-11-17 13:58:50,673",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,34,15,21
"2016-11-17 13:58:52,188",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,12,20
"2016-11-17 13:58:53,606",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,38,18,15
"2016-11-17 13:58:55,161",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,58,9,26
"2016-11-17 13:58:56,813",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,28,4
"2016-11-17 13:58:58,334",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:58:59,677",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:59:01,268",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:59:02,749",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,24,17,15
"2016-11-17 13:59:04,204",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,31,1
"2016-11-17 13:59:05,705",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,50,16,20
"2016-11-17 13:59:07,299",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,24,8
"2016-11-17 13:59:09,028",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,65,11,28
"2016-11-17 13:59:10,445",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,27,27,5
"2016-11-17 13:59:11,847",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,57,4,40
"2016-11-17 13:59:13,428",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,7,33
"2016-11-17 13:59:14,917",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,23,20,19
"2016-11-17 13:59:16,543",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,57,13,23
"2016-11-17 13:59:17,942",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,10,28
"2016-11-17 13:59:19,439",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,3,29,3
"2016-11-17 13:59:21,144",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:59:22,904",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,38,19,18
"2016-11-17 13:59:24,642",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,63,11,25
"2016-11-17 13:59:26,133",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,31,1
"2016-11-17 13:59:27,555",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,14,18
"2016-11-17 13:59:29,153",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:59:30,758",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 13:59:32,231",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,23,9
"2016-11-17 13:59:33,626",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 13:59:34,999",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,55,11,25
"2016-11-17 13:59:36,474",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,18,14
"2016-11-17 13:59:37,978",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,60,16,19
"2016-11-17 13:59:39,662",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,54,10,25
"2016-11-17 13:59:41,136",4,4,102,4,40,40,True,LinearRegression,32,32,20,25,7,27,5
"2016-11-17 13:59:42,563",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,31,1
"2016-11-17 13:59:43,984",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,64,11,28
"2016-11-17 13:59:45,478",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,14,18
"2016-11-17 13:59:46,985",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,53,14,21
"2016-11-17 13:59:48,346",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,24,24,8
"2016-11-17 13:59:49,737",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,32,18,14
"2016-11-17 13:59:51,222",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,20,12
"2016-11-17 13:59:52,712",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 13:59:54,232",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,30,2
"2016-11-17 13:59:55,640",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,35,19,13
"2016-11-17 13:59:56,985",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,10,30
"2016-11-17 13:59:58,447",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,31,12,23
"2016-11-17 13:59:59,823",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:00:01,388",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,22,27,5
"2016-11-17 14:00:02,862",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,27,5
"2016-11-17 14:00:04,569",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,17,15
"2016-11-17 14:00:06,480",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,20,26,6
"2016-11-17 14:00:08,190",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,43,11,25
"2016-11-17 14:00:09,583",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,3,31,1
"2016-11-17 14:00:10,957",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:00:12,315",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,37,22,10
"2016-11-17 14:00:13,770",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,31,1
"2016-11-17 14:00:15,185",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:00:16,541",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,24,8
"2016-11-17 14:00:17,991",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 14:00:19,314",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,56,6,42
"2016-11-17 14:00:20,739",4,4,102,4,40,40,True,LinearRegression,32,32,20,18,14,21,11
"2016-11-17 14:00:22,119",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,27,5
"2016-11-17 14:00:23,526",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,15,17
"2016-11-17 14:00:24,894",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,25,7
"2016-11-17 14:00:26,448",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,38,20,12
"2016-11-17 14:00:27,841",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,32,9,28
"2016-11-17 14:00:29,309",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:00:31,068",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,18,14
"2016-11-17 14:00:32,721",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,30,2
"2016-11-17 14:00:34,204",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,12,20
"2016-11-17 14:00:35,719",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,26,17,17
"2016-11-17 14:00:37,110",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,24,8
"2016-11-17 14:00:38,500",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,24,22,12
"2016-11-17 14:00:39,868",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,21,11
"2016-11-17 14:00:41,624",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,50,17,16
"2016-11-17 14:00:43,193",4,4,102,4,40,40,True,LinearRegression,32,32,20,26,6,26,6
"2016-11-17 14:00:44,713",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,52,18,16
"2016-11-17 14:00:46,204",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,33,19,15
"2016-11-17 14:00:47,988",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,54,2,45
"2016-11-17 14:00:49,566",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,49,11,29
"2016-11-17 14:00:51,130",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,26,16,20
"2016-11-17 14:00:52,652",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:00:54,124",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:00:55,560",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,17,15
"2016-11-17 14:00:57,048",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:00:58,483",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:00:59,885",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,19,13
"2016-11-17 14:01:01,332",4,4,102,4,40,40,True,LinearRegression,32,32,20,19,14,21,12
"2016-11-17 14:01:02,660",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:01:04,165",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,32,32,0
"2016-11-17 14:01:05,577",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,49,13,21
"2016-11-17 14:01:07,060",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,32,0
"2016-11-17 14:01:08,679",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:01:10,150",4,4,102,4,40,40,True,LinearRegression,32,32,20,22,10,23,9
"2016-11-17 14:01:11,701",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,24,8
"2016-11-17 14:01:13,388",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:01:14,840",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:01:16,393",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,33,17,16
"2016-11-17 14:01:17,815",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,59,14,25
"2016-11-17 14:01:19,249",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:01:20,813",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:01:22,341",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,58,14,19
"2016-11-17 14:01:23,776",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,3,31,1
"2016-11-17 14:01:25,251",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,36,20,15
"2016-11-17 14:01:26,745",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,63,9,32
"2016-11-17 14:01:28,167",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,40,24,8
"2016-11-17 14:01:29,566",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,24,26,6
"2016-11-17 14:01:31,067",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,18,14
"2016-11-17 14:01:32,610",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,26,6
"2016-11-17 14:01:34,007",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,54,4,40
"2016-11-17 14:01:35,401",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 14:01:36,778",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,42,21,12
"2016-11-17 14:01:38,325",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,24,8
"2016-11-17 14:01:39,748",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 14:01:41,219",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:01:42,592",4,4,102,4,40,40,True,LinearRegression,32,32,20,28,4,30,2
"2016-11-17 14:01:43,863",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,31,1
"2016-11-17 14:01:45,243",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,22,20,14
"2016-11-17 14:01:46,688",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,7,36
"2016-11-17 14:01:48,080",4,4,102,4,40,40,True,LinearRegression,32,32,20,19,13,29,3
"2016-11-17 14:01:49,519",4,4,102,4,40,40,True,LinearRegression,32,32,20,22,12,23,11
"2016-11-17 14:01:50,958",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 14:01:52,345",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
