"2016-11-22 08:40:55,826",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-22 08:41:03,513",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,15,22,17,19
"2016-11-22 08:41:11,105",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,9,30,21,12
"2016-11-22 08:41:18,161",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,7,38,18,16
"2016-11-22 08:41:24,377",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,3,51,20,16
"2016-11-22 08:41:32,267",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,19,14,28,5
"2016-11-22 08:41:39,519",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,0,62,18,16
"2016-11-22 08:41:46,837",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,6,44,27,5
"2016-11-22 08:41:53,981",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,10,37,14,25
"2016-11-22 08:42:00,705",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,5,46,21,13
"2016-11-22 08:42:07,675",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,11,30,24,10
"2016-11-22 08:42:15,857",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,4,52,20,14
"2016-11-22 08:42:23,090",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,6,49,15,22
"2016-11-22 08:42:29,902",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,1,91,21,12
"2016-11-22 08:42:36,228",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,2,62,17,16
"2016-11-22 08:42:44,174",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,4,56,20,13
"2016-11-22 08:42:51,508",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,4,54,24,8
"2016-11-22 08:42:59,682",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,13,29,25,8
"2016-11-22 08:43:07,130",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,1,72,11,24
"2016-11-22 08:43:14,508",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,13,25,21,12
"2016-11-22 08:43:21,348",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,1,79,18,19
"2016-11-22 08:43:27,810",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,2,70,18,18
"2016-11-22 08:43:35,579",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,3,63,22,11
"2016-11-22 08:43:42,818",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,11,31,22,11
"2016-11-22 08:43:50,020",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,4,68,24,9
"2016-11-22 08:43:57,306",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,14,23,13,22
"2016-11-22 08:44:04,569",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,15,22,21,11
"2016-11-22 08:44:11,623",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,14,21,17,18
"2016-11-22 08:44:18,351",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,1,90,15,31
"2016-11-22 08:44:25,060",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,4,44,23,10
"2016-11-22 08:44:31,398",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,2,73,22,13
"2016-11-22 08:44:38,474",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,9,41,22,10
