"2016-11-17 12:34:35,944",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,R1 successful,R1 wrong bits,R2 successful,R2 wrong bits
"2016-11-17 12:40:53,899",4,4,102,4,40,40,True,LinearRegression,32,32,20,20,12,19,13
"2016-11-17 12:40:55,416",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,15,17
"2016-11-17 12:40:56,931",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,35,22,10
"2016-11-17 12:40:58,367",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,18,24,8
"2016-11-17 12:40:59,745",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,99,7,46
"2016-11-17 12:41:01,160",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,9,36
"2016-11-17 12:41:02,587",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,14,18
"2016-11-17 12:41:04,058",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:41:05,476",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:41:07,043",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,23,21,11
"2016-11-17 12:41:08,521",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,58,8,36
"2016-11-17 12:41:09,927",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,53,17,18
"2016-11-17 12:41:11,365",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,46,16,21
"2016-11-17 12:41:12,854",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,50,13,23
"2016-11-17 12:41:14,417",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,16,16
"2016-11-17 12:41:15,871",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,34,16,16
"2016-11-17 12:41:17,303",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,14,18
"2016-11-17 12:41:18,822",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,30,12,20
"2016-11-17 12:41:20,154",4,4,102,4,40,40,True,LinearRegression,32,32,20,18,15,21,11
"2016-11-17 12:41:21,716",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,32,20,12
"2016-11-17 12:41:23,261",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,12,26
"2016-11-17 12:41:24,674",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:41:26,181",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,15,17
"2016-11-17 12:41:27,533",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 12:41:28,975",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,40,17,16
"2016-11-17 12:41:30,338",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:41:31,723",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:41:33,169",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:41:34,533",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,19,22,10
"2016-11-17 12:41:35,982",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,60,17,19
"2016-11-17 12:41:37,470",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:41:38,807",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,52,8,33
"2016-11-17 12:41:40,250",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,18,15,17
"2016-11-17 12:41:41,719",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:41:43,138",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,52,4,47
"2016-11-17 12:41:44,602",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,17,18,14
"2016-11-17 12:41:46,003",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:41:47,341",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,22,10
"2016-11-17 12:41:48,768",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,13,23
"2016-11-17 12:41:50,259",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,14,18
"2016-11-17 12:41:51,769",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,31,1
"2016-11-17 12:41:53,190",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 12:41:54,740",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 12:41:56,075",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 12:41:57,505",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,19,18,16
"2016-11-17 12:41:59,033",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,23,25,7
"2016-11-17 12:42:00,453",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,5,35
"2016-11-17 12:42:01,952",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,32,11,26
"2016-11-17 12:42:03,393",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,15,17
"2016-11-17 12:42:04,910",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,13,22
"2016-11-17 12:42:06,401",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,27,5
"2016-11-17 12:42:07,940",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:42:09,423",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,14,18
"2016-11-17 12:42:10,901",4,4,102,4,40,40,True,LinearRegression,32,32,20,28,4,28,4
"2016-11-17 12:42:12,414",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,20,29,6
"2016-11-17 12:42:13,803",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,15,17
"2016-11-17 12:42:15,321",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,30,4
"2016-11-17 12:42:16,744",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,19,14,19
"2016-11-17 12:42:18,222",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:42:19,720",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,31,1
"2016-11-17 12:42:21,387",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,6,29,3
"2016-11-17 12:42:22,791",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:42:24,296",4,4,102,4,40,40,True,LinearRegression,32,32,20,18,14,16,16
"2016-11-17 12:42:25,726",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,34,17,18
"2016-11-17 12:42:27,255",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:42:28,789",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,3,31,1
"2016-11-17 12:42:30,212",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,35,17,16
"2016-11-17 12:42:31,695",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:42:33,134",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,58,14,21
"2016-11-17 12:42:34,648",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,23,9
"2016-11-17 12:42:36,259",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,14,18
"2016-11-17 12:42:37,760",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:42:39,203",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,31,22,10
"2016-11-17 12:42:40,584",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,38,22,10
"2016-11-17 12:42:41,945",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,25,14,22
"2016-11-17 12:42:43,497",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:42:44,937",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,32,32,0
"2016-11-17 12:42:46,513",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 12:42:48,038",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,12,20
"2016-11-17 12:42:49,526",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,24,8
"2016-11-17 12:42:51,032",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,16,16
"2016-11-17 12:42:52,441",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,23,18,15
"2016-11-17 12:42:53,970",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:42:55,674",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,27,19,13
"2016-11-17 12:42:57,325",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:42:58,870",4,4,102,4,40,40,True,LinearRegression,32,32,20,19,13,29,3
"2016-11-17 12:43:00,558",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,15,17
"2016-11-17 12:43:01,979",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,20,12
"2016-11-17 12:43:03,519",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:43:05,053",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,25,7
"2016-11-17 12:43:06,539",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,32,0
"2016-11-17 12:43:08,024",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,33,10,26
"2016-11-17 12:43:09,594",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,15,17
"2016-11-17 12:43:11,124",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:43:12,668",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:43:14,331",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,46,8,29
"2016-11-17 12:43:15,834",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,19,19,13
"2016-11-17 12:43:17,480",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,20,23,9
"2016-11-17 12:43:19,057",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:43:20,614",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:43:22,194",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,9,33
"2016-11-17 12:43:23,610",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,61,15,22
"2016-11-17 12:43:25,078",4,4,102,4,40,40,True,LinearRegression,32,32,20,18,17,20,15
"2016-11-17 12:43:26,489",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:43:27,881",4,4,102,4,40,40,True,LinearRegression,32,32,20,28,4,28,4
"2016-11-17 12:43:29,300",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:43:30,713",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,32,32,0
"2016-11-17 12:43:32,197",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,30,2
"2016-11-17 12:43:33,628",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:43:35,134",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:43:36,714",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,30,2
"2016-11-17 12:43:38,232",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,15,19,13
"2016-11-17 12:43:39,882",4,4,102,4,40,40,True,LinearRegression,32,32,20,31,1,32,0
"2016-11-17 12:43:41,377",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,33,22,10
"2016-11-17 12:43:42,888",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:43:44,450",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,26,25,7
"2016-11-17 12:43:45,999",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:43:47,460",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:43:48,861",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,14,18
"2016-11-17 12:43:50,220",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,18,14
"2016-11-17 12:43:51,614",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,44,12,22
"2016-11-17 12:43:53,043",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:43:54,705",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:43:56,374",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,28,4
"2016-11-17 12:43:57,825",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,57,6,34
"2016-11-17 12:43:59,344",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,40,19,17
"2016-11-17 12:44:00,799",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,8,23,9
"2016-11-17 12:44:02,349",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,60,7,34
"2016-11-17 12:44:03,761",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,20,23,9
"2016-11-17 12:44:05,237",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,27,20,13
"2016-11-17 12:44:06,885",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:44:08,752",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,38,14,18
"2016-11-17 12:44:10,387",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,59,10,28
"2016-11-17 12:44:11,840",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,18,14
"2016-11-17 12:44:13,363",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,32,12,24
"2016-11-17 12:44:14,924",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,15,24
"2016-11-17 12:44:16,457",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,55,15,18
"2016-11-17 12:44:17,819",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,56,19,13
"2016-11-17 12:44:19,280",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,43,16,33
"2016-11-17 12:44:20,741",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,28,14,23
"2016-11-17 12:44:22,148",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,17,16
"2016-11-17 12:44:23,712",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,32,0
"2016-11-17 12:44:25,386",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,35,17,15
"2016-11-17 12:44:26,791",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,23,9
"2016-11-17 12:44:28,221",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,33,29,3
"2016-11-17 12:44:29,651",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,19,13
"2016-11-17 12:44:31,040",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,3,30,2
"2016-11-17 12:44:32,412",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:44:33,750",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,17,15,17
"2016-11-17 12:44:35,185",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,48,15,18
"2016-11-17 12:44:36,680",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,16,16
"2016-11-17 12:44:38,110",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,20,12
"2016-11-17 12:44:39,575",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:44:41,024",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,40,17,17
"2016-11-17 12:44:42,576",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:44:43,986",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,61,7,32
"2016-11-17 12:44:45,454",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,31,9,31
"2016-11-17 12:44:46,948",4,4,102,4,40,40,True,LinearRegression,32,32,20,20,12,18,14
"2016-11-17 12:44:48,614",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:44:50,082",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:44:51,523",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,20,26,6
"2016-11-17 12:44:52,901",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,55,16,19
"2016-11-17 12:44:54,271",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,47,13,19
"2016-11-17 12:44:55,735",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,40,17,19
"2016-11-17 12:44:57,288",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,32,0
"2016-11-17 12:44:58,927",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:45:00,412",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,36,18,17
"2016-11-17 12:45:02,035",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,26,10,25
"2016-11-17 12:45:03,480",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:45:04,941",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,51,10,32
"2016-11-17 12:45:06,423",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,37,20,12
"2016-11-17 12:45:07,880",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,31,27,5
"2016-11-17 12:45:09,462",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:45:10,927",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:45:12,476",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:45:14,153",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:45:15,725",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,21,25,8
"2016-11-17 12:45:17,190",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,27,5
"2016-11-17 12:45:18,709",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,24,21,11
"2016-11-17 12:45:20,198",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:45:21,652",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,38,12,24
"2016-11-17 12:45:23,041",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 12:45:24,605",4,4,102,4,40,40,True,LinearRegression,32,32,20,22,10,26,6
"2016-11-17 12:45:26,136",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:45:27,626",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,17,15
"2016-11-17 12:45:29,046",4,4,102,4,40,40,True,LinearRegression,32,32,20,11,21,21,11
"2016-11-17 12:45:30,518",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:45:32,217",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,33,9,26
"2016-11-17 12:45:33,620",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,22,14,21
"2016-11-17 12:45:35,007",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,12,20
"2016-11-17 12:45:36,621",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:45:38,228",4,4,102,4,40,40,True,LinearRegression,32,32,20,14,18,17,15
"2016-11-17 12:45:39,721",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,34,17,15
"2016-11-17 12:45:41,305",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,51,7,38
"2016-11-17 12:45:42,775",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,48,7,39
"2016-11-17 12:45:44,274",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,42,18,15
"2016-11-17 12:45:45,783",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:45:47,185",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:45:48,638",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,35,13,24
"2016-11-17 12:45:50,156",4,4,102,4,40,40,True,LinearRegression,32,32,20,29,4,29,4
"2016-11-17 12:45:51,674",4,4,102,4,40,40,True,LinearRegression,32,32,20,21,11,22,10
"2016-11-17 12:45:53,245",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,32,32,0
"2016-11-17 12:45:54,696",4,4,102,4,40,40,True,LinearRegression,32,32,20,25,7,26,6
"2016-11-17 12:45:56,155",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,54,18,16
"2016-11-17 12:45:57,677",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,12,29
"2016-11-17 12:45:59,181",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:46:00,707",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,52,11,27
"2016-11-17 12:46:02,247",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:46:03,637",4,4,102,4,40,40,True,LinearRegression,32,32,20,7,37,12,24
"2016-11-17 12:46:05,110",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,12,20
"2016-11-17 12:46:06,655",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,8,24,8
"2016-11-17 12:46:08,103",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 12:46:09,515",4,4,102,4,40,40,True,LinearRegression,32,32,20,4,49,12,23
"2016-11-17 12:46:10,911",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,12,20
"2016-11-17 12:46:12,513",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:46:13,969",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 12:46:15,461",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,25,22,10
"2016-11-17 12:46:16,954",4,4,102,4,40,40,True,LinearRegression,32,32,20,19,13,19,13
"2016-11-17 12:46:18,509",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,23,9
"2016-11-17 12:46:19,913",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:46:21,378",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,39,18,16
"2016-11-17 12:46:22,939",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,59,9,30
"2016-11-17 12:46:24,485",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,8,31
"2016-11-17 12:46:25,885",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:46:27,317",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,33,16,16
"2016-11-17 12:46:28,704",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:46:30,234",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:46:31,705",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:46:33,285",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:46:34,808",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,42,4,45
"2016-11-17 12:46:36,170",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,0,40
"2016-11-17 12:46:37,659",4,4,102,4,40,40,True,LinearRegression,32,32,20,9,31,17,16
"2016-11-17 12:46:39,135",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,35,27,5
"2016-11-17 12:46:40,691",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,32,0
"2016-11-17 12:46:42,183",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:46:43,600",4,4,102,4,40,40,True,LinearRegression,32,32,20,19,13,19,13
"2016-11-17 12:46:45,018",4,4,102,4,40,40,True,LinearRegression,32,32,20,5,53,7,34
"2016-11-17 12:46:46,435",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,27,22,10
"2016-11-17 12:46:47,910",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:46:49,410",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,14,18
"2016-11-17 12:46:50,995",4,4,102,4,40,40,True,LinearRegression,32,32,20,2,67,12,28
"2016-11-17 12:46:52,830",4,4,102,4,40,40,True,LinearRegression,32,32,20,24,8,24,8
"2016-11-17 12:46:55,439",4,4,102,4,40,40,True,LinearRegression,32,32,20,3,57,10,29
"2016-11-17 12:46:58,178",4,4,102,4,40,40,True,LinearRegression,32,32,20,10,28,12,25
"2016-11-17 12:46:59,888",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:47:01,792",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,3,40
"2016-11-17 12:47:03,393",4,4,102,4,40,40,True,LinearRegression,32,32,20,23,9,23,9
"2016-11-17 12:47:04,833",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:47:06,463",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:47:08,217",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,24,8
"2016-11-17 12:47:09,809",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:47:11,310",4,4,102,4,40,40,True,LinearRegression,32,32,20,17,17,20,12
"2016-11-17 12:47:12,904",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,26,6
"2016-11-17 12:47:14,345",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:47:15,778",4,4,102,4,40,40,True,LinearRegression,32,32,20,6,33,9,29
"2016-11-17 12:47:17,234",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,34,7,32
"2016-11-17 12:47:18,723",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,18,14
"2016-11-17 12:47:20,068",4,4,102,4,40,40,True,LinearRegression,32,32,20,0,32,32,0
"2016-11-17 12:47:21,484",4,4,102,4,40,40,True,LinearRegression,32,32,20,30,2,30,2
"2016-11-17 12:47:22,959",4,4,102,4,40,40,True,LinearRegression,32,32,20,27,5,27,5
"2016-11-17 12:47:24,457",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:47:25,851",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,22,10
"2016-11-17 12:47:27,270",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:47:28,672",4,4,102,4,40,40,True,LinearRegression,32,32,20,13,19,21,11
"2016-11-17 12:47:30,078",4,4,102,4,40,40,True,LinearRegression,32,32,20,1,49,27,5
"2016-11-17 12:47:31,449",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,36,20,12
"2016-11-17 12:47:33,038",4,4,102,4,40,40,True,LinearRegression,32,32,20,32,0,32,0
"2016-11-17 12:47:34,410",4,4,102,4,40,40,True,LinearRegression,32,32,20,16,16,32,0
"2016-11-17 12:47:36,011",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,16,16
"2016-11-17 12:47:37,377",4,4,102,4,40,40,True,LinearRegression,32,32,20,15,17,28,4
"2016-11-17 12:47:38,919",4,4,102,4,40,40,True,LinearRegression,32,32,20,12,30,11,24
"2016-11-17 12:47:40,451",4,4,102,4,40,40,True,LinearRegression,32,32,20,8,32,10,22
