"2016-11-22 11:43:49,317",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-22 11:43:55,636",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,4,48,5,45
"2016-11-22 11:44:01,961",2,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 11:44:08,194",2,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 11:44:14,413",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,21,12,21,12
"2016-11-22 11:44:20,796",2,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 11:44:26,918",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,17,15,18,14
"2016-11-22 11:44:33,199",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,11,25,19,13
"2016-11-22 11:44:39,415",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
"2016-11-22 11:44:45,835",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,5,37,17,17
"2016-11-22 11:44:52,315",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,8,32,8,34
"2016-11-22 11:44:58,451",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,4,48,11,33
"2016-11-22 11:45:04,574",2,8,102,4,40,40,True,LinearRegression,32,32,200,1,8,33,32,0
"2016-11-22 11:45:10,771",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,7,42,7,36
"2016-11-22 11:45:16,946",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,26,6,26,6
"2016-11-22 11:45:23,508",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,8,32,16,16
"2016-11-22 11:45:29,863",2,8,102,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-22 11:45:35,996",2,8,102,4,40,40,True,LinearRegression,32,32,200,0,16,16,16,16
