"2017-05-02 14:34:42,674",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 14:37:24,694","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.82,500,100,50,0,0,1002,0,2137,0,1000
"2017-05-02 14:40:13,079","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.90,500,100,50,0,0,1000,0,2078,0,1024
"2017-05-02 14:42:56,889","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1000,0,2061,0,1000
"2017-05-02 14:45:42,731","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.15,500,100,50,0,0,1000,0,1948,0,1000
"2017-05-02 14:48:26,193","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.00,500,100,50,0,0,1002,0,2222,0,1045
"2017-05-02 14:51:16,278","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.71,500,100,50,0,0,1000,0,2126,0,1007
"2017-05-02 14:54:06,125","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.11,500,100,50,0,0,1000,0,1959,0,1000
"2017-05-02 14:56:53,804","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.88,500,100,50,0,0,1000,0,2273,0,1033
"2017-05-02 14:59:37,684","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.87,500,100,50,0,0,1000,0,2105,0,1000
"2017-05-02 15:02:26,424","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.14,500,100,50,0,0,1003,0,2034,0,1004
"2017-05-02 15:05:13,522","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.15,500,100,50,0,0,1000,0,1527,0,1000
"2017-05-02 15:07:56,597","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.90,500,100,50,0,0,1000,0,1761,0,1000
"2017-05-02 15:10:45,367","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.97,500,100,50,0,0,1000,0,2139,0,1000
"2017-05-02 15:13:28,876","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.74,500,100,50,0,0,1000,0,2168,0,1040
"2017-05-02 15:16:18,923","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.12,500,100,50,0,0,1000,0,1939,0,1011
"2017-05-02 15:19:03,102","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.80,500,100,50,0,0,1000,0,2199,0,1000
"2017-05-02 15:21:45,298","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.95,500,100,50,0,0,1000,0,1783,0,1050
"2017-05-02 15:24:34,411","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.18,500,100,50,0,0,1001,0,2187,0,1000
"2017-05-02 15:27:19,359","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.88,500,100,50,0,0,1001,0,2104,0,1000
"2017-05-02 15:29:56,410","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.84,500,100,50,0,0,1000,0,2194,0,1052
"2017-05-02 15:32:41,775","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.58,500,100,50,0,0,1001,0,2194,0,1000
"2017-05-02 15:35:30,322","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.89,500,100,50,0,0,1001,0,1845,0,1046
"2017-05-02 15:38:18,897","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.81,500,100,50,0,0,1000,0,2125,0,1002
"2017-05-02 15:41:06,293","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.98,500,100,50,0,0,1000,0,1706,0,1006
"2017-05-02 15:43:51,183","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.91,500,100,50,0,0,1001,0,2057,0,1031
"2017-05-02 14:31:11,968","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.05,500,100,50,0,0,1001,0,2066,0,1000
"2017-05-02 14:34:03,745","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.09,500,100,50,0,0,1002,0,2187,0,1031
"2017-05-02 14:36:48,811","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.05,500,100,50,0,0,1001,0,1677,0,1000
"2017-05-02 14:39:33,947","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.12,500,100,50,0,0,1002,0,2029,0,1000
"2017-05-02 14:42:18,947","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.03,500,100,50,0,0,1000,0,2052,0,1000
"2017-05-02 14:45:08,322","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.93,500,100,50,0,0,1000,0,2073,0,1016
"2017-05-02 14:47:58,672","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.02,500,100,50,0,0,1000,0,2247,0,1025
"2017-05-02 14:50:43,378","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.25,500,100,50,0,0,1000,0,1923,0,1003
"2017-05-02 14:53:26,335","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.05,500,100,50,0,0,1000,0,1892,0,1108
"2017-05-02 14:56:10,726","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.98,500,100,50,0,0,1001,0,1967,0,1000
"2017-05-02 14:59:01,624","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.76,500,100,50,0,0,1000,0,1983,0,1000
"2017-05-02 15:01:46,289","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.27,500,100,50,0,0,1001,0,2242,0,1004
"2017-05-02 15:04:35,812","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.88,500,100,50,0,0,1004,0,2239,0,1010
"2017-05-02 15:07:25,978","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.01,500,100,50,0,0,1000,0,2104,0,1000
"2017-05-02 15:10:11,822","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1001,0,1965,0,1002
"2017-05-02 15:12:59,705","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.85,500,100,50,0,0,1000,0,2173,0,1040
"2017-05-02 15:15:47,556","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.64,500,100,50,0,0,1000,0,2157,0,1071
"2017-05-02 15:18:32,306","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.74,500,100,50,0,0,1003,0,2142,0,1000
"2017-05-02 15:21:22,738","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.90,500,100,50,0,0,1000,0,2013,0,1004
"2017-05-02 15:24:09,644","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.95,500,100,50,0,0,1000,0,1925,0,1000
"2017-05-02 15:26:53,768","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.82,500,100,50,0,0,1000,0,2045,0,1000
"2017-05-02 15:29:43,278","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.57,500,100,50,0,0,1000,0,1994,0,1000
"2017-05-02 15:32:32,191","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.63,500,100,50,0,0,1000,0,2162,0,1003
"2017-05-02 15:35:19,447","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.92,500,100,50,0,0,1004,0,2261,0,1000
"2017-05-02 15:38:10,091","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.56,500,100,50,0,0,1000,0,2191,0,1009
"2017-05-02 15:55:51,948","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,61.90,500,100,50,0,0,1001,0,2088,0,1018
"2017-05-02 15:59:45,362","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,51.98,500,100,50,0,0,1000,0,2085,0,1055
"2017-05-02 16:03:38,266","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,55.18,500,100,50,0,0,1000,0,2298,0,1049
"2017-05-02 16:07:46,403","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,67.67,500,100,50,0,0,1000,0,2230,0,1037
"2017-05-02 16:11:46,061","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,50.77,500,100,50,0,0,1000,0,2017,0,1033
"2017-05-02 16:15:40,528","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,54.74,500,100,50,0,0,1001,0,2037,0,1000
"2017-05-02 16:19:46,468","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,64.20,500,100,50,0,0,1001,0,2129,0,1010
"2017-05-02 16:23:33,843","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,50.89,500,100,50,0,0,1002,0,2081,0,1000
"2017-05-02 16:27:39,099","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,63.11,500,100,50,0,0,1000,0,1852,0,1000
"2017-05-02 16:31:48,256","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,69.06,500,100,50,0,0,1000,0,2130,0,1024
"2017-05-02 16:35:31,715","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,53.27,500,100,50,0,0,1000,0,2018,0,1000
"2017-05-02 16:39:34,966","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,64.15,500,100,50,0,0,1000,0,1978,0,1006
"2017-05-02 16:43:18,017","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,48.72,500,100,50,0,0,1001,0,2150,0,1006
"2017-05-02 16:47:21,058","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,64.89,500,100,50,0,0,1000,0,2049,0,1007
"2017-05-02 16:51:07,157","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,47.48,500,100,50,0,0,1000,0,2090,0,1062
"2017-05-02 16:54:58,099","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,65.17,500,100,50,0,0,1000,0,2005,0,1000
"2017-05-02 16:58:49,778","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,50.53,500,100,50,0,0,1002,0,1726,0,1265
"2017-05-02 17:02:45,648","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,56.25,500,100,50,0,0,1000,0,1734,0,1132
"2017-05-02 17:06:36,689","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,51.39,500,100,50,0,0,1001,0,1976,0,1002
"2017-05-02 17:10:28,753","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,55.15,500,100,50,0,0,1001,0,2248,0,1043
"2017-05-02 17:14:34,711","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,62.62,500,100,50,0,0,1000,0,1906,0,1000
"2017-05-02 17:18:32,643","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,61.80,500,100,50,0,0,1000,0,2019,0,1005
"2017-05-02 17:22:33,874","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,59.09,500,100,50,0,0,1000,0,2154,0,1003
"2017-05-02 17:26:32,383","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,57.35,500,100,50,0,0,1000,0,2005,0,1000
"2017-05-02 17:30:29,336","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,53.46,500,100,50,0,0,1000,0,2230,0,1000
"2017-05-02 14:37:34,124","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.29,500,100,50,0,0,1001,0,1938,0,1009
"2017-05-02 14:40:22,806","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.91,500,100,50,0,0,1001,0,2198,0,1001
"2017-05-02 14:43:10,018","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.20,500,100,50,0,0,1000,0,2193,0,1004
"2017-05-02 14:45:58,134","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.08,500,100,50,0,0,1000,0,2246,0,1028
"2017-05-02 14:48:47,616","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.96,500,100,50,0,0,1000,0,1972,0,1076
"2017-05-02 14:51:35,958","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1000,0,1700,0,1000
"2017-05-02 14:54:25,258","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.93,500,100,50,0,0,1002,0,2177,0,1001
"2017-05-02 14:57:15,816","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.05,500,100,50,0,0,1000,0,2280,0,1006
"2017-05-02 15:00:00,868","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.87,500,100,50,0,0,1002,0,2205,0,1016
"2017-05-02 15:02:45,886","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.29,500,100,50,0,0,1002,0,1915,0,1001
"2017-05-02 15:05:35,467","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.89,500,100,50,0,0,1000,0,1971,0,1014
"2017-05-02 15:08:22,756","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.11,500,100,50,0,0,1000,0,1785,0,1000
"2017-05-02 15:11:06,068","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.76,500,100,50,0,0,1001,0,2258,0,1000
"2017-05-02 15:13:53,216","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.02,500,100,50,0,0,1000,0,2211,0,1004
"2017-05-02 15:16:37,349","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.97,500,100,50,0,0,1000,0,2183,0,1000
"2017-05-02 15:19:25,164","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.63,500,100,50,0,0,1002,0,2230,0,1053
"2017-05-02 15:22:15,974","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.18,500,100,50,0,0,1000,0,2212,0,1007
"2017-05-02 15:24:59,601","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.09,500,100,50,0,0,1004,0,1631,0,1000
"2017-05-02 15:27:46,104","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.70,500,100,50,0,0,1000,0,2094,0,1011
"2017-05-02 15:30:34,620","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,36.59,500,100,50,0,0,1003,0,1912,0,1000
"2017-05-02 15:33:21,625","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.96,500,100,50,0,0,1000,0,2009,0,1001
"2017-05-02 15:36:09,801","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.68,500,100,50,0,0,1003,0,2276,0,1003
"2017-05-02 15:38:59,180","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.82,500,100,50,0,0,1000,0,1989,0,1000
"2017-05-02 15:41:46,765","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.82,500,100,50,0,0,1000,0,2210,0,1082
"2017-05-02 15:44:35,537","16,16,16","20,20,20",2,7,7,7,True,LinearRegression,35.69,500,100,50,0,0,1000,0,2264,0,1066
