"2017-05-02 12:02:02,129",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 12:36:51,694","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.03,500,100,50,0,0,1038,0,1863,0,1115
"2017-05-02 12:40:25,702","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.44,500,100,50,0,0,1032,0,2005,0,1092
"2017-05-02 12:44:12,678","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,57.53,500,100,50,0,0,1024,0,2133,0,1142
"2017-05-02 12:47:44,645","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.12,500,100,50,0,0,1031,0,1991,0,1119
"2017-05-02 12:51:17,472","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,41.93,500,100,50,0,0,1018,0,1923,0,1221
"2017-05-02 12:54:49,352","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.02,500,100,50,0,0,1031,0,2223,0,1342
"2017-05-02 12:58:22,074","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.23,500,100,50,0,0,1029,0,2314,0,1139
"2017-05-02 13:01:55,843","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,41.98,500,100,50,0,0,1024,0,2002,0,1005
"2017-05-02 13:05:24,377","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,45.83,500,100,50,0,0,1048,0,2267,0,1044
"2017-05-02 13:08:15,923","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.49,500,100,50,0,0,1032,0,1539,0,1057
"2017-05-02 13:11:07,813","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.92,500,100,50,0,0,1030,0,1922,0,1175
"2017-05-02 13:14:00,128","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.95,500,100,50,0,0,1036,0,2151,0,1108
"2017-05-02 13:16:52,720","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,37.69,500,100,50,0,0,1060,0,2130,0,1193
"2017-05-02 13:19:43,225","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.63,500,100,50,0,0,1047,0,2169,0,1266
"2017-05-02 13:22:41,148","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.48,500,100,50,0,0,1036,0,2270,0,1176
"2017-05-02 13:25:32,716","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.79,500,100,50,0,0,1032,0,2028,0,1177
"2017-05-02 12:06:52,650","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.31,500,100,50,0,0,1030,0,2081,0,1054
"2017-05-02 12:10:21,171","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.42,500,100,50,0,0,1035,0,2082,0,1182
"2017-05-02 12:13:49,099","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,41.97,500,100,50,0,0,1024,0,2339,0,1106
"2017-05-02 12:17:18,909","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.25,500,100,50,0,0,1037,0,2296,0,1074
"2017-05-02 12:20:48,607","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,42.61,500,100,50,0,0,1034,0,1951,0,1229
"2017-05-02 12:23:49,236","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,38.06,500,100,50,0,0,1044,0,2182,0,1010
"2017-05-02 12:26:38,245","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,36.12,500,100,50,0,0,1022,0,1998,0,1078
"2017-05-02 12:29:47,760","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,59.74,500,100,50,0,0,1037,0,2098,0,1339
"2017-05-02 12:32:36,399","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.43,500,100,50,0,0,1026,0,1819,0,1102
"2017-05-02 12:35:25,824","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,36.38,500,100,50,0,0,1059,0,2267,0,1214
"2017-05-02 12:38:14,337","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.52,500,100,50,0,0,1032,0,2141,0,1312
"2017-05-02 12:41:01,124","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.53,500,100,50,0,0,1040,0,1681,0,1018
"2017-05-02 12:43:49,408","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.51,500,100,50,0,0,1050,0,1899,0,1092
"2017-05-02 12:46:38,767","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.75,500,100,50,0,0,1126,0,2055,0,1080
"2017-05-02 12:49:26,094","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.39,500,100,50,0,0,1051,0,2274,0,1098
"2017-05-02 12:52:43,637","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,64.39,500,100,50,0,0,1040,0,1957,0,1308
"2017-05-02 12:55:32,587","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.52,500,100,50,0,0,1029,0,1859,0,1427
"2017-05-02 12:58:31,111","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,46.44,500,100,50,0,0,1034,0,1918,0,1316
"2017-05-02 13:01:19,509","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.66,500,100,50,0,0,1034,0,1720,0,1243
"2017-05-02 13:04:17,789","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,45.22,500,100,50,0,0,1048,0,2348,0,1300
"2017-05-02 13:07:03,673","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,37.52,500,100,50,0,0,1045,0,2263,0,1052
"2017-05-02 13:10:00,066","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,44.34,500,100,50,0,0,1039,0,2342,0,1144
"2017-05-02 13:12:59,442","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,45.87,500,100,50,0,0,1038,0,2175,0,1195
"2017-05-02 13:15:48,050","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.84,500,100,50,0,0,1029,0,2289,0,1126
"2017-05-02 13:18:35,935","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,35.85,500,100,50,0,0,1037,0,1861,0,1083
"2017-05-02 12:33:38,365","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,65.03,500,100,50,0,0,1023,0,1802,0,1046
"2017-05-02 12:37:40,702","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,63.56,500,100,50,0,0,1038,0,2011,0,1127
"2017-05-02 12:41:42,405","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,57.01,500,100,50,0,0,1034,0,2171,0,1095
"2017-05-02 12:45:40,754","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,56.60,500,100,50,0,0,1047,0,2303,0,1145
"2017-05-02 12:49:58,822","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,74.50,500,100,50,0,0,1038,0,1910,0,1079
"2017-05-02 12:53:58,064","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,60.80,500,100,50,0,0,1043,0,2053,0,1041
"2017-05-02 12:58:10,851","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,65.09,500,100,50,0,0,1038,0,2297,0,1179
"2017-05-02 13:02:08,666","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,53.91,500,100,50,0,0,1033,0,1849,0,1443
"2017-05-02 13:06:16,268","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,65.53,500,100,50,0,0,1035,0,1811,0,1119
"2017-05-02 13:10:05,442","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,50.15,500,100,50,0,0,1029,0,2063,0,1103
"2017-05-02 13:14:04,351","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,69.12,500,100,50,0,0,1038,0,2316,0,1331
"2017-05-02 13:17:51,820","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,50.90,500,100,50,0,0,1030,0,2289,0,1133
"2017-05-02 13:21:58,707","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,63.21,500,100,50,0,0,1027,0,1772,0,1057
"2017-05-02 13:26:36,833","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,102.27,500,100,50,0,0,1038,0,2359,0,1225
"2017-05-02 13:30:47,153","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,70.25,500,100,50,0,0,1039,0,2176,0,1124
"2017-05-02 13:34:47,404","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,59.52,500,100,50,0,0,1043,0,2136,0,1222
"2017-05-02 13:39:02,169","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,65.35,500,100,50,0,0,1032,0,2241,0,1119
"2017-05-02 13:43:15,813","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,71.03,500,100,50,0,0,1044,0,2213,0,1266
"2017-05-02 13:47:19,823","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,62.18,500,100,50,0,0,1033,0,2142,0,1176
"2017-05-02 13:51:09,188","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,47.46,500,100,50,0,0,1044,0,2176,0,1215
"2017-05-02 13:55:15,244","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,64.27,500,100,50,0,0,1038,0,1990,0,1122
"2017-05-02 13:59:29,559","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,75.85,500,100,50,0,0,1034,0,2134,0,1341
"2017-05-02 14:03:25,785","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,53.12,500,100,50,0,0,1033,0,1656,0,1299
"2017-05-02 14:07:26,204","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,58.64,500,100,50,0,0,1041,0,2345,0,1156
"2017-05-02 14:11:29,364","16,16,16","20,20,20",36,7,7,7,True,LinearRegression,58.44,500,100,50,0,0,1034,0,1766,0,1220
