"2017-04-28 18:26:58,346",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-04-28 19:02:22,879","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,15.00,122,1480,1080,1480,972,370,122
"2017-04-28 19:04:39,413","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,12.92,138,1480,1076,1480,961,370,138
"2017-04-28 19:06:54,515","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.76,115,1480,1090,1480,984,370,115
"2017-04-28 19:09:10,781","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.33,151,1480,1083,1480,966,370,151
"2017-04-28 19:11:26,015","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.29,149,1480,1065,1480,973,370,149
"2017-04-28 19:13:42,576","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.90,124,1480,1064,1480,974,370,124
"2017-04-28 19:15:54,754","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.98,115,1480,1052,1480,980,370,115
"2017-04-28 19:18:11,739","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.51,121,1480,1067,1480,1011,370,121
"2017-04-28 19:20:31,083","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.93,132,1480,1053,1480,980,370,132
"2017-04-28 19:22:47,178","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.74,156,1480,1087,1480,973,370,156
"2017-06-06 12:04:15,598","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,12.17,130,1480,1088,1480,964,370,130
"2017-06-06 12:06:23,247","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,14.68,125,1480,1078,1480,994,370,125
"2017-06-06 12:08:28,147","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.52,149,1480,1059,1480,982,370,149
"2017-06-06 12:10:35,959","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,14.69,119,1480,1109,1480,961,370,119
"2017-06-06 12:12:42,605","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,14.98,134,1480,1069,1480,982,370,134
"2017-06-06 12:14:47,997","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.97,131,1480,1078,1480,992,370,131
"2017-06-06 12:16:54,233","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.46,136,1480,1065,1480,966,370,136
"2017-06-06 12:19:02,836","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,14.82,118,1480,1030,1480,942,370,118
"2017-06-06 12:21:08,952","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.53,134,1480,1091,1480,955,370,134
"2017-06-06 12:23:15,384","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.86,125,1480,1069,1480,982,370,125
"2017-06-06 12:25:21,520","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.04,108,1480,1069,1480,976,370,108
"2017-06-06 12:27:29,521","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,15.09,143,1480,1048,1480,993,370,143
"2017-06-06 12:29:39,939","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,16.12,128,1480,1048,1480,996,370,128
"2017-06-06 12:31:45,398","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,12.45,120,1480,1063,1480,967,370,120
"2017-06-06 12:33:51,453","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.36,136,1480,1064,1480,968,370,136
"2017-06-06 12:35:57,713","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,14.05,144,1480,1078,1480,956,370,144
"2017-06-06 12:38:05,727","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.16,137,1480,1027,1480,1003,370,137
"2017-06-06 12:40:11,430","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,12.76,129,1480,1080,1480,972,370,129
"2017-06-06 12:42:17,739","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.04,127,1480,1075,1480,1000,370,127
"2017-06-06 12:44:25,009","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.81,132,1480,1035,1480,982,370,132
"2017-06-06 12:46:31,336","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,12.89,140,1480,1064,1480,955,370,140
"2017-06-06 12:48:40,653","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,14.81,142,1480,1039,1480,980,370,142
"2017-06-06 12:50:47,222","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.23,144,1480,1063,1480,1001,370,144
"2017-06-06 12:52:54,470","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,13.51,119,1480,1062,1480,989,370,119
"2017-06-06 12:55:00,631","20,20,20","20,20,20","126,126,126",12,12,12,True,LinearRegression,4,14.33,124,1480,1065,1480,991,370,124
"2017-04-28 18:29:20,937","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.31,133,1480,1087,1480,982,370,133
"2017-04-28 18:31:31,520","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.39,139,1480,1074,1480,985,370,139
"2017-04-28 18:33:44,474","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.56,142,1480,1087,1480,965,370,142
"2017-04-28 18:36:01,424","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.68,144,1480,1053,1480,992,370,144
"2017-04-28 18:38:19,405","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,15.21,141,1480,1083,1480,990,370,141
"2017-04-28 18:40:35,284","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.23,131,1480,1074,1480,979,370,131
"2017-04-28 18:42:52,499","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.30,136,1480,1066,1480,1000,370,136
"2017-04-28 18:45:09,090","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.22,132,1480,1054,1480,983,370,132
"2017-04-28 18:47:24,797","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.70,133,1480,1046,1480,975,370,133
"2017-04-28 18:49:41,551","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.95,144,1480,1049,1480,993,370,144
"2017-04-28 18:51:59,321","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,15.62,155,1480,1043,1480,973,370,155
"2017-04-28 18:54:17,507","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.73,125,1480,1068,1480,962,370,125
"2017-04-28 18:56:35,375","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.57,128,1480,1085,1480,987,370,128
"2017-04-28 18:58:51,515","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.17,141,1480,1053,1480,966,370,141
"2017-04-28 19:01:08,425","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,15.24,141,1480,1085,1480,988,370,141
"2017-04-28 19:03:25,860","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.65,153,1480,1093,1480,989,370,153
"2017-04-28 19:05:42,853","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.09,129,1480,1081,1480,966,370,129
"2017-04-28 19:07:57,160","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.96,144,1480,1034,1480,977,370,144
"2017-04-28 19:10:10,025","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,15.32,114,1480,1084,1480,971,370,114
"2017-04-28 19:12:19,564","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.64,130,1480,1088,1480,968,370,130
"2017-04-28 19:14:31,360","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.05,129,1480,1053,1480,968,370,129
"2017-04-28 19:16:41,073","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.73,153,1480,1055,1480,989,370,153
"2017-04-28 19:18:53,111","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.34,144,1480,1078,1480,998,370,144
"2017-04-28 19:21:05,883","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.62,132,1480,1059,1480,954,370,132
"2017-04-28 19:23:16,054","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.08,150,1480,1072,1480,973,370,150
"2017-04-28 18:29:56,075","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,15.16,121,1480,1051,1480,942,370,121
"2017-04-28 18:32:14,840","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.75,139,1480,1053,1480,977,370,139
"2017-04-28 18:34:29,192","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,12.03,121,1480,1076,1480,983,370,121
"2017-04-28 18:36:45,780","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.68,115,1480,1064,1480,950,370,115
"2017-04-28 18:39:02,127","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.78,128,1480,1071,1480,981,370,128
"2017-04-28 18:41:18,881","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.72,134,1480,1069,1480,969,370,134
"2017-04-28 18:43:35,251","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,12.71,130,1480,1058,1480,974,370,130
"2017-04-28 18:45:54,477","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,15.48,133,1480,1050,1480,998,370,133
"2017-04-28 18:48:09,590","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,11.89,128,1480,1055,1480,984,370,128
"2017-04-28 18:50:26,313","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.11,121,1480,1060,1480,969,370,121
"2017-04-28 18:52:38,833","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.23,117,1480,1115,1480,967,370,117
"2017-04-28 18:54:49,445","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.22,129,1480,1014,1480,977,370,129
"2017-04-28 18:57:00,919","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.28,119,1480,1090,1480,948,370,119
"2017-04-28 18:59:12,681","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.83,126,1480,1047,1480,984,370,126
"2017-04-28 19:01:22,698","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,12.71,148,1480,1058,1480,967,370,148
"2017-04-28 19:03:34,094","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,12.82,129,1480,1078,1480,973,370,129
"2017-04-28 19:05:44,335","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,12.59,123,1480,1050,1480,982,370,123
"2017-04-28 19:07:55,599","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,11.89,126,1480,1082,1480,969,370,126
"2017-04-28 19:10:07,599","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,14.89,131,1480,1083,1480,974,370,131
"2017-04-28 19:12:17,825","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,12.19,123,1480,1079,1480,989,370,123
"2017-04-28 19:14:29,534","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,12.97,122,1480,1070,1480,969,370,122
"2017-04-28 19:16:38,534","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.70,130,1480,1054,1480,998,370,130
"2017-04-28 19:18:49,609","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,11.08,119,1480,1078,1480,968,370,119
"2017-04-28 19:20:58,781","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,12.12,147,1480,1065,1480,997,370,147
"2017-04-28 19:23:09,136","20,20,20","20,20,20",126,12,12,12,True,LinearRegression,4,13.18,155,1480,1059,1480,981,370,155
