"2017-05-17 14:16:28,594",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),1 fully correct seq.,1 mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-17 14:16:21,909","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,22.71,32,32,200,0,6,51,0,104,1,120
"2017-05-17 14:16:58,978","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,21.48,32,32,200,0,3,55,0,116,0,151
"2017-05-17 14:17:36,099","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.99,32,32,200,0,3,58,0,116,0,143
"2017-05-17 14:18:12,940","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.79,32,32,200,0,6,53,0,111,0,147
"2017-05-17 14:18:49,645","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,21.02,32,32,200,0,3,61,0,114,0,150
"2017-05-17 14:19:25,013","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.30,32,32,200,0,0,66,0,126,0,148
"2017-05-17 14:20:00,805","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.76,32,32,200,0,8,43,0,104,0,145
"2017-05-17 14:20:37,272","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.84,32,32,200,0,5,57,0,114,0,144
"2017-05-17 14:05:17,174","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.62,32,32,200,0,4,57,0,119,0,146
"2017-05-17 14:05:53,863","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.45,32,32,200,0,2,62,0,117,0,144
"2017-05-17 14:06:31,318","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,21.00,32,32,200,0,7,52,0,115,0,150
"2017-05-17 14:07:07,327","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.30,32,32,200,0,5,49,0,97,0,143
"2017-05-17 14:07:43,772","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.30,32,32,200,0,4,50,0,106,0,143
"2017-05-17 14:08:21,804","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,21.77,32,32,200,0,4,61,0,122,0,153
"2017-05-17 14:08:59,815","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,21.72,32,32,200,0,3,54,0,132,0,157
"2017-05-17 14:09:36,010","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.72,32,32,200,0,8,43,0,113,0,145
"2017-05-17 14:10:12,978","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.96,32,32,200,0,6,47,0,105,0,146
"2017-05-17 14:10:50,301","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.69,32,32,200,0,4,62,0,120,0,154
"2017-05-17 14:11:25,974","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.26,32,32,200,0,1,70,0,125,0,148
"2017-05-17 14:12:00,936","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,18.93,32,32,200,0,2,62,0,128,0,149
"2017-05-17 14:12:36,887","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.29,32,32,200,0,2,68,0,121,0,154
"2017-05-17 14:13:14,586","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,22.27,32,32,200,0,4,54,0,109,0,147
"2017-05-17 14:13:50,228","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.75,32,32,200,0,9,39,0,105,0,147
"2017-05-17 14:14:26,791","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.74,32,32,200,0,1,47,0,116,0,148
"2017-05-17 14:15:03,481","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.95,32,32,200,0,3,61,0,127,0,152
"2017-05-17 14:15:39,569","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.59,32,32,200,0,4,44,0,115,0,146
"2017-05-17 14:16:15,581","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.15,32,32,200,0,5,51,0,111,0,133
"2017-05-17 14:16:51,376","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.50,32,32,200,0,2,61,0,127,0,153
"2017-05-17 14:17:26,817","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.66,32,32,200,0,7,41,0,108,0,134
"2017-05-17 14:18:02,598","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.68,32,32,200,0,4,59,0,104,0,147
"2017-05-17 14:18:39,205","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.12,32,32,200,0,6,49,0,122,0,152
"2017-05-17 14:19:15,899","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.42,32,32,200,0,9,41,0,113,0,148
"2017-05-17 14:19:52,144","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.01,32,32,200,0,6,54,1,114,0,147
"2017-05-17 14:05:08,060","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.43,32,32,200,0,1,55,0,120,0,147
"2017-05-17 14:05:44,337","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.43,32,32,200,0,0,67,0,137,0,156
"2017-05-17 14:06:20,602","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.54,32,32,200,0,3,72,0,138,0,145
"2017-05-17 14:07:00,333","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,22.96,32,32,200,0,3,56,1,137,0,154
"2017-05-17 14:07:39,067","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,22.62,32,32,200,0,5,58,0,122,0,152
"2017-05-17 14:08:16,777","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,21.44,32,32,200,0,3,69,0,115,0,144
"2017-05-17 14:08:54,620","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,21.65,32,32,200,0,4,50,0,113,0,149
"2017-05-17 14:09:30,552","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.71,32,32,200,0,7,59,0,125,0,150
"2017-05-17 14:10:06,721","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.15,32,32,200,0,2,68,0,122,0,143
"2017-05-17 14:10:41,984","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.18,32,32,200,0,3,52,0,123,0,150
"2017-05-17 14:11:16,344","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,18.49,32,32,200,0,6,49,0,109,0,153
"2017-05-17 14:11:55,201","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,23.15,32,32,200,0,6,52,0,106,0,143
"2017-05-17 14:12:35,047","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,24.08,32,32,200,0,6,49,0,115,0,146
"2017-05-17 14:13:14,866","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,23.71,32,32,200,0,5,51,0,113,0,152
"2017-05-17 14:13:50,278","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.53,32,32,200,0,8,40,0,105,0,138
"2017-05-17 14:14:26,575","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.34,32,32,200,0,4,60,0,121,0,155
"2017-05-17 14:15:05,365","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,22.62,32,32,200,0,4,62,0,124,0,154
"2017-05-17 14:15:42,991","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,21.84,32,32,200,0,1,63,0,123,0,147
"2017-05-17 14:16:19,778","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,20.83,32,32,200,0,3,56,0,116,0,147
"2017-05-17 14:16:59,759","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,23.39,32,32,200,0,4,57,0,112,0,156
"2017-05-17 14:17:37,660","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,21.92,32,32,200,0,10,45,0,98,0,145
"2017-05-17 14:18:15,972","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,22.32,32,32,200,0,4,63,1,108,0,139
"2017-05-17 14:18:54,871","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,22.01,32,32,200,0,1,57,0,126,0,152
"2017-05-17 14:19:30,701","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,19.75,32,32,200,0,5,64,0,122,0,155
"2017-05-17 14:20:07,960","30,30,30","30,20,20","165,165,165",4,0,0,True,LinearRegression,21.08,32,32,200,0,3,63,0,117,0,143
