"2017-05-02 04:24:13,765",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),1 fully correct seq.,1 mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps,4 fully correct seq.,4 mispredicted time steps,
"2017-05-16 22:10:19,575","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,42.20,32,32,200,0,3,54,11,30,21,12,28,4
"2017-05-16 22:11:27,908","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,41.28,32,32,200,0,3,63,16,19,22,11,27,5
"2017-05-16 22:12:35,841","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,40.92,32,32,200,0,6,51,17,22,21,11,24,8
"2017-05-16 22:13:42,605","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,40.08,32,32,200,0,2,66,15,24,22,13,28,4
"2017-05-16 22:14:50,560","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,41.18,32,32,200,0,4,51,18,17,24,8,30,2
"2017-05-16 22:15:57,789","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,40.80,32,32,200,0,4,52,20,14,23,10,26,6
"2017-05-16 22:17:05,031","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,40.69,32,32,200,0,1,59,12,27,19,18,24,10
"2017-05-16 22:18:13,216","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,41.51,32,32,200,0,5,44,18,14,24,8,26,6
"2017-05-16 22:19:20,811","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,40.87,32,32,200,0,3,54,17,23,25,9,28,4
"2017-05-16 22:20:28,360","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,41.27,32,32,200,0,6,52,13,25,19,14,23,9
"2017-05-16 22:21:35,856","30,30,30,30","30,35,35,35","195,195,195,195",4,0,0,True,LinearRegression,40.93,32,32,200,0,2,54,17,20,25,9,28,4
