"2017-05-01 15:28:49,134",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 16:18:30,367","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,42.24,500,100,50,0,0,1006,0,1055,0,1015
"2017-05-01 16:22:01,450","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.46,500,100,50,0,0,1003,0,1108,0,1012
"2017-05-01 16:25:31,622","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.56,500,100,50,0,0,1003,0,1171,0,1000
"2017-05-01 16:29:04,128","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.20,500,100,50,0,0,1003,0,1022,0,1010
"2017-05-01 16:32:32,993","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.70,500,100,50,0,0,1004,0,1004,0,1110
"2017-05-01 16:36:02,716","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.71,500,100,50,0,0,1003,0,1106,0,1007
"2017-05-01 16:39:29,350","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.20,500,100,50,0,0,1009,0,1007,0,1058
"2017-05-01 16:42:57,331","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.08,500,100,50,0,0,1003,0,1020,0,1034
"2017-05-01 16:46:27,797","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.78,500,100,50,0,0,1000,0,1007,0,1023
"2017-05-01 16:49:59,447","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.38,500,100,50,0,0,1002,0,1050,0,1031
"2017-05-01 16:53:32,422","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,48.93,500,100,50,0,0,1001,0,1020,0,1043
"2017-05-01 16:57:04,971","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,48.52,500,100,50,0,0,1001,0,1141,0,1004
"2017-05-01 15:32:03,309","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.25,500,100,50,0,0,1001,0,1004,0,1017
"2017-05-01 15:35:36,669","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.43,500,100,50,0,0,1006,0,1014,0,1007
"2017-05-01 15:39:11,757","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.19,500,100,50,0,0,1012,0,1043,0,1007
"2017-05-01 15:42:47,182","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.88,500,100,50,0,0,1002,0,1018,0,1075
"2017-05-01 15:46:20,264","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.64,500,100,50,0,0,1003,0,1003,0,1030
"2017-05-01 15:49:51,928","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.82,500,100,50,0,0,1003,0,1055,0,1150
"2017-05-01 15:53:20,100","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.98,500,100,50,0,0,1006,0,1122,0,1020
"2017-05-01 15:56:52,805","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.95,500,100,50,0,0,1002,0,1032,0,1045
"2017-05-01 16:00:24,945","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.43,500,100,50,0,0,1002,0,1006,0,1010
"2017-05-01 16:03:55,982","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.51,500,100,50,0,0,1010,0,1063,0,1005
"2017-05-01 16:06:57,730","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,41.23,500,100,50,0,0,1017,0,1077,0,1005
"2017-05-01 16:09:46,478","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,38.70,500,100,50,0,0,1015,0,1028,0,1044
"2017-05-01 16:12:36,081","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,38.36,500,100,50,0,0,1000,0,1077,0,1002
"2017-05-01 16:15:25,427","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,38.42,500,100,50,0,0,1004,0,1066,0,1009
"2017-05-01 16:18:32,974","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,41.06,500,100,50,0,0,1002,0,1233,0,1009
"2017-05-01 16:22:04,467","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.64,500,100,50,0,0,1003,0,1005,0,1194
"2017-05-01 16:25:37,227","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.81,500,100,50,0,0,1005,0,1409,0,1005
"2017-05-01 16:29:09,693","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.42,500,100,50,0,0,1005,0,1037,0,1048
"2017-05-01 16:32:40,078","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.92,500,100,50,0,0,1004,0,1028,0,1001
"2017-05-01 16:36:12,169","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.37,500,100,50,0,0,1003,0,1017,0,1005
"2017-05-01 16:39:46,939","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.87,500,100,50,0,0,1005,0,1032,0,1056
"2017-05-01 16:43:21,530","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.31,500,100,50,0,0,1003,0,1030,0,1003
"2017-05-01 16:46:53,772","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.16,500,100,50,0,0,1004,0,1015,0,1069
"2017-05-01 16:50:25,044","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,45.98,500,100,50,0,0,1007,0,1026,0,1051
"2017-05-01 16:54:00,039","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.37,500,100,50,0,0,1013,0,1024,0,1021
"2017-05-01 15:33:24,884","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.39,500,100,50,0,0,1000,0,1092,0,1079
"2017-05-01 15:36:54,486","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.00,500,100,50,0,0,1006,0,1008,0,1007
"2017-05-01 15:40:23,997","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.85,500,100,50,0,0,1002,0,1053,0,1003
"2017-05-01 15:43:56,741","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.69,500,100,50,0,0,1003,0,1358,0,1001
"2017-05-01 15:47:30,883","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.91,500,100,50,0,0,1000,0,1002,0,1023
"2017-05-01 15:50:58,674","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.46,500,100,50,0,0,1003,0,1020,0,1023
"2017-05-01 15:54:28,362","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.23,500,100,50,0,0,1002,0,1006,0,1010
"2017-05-01 15:57:44,398","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,44.51,500,100,50,0,0,1006,0,1098,0,1043
"2017-05-01 16:01:04,365","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,44.08,500,100,50,0,0,1003,0,1008,0,1022
"2017-05-01 16:04:23,076","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,44.54,500,100,50,0,0,1002,0,1029,0,1063
"2017-05-01 16:07:40,700","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,44.26,500,100,50,0,0,1000,0,1038,0,1127
"2017-05-01 16:10:42,995","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,41.15,500,100,50,0,0,1005,0,1005,0,1010
"2017-05-01 16:13:40,861","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,39.68,500,100,50,0,0,1005,0,1038,0,1005
"2017-05-01 16:16:31,900","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,38.74,500,100,50,0,0,1002,0,1011,0,1017
"2017-05-01 16:19:54,437","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,44.84,500,100,50,0,0,1035,0,1055,0,1002
"2017-05-01 16:23:24,495","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.45,500,100,50,0,0,1000,0,1016,0,1019
"2017-05-01 16:26:57,295","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.62,500,100,50,0,0,1002,0,1064,0,1005
"2017-05-01 16:30:29,261","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.39,500,100,50,0,0,1001,0,1009,0,1012
"2017-05-01 16:34:00,169","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,45.64,500,100,50,0,0,1004,0,1010,0,1025
"2017-05-01 16:37:25,142","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,45.26,500,100,50,0,0,1002,0,1582,0,1001
"2017-05-01 16:40:53,120","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.76,500,100,50,0,0,1011,0,1017,0,1051
"2017-05-01 16:44:27,545","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,46.89,500,100,50,0,0,1010,0,1008,0,1071
"2017-05-01 16:47:59,206","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,45.96,500,100,50,0,0,1011,0,1013,0,1110
"2017-05-01 16:51:31,260","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.17,500,100,50,0,0,1000,0,1035,0,1046
"2017-05-01 16:55:01,829","16,16,16","20,20,20",54,7,7,7,True,LinearRegression,47.17,500,100,50,0,0,1014,0,1017,0,1005
