"2017-05-04 03:10:42,166",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-05-04 04:05:52,318","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,23.75,79,1480,725,1480,663,370,79
"2017-05-04 04:08:58,792","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,23.72,85,1480,756,1480,639,370,85
"2017-05-04 04:12:01,334","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.40,86,1480,756,1480,671,370,86
"2017-05-04 04:15:03,921","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.31,103,1480,766,1480,692,370,103
"2017-05-04 04:18:05,690","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.21,81,1480,787,1480,678,370,81
"2017-05-04 04:21:06,107","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,18.63,90,1480,761,1480,657,370,90
"2017-05-04 04:24:11,660","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.87,90,1480,787,1480,657,370,90
"2017-05-04 04:27:16,279","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.83,74,1480,747,1480,648,370,74
"2017-05-04 03:13:09,188","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.55,80,1480,740,1480,670,370,80
"2017-05-04 03:16:14,233","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.85,79,1480,775,1480,686,370,79
"2017-05-04 03:19:16,196","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,18.55,85,1480,749,1480,670,370,85
"2017-05-04 03:22:19,642","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,19.48,90,1480,751,1480,644,370,90
"2017-05-04 03:25:22,386","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,18.43,96,1480,775,1480,689,370,96
"2017-05-04 03:28:26,791","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.08,79,1480,727,1480,657,370,79
"2017-05-04 03:31:29,304","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,19.48,80,1480,767,1480,676,370,80
"2017-05-04 03:34:31,573","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.47,81,1480,752,1480,661,370,81
"2017-05-04 03:37:35,848","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.23,88,1480,736,1480,686,370,88
"2017-05-04 03:40:38,388","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.10,87,1480,750,1480,675,370,87
"2017-05-04 03:43:41,635","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.51,109,1480,768,1480,694,370,109
"2017-05-04 03:46:44,825","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.46,90,1480,708,1480,666,370,90
"2017-05-04 03:49:48,365","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,19.35,97,1480,733,1480,678,370,97
"2017-05-04 03:52:51,819","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,18.70,94,1480,758,1480,667,370,94
"2017-05-04 03:55:56,144","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.46,91,1480,751,1480,685,370,91
"2017-05-04 03:59:02,185","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.03,77,1480,771,1480,662,370,77
"2017-05-04 04:02:07,189","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,18.14,90,1480,789,1480,673,370,90
"2017-05-04 04:05:14,510","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,22.69,97,1480,745,1480,683,370,97
"2017-05-04 04:08:19,653","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.33,101,1480,779,1480,681,370,101
"2017-05-04 04:11:26,861","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.52,97,1480,774,1480,650,370,97
"2017-05-04 04:14:36,191","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,23.03,83,1480,756,1480,680,370,83
"2017-05-04 04:17:43,265","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.85,82,1480,765,1480,678,370,82
"2017-05-04 04:20:50,182","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.35,87,1480,763,1480,684,370,87
"2017-05-04 04:23:55,082","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,19.76,102,1480,735,1480,662,370,102
"2017-05-04 04:26:59,732","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.94,95,1480,759,1480,662,370,95
"2017-05-04 04:18:34,750","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,38.48,74,1480,731,1480,715,370,74
"2017-05-04 04:22:35,921","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,45.03,89,1480,752,1480,688,370,89
"2017-05-04 04:26:28,583","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,38.74,81,1480,745,1480,665,370,81
"2017-05-04 04:30:30,115","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,39.25,88,1480,752,1480,681,370,88
"2017-05-04 04:34:22,017","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,30.59,97,1480,760,1480,665,370,97
"2017-05-04 04:38:26,083","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,47.50,85,1480,786,1480,698,370,85
"2017-05-04 04:42:19,627","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,35.27,82,1480,695,1480,673,370,82
"2017-05-04 04:46:24,484","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,46.28,85,1480,719,1480,681,370,85
"2017-05-04 04:50:25,368","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,39.28,109,1480,744,1480,674,370,109
"2017-05-04 04:54:24,334","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,39.42,92,1480,754,1480,686,370,92
"2017-05-04 04:58:26,722","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,45.41,86,1480,769,1480,679,370,86
"2017-05-04 05:02:26,259","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,43.01,89,1480,753,1480,683,370,89
"2017-05-04 05:06:33,732","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,43.53,96,1480,769,1480,676,370,96
"2017-05-04 05:10:31,226","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,37.90,85,1480,740,1480,693,370,85
"2017-05-04 05:14:31,452","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,43.69,81,1480,743,1480,678,370,81
"2017-05-04 05:18:31,652","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,44.05,90,1480,741,1480,684,370,90
"2017-05-04 05:22:33,302","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,42.79,97,1480,724,1480,678,370,97
"2017-05-04 05:26:26,297","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,31.25,79,1480,762,1480,701,370,79
"2017-05-04 05:30:24,999","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,41.52,80,1480,780,1480,656,370,80
"2017-05-04 05:34:18,200","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,35.85,97,1480,771,1480,661,370,97
"2017-05-04 05:38:10,531","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,36.34,94,1480,749,1480,692,370,94
"2017-05-04 05:42:05,594","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,35.55,99,1480,771,1480,670,370,99
"2017-05-04 05:45:52,725","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,27.87,80,1480,734,1480,678,370,80
"2017-05-04 05:49:33,673","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,27.51,74,1480,777,1480,675,370,74
"2017-05-04 05:53:20,950","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,30.72,82,1480,755,1480,694,370,82
"2017-05-04 03:12:39,171","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,19.35,78,1480,745,1480,657,370,78
"2017-05-04 03:15:42,239","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.19,90,1480,789,1480,696,370,90
"2017-05-04 03:18:48,478","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,22.36,78,1480,769,1480,642,370,78
"2017-05-04 03:21:50,435","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,18.98,86,1480,722,1480,654,370,86
"2017-05-04 03:24:55,519","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.03,90,1480,719,1480,657,370,90
"2017-05-04 03:28:01,677","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,23.65,96,1480,721,1480,686,370,96
"2017-05-04 03:31:06,933","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.95,88,1480,747,1480,672,370,88
"2017-05-04 03:34:14,053","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,22.84,78,1480,796,1480,683,370,78
"2017-05-04 03:37:21,202","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.10,90,1480,744,1480,690,370,90
"2017-05-04 03:40:27,023","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.04,84,1480,770,1480,685,370,84
"2017-05-04 03:43:32,009","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,19.84,79,1480,760,1480,682,370,79
"2017-05-04 03:46:39,990","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.79,78,1480,746,1480,677,370,78
"2017-05-04 03:49:48,703","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,23.56,88,1480,761,1480,676,370,88
"2017-05-04 03:52:49,770","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,18.95,82,1480,756,1480,670,370,82
"2017-05-04 03:55:56,997","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,24.95,90,1480,733,1480,681,370,90
"2017-05-04 03:59:06,927","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,24.48,86,1480,745,1480,677,370,86
"2017-05-04 04:02:13,439","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.53,99,1480,782,1480,676,370,99
"2017-05-04 04:05:17,678","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,20.18,92,1480,764,1480,675,370,92
"2017-05-04 04:08:19,160","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,18.43,88,1480,743,1480,676,370,88
"2017-05-04 04:11:24,069","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,22.56,81,1480,754,1480,677,370,81
"2017-05-04 04:14:30,804","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,22.07,83,1480,762,1480,695,370,83
"2017-05-04 04:17:34,323","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,19.54,86,1480,766,1480,685,370,86
"2017-05-04 04:20:42,510","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,23.10,86,1480,787,1480,688,370,86
"2017-05-04 04:23:45,202","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,19.89,101,1480,775,1480,670,370,101
"2017-05-04 04:26:50,927","20,20,20","30,30,30",106,12,12,12,True,LinearRegression,4,21.07,85,1480,776,1480,674,370,85
