"2017-05-23 19:38:48,641",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-05-23 21:25:33,299","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,30.31,95,1480,576,1480,550,370,95
"2017-05-23 21:31:08,616","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,30.49,91,1480,592,1480,529,370,91
"2017-05-23 21:36:43,649","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,29.89,84,1480,565,1480,514,370,84
"2017-05-23 21:42:19,200","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,30.20,98,1480,592,1480,551,370,98
"2017-05-23 21:47:54,504","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,30.13,87,1480,577,1480,549,370,87
"2017-05-23 21:53:30,552","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,29.90,89,1480,584,1480,558,370,89
"2017-05-23 21:59:04,534","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,30.32,91,1480,561,1480,540,370,91
"2017-05-23 20:43:24,850","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,67.81,94,1480,568,1480,557,370,94
"2017-05-23 20:50:53,381","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,64.41,93,1480,577,1480,550,370,93
"2017-05-23 20:58:17,808","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,62.28,93,1480,572,1480,537,370,93
"2017-05-23 21:05:53,009","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,72.24,87,1480,573,1480,538,370,87
"2017-05-23 21:13:21,407","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,65.25,94,1480,589,1480,535,370,94
"2017-05-23 21:20:50,866","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,63.22,96,1480,590,1480,530,370,96
"2017-05-23 21:28:04,880","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,47.67,96,1480,585,1480,531,370,96
"2017-05-23 21:35:29,849","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,58.96,101,1480,557,1480,535,370,101
"2017-05-23 21:42:59,771","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,67.01,92,1480,572,1480,524,370,92
"2017-05-23 21:50:31,724","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,68.85,90,1480,609,1480,530,370,90
"2017-05-23 21:58:13,805","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,79.00,100,1480,569,1480,541,370,100
"2017-05-23 22:06:01,819","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,79.34,85,1480,609,1480,517,370,85
"2017-05-23 22:13:48,162","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,75.37,98,1480,597,1480,529,370,98
"2017-05-23 22:21:27,058","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,66.90,94,1480,607,1480,533,370,94
"2017-05-23 22:29:01,529","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,62.72,94,1480,583,1480,541,370,94
"2017-05-23 22:36:50,148","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,75.39,96,1480,584,1480,548,370,96
"2017-05-23 22:44:43,484","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,78.89,101,1480,594,1480,544,370,101
"2017-05-23 22:52:20,922","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,65.12,95,1480,569,1480,565,370,95
"2017-05-23 23:00:11,223","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,76.75,90,1480,566,1480,544,370,90
"2017-05-23 23:07:48,519","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,66.68,86,1480,562,1480,526,370,86
"2017-05-23 23:15:27,706","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,64.40,90,1480,589,1480,538,370,90
"2017-05-23 23:22:54,541","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,64.35,89,1480,577,1480,547,370,89
"2017-05-23 23:30:26,114","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,64.42,98,1480,566,1480,550,370,98
"2017-05-23 23:38:03,566","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,66.07,100,1480,571,1480,565,370,100
"2017-05-23 23:45:25,757","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,61.41,82,1480,578,1480,537,370,82
"2017-05-23 19:44:45,619","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,36.13,98,1480,599,1480,544,370,98
"2017-05-23 19:50:22,373","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,31.84,88,1480,586,1480,555,370,88
"2017-05-23 19:55:57,061","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,32.07,87,1480,566,1480,535,370,87
"2017-05-23 20:01:31,284","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,30.97,102,1480,577,1480,526,370,102
"2017-05-23 20:07:06,892","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,29.99,96,1480,575,1480,536,370,96
"2017-05-23 20:12:40,355","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,31.10,97,1480,583,1480,559,370,97
"2017-05-23 20:18:14,479","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,32.19,100,1480,585,1480,540,370,100
"2017-05-23 20:23:49,541","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,32.05,87,1480,577,1480,558,370,87
"2017-05-23 20:29:41,036","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,31.83,102,1480,595,1480,532,370,102
"2017-05-23 20:35:16,127","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.07,102,1480,563,1480,515,370,102
"2017-05-23 20:40:50,055","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,31.94,87,1480,581,1480,527,370,87
"2017-05-23 20:46:24,970","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.32,89,1480,581,1480,517,370,89
"2017-05-23 20:52:01,110","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.47,91,1480,584,1480,518,370,91
"2017-05-23 20:57:36,825","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,34.44,87,1480,593,1480,530,370,87
"2017-05-23 21:03:11,663","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,34.74,86,1480,597,1480,572,370,86
"2017-05-23 21:08:46,259","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.42,92,1480,594,1480,543,370,92
"2017-05-23 21:14:20,858","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.18,95,1480,586,1480,540,370,95
"2017-05-23 21:19:55,934","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.53,109,1480,573,1480,554,370,109
"2017-05-23 21:25:29,631","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,32.92,96,1480,575,1480,547,370,96
"2017-05-23 21:31:03,982","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,35.15,92,1480,548,1480,544,370,92
"2017-05-23 21:36:39,956","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,34.27,98,1480,606,1480,524,370,98
"2017-05-23 21:42:16,679","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,34.21,105,1480,554,1480,554,370,105
"2017-05-23 21:47:50,896","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,32.00,95,1480,611,1480,553,370,95
"2017-05-23 21:53:26,971","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,32.71,97,1480,562,1480,518,370,97
"2017-05-23 21:59:00,357","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.43,99,1480,609,1480,551,370,99
"2017-05-23 19:36:13,836","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,39.16,94,1480,586,1480,558,370,94
"2017-05-23 19:41:50,995","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,41.37,104,1480,574,1480,548,370,104
"2017-05-23 19:47:32,903","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,42.59,83,1480,583,1480,510,370,83
"2017-05-23 19:53:11,986","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,43.45,95,1480,574,1480,561,370,95
"2017-05-23 19:58:52,171","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,41.16,98,1480,602,1480,531,370,98
"2017-05-23 20:04:32,181","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,38.82,89,1480,568,1480,550,370,89
"2017-05-23 20:10:11,073","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,39.29,93,1480,594,1480,530,370,93
"2017-05-23 20:15:48,294","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,39.53,100,1480,595,1480,538,370,100
"2017-05-23 20:21:20,690","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,36.38,92,1480,610,1480,532,370,92
"2017-05-23 20:27:04,801","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.03,96,1480,577,1480,549,370,96
"2017-05-23 20:32:57,615","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,40.48,84,1480,564,1480,551,370,84
"2017-05-23 20:38:34,704","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.32,93,1480,607,1480,559,370,93
"2017-05-23 20:44:23,058","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.46,90,1480,587,1480,556,370,90
"2017-05-23 20:50:09,058","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,36.13,94,1480,584,1480,549,370,94
"2017-05-23 20:55:51,337","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,40.43,93,1480,584,1480,528,370,93
"2017-05-23 21:01:38,776","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,32.89,92,1480,571,1480,549,370,92
"2017-05-23 21:07:30,313","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.47,101,1480,603,1480,585,370,101
"2017-05-23 21:13:16,496","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,34.43,87,1480,580,1480,544,370,87
"2017-05-23 21:19:03,874","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,34.40,100,1480,565,1480,534,370,100
"2017-05-23 21:24:47,902","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,33.73,101,1480,607,1480,527,370,101
"2017-05-23 21:30:28,066","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,32.04,96,1480,557,1480,519,370,96
"2017-05-23 21:36:11,251","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,39.24,87,1480,597,1480,561,370,87
"2017-05-23 21:41:53,835","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,39.24,102,1480,583,1480,538,370,102
"2017-05-23 21:47:45,838","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,41.76,101,1480,576,1480,553,370,101
"2017-05-23 21:53:31,100","20,20,20","60,60,60","90,90,90",12,12,12,True,LinearRegression,4,32.63,91,1480,578,1480,513,370,91
