"2017-05-18 11:46:04,104",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),1 fully correct seq.,1 mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps,4 fully correct seq.,4 mispredicted time steps,5 fully correct seq.,5 mispredicted time steps
"2017-05-18 11:58:39,646","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,39.32,32,32,200,0,6,55,14,29,16,25,15,28,19,19
"2017-05-18 11:59:49,030","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,39.41,32,32,200,0,4,68,8,53,9,43,10,37,10,34
"2017-05-18 12:00:56,829","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,38.50,32,32,200,0,3,56,8,38,6,41,8,36,12,34
"2017-05-18 12:02:13,313","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,44.27,32,32,200,0,4,49,12,34,16,31,16,26,17,25
"2017-05-18 12:03:39,846","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,50.48,32,32,200,0,7,47,14,26,20,18,24,13,27,6
"2017-05-18 12:05:03,495","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,48.40,32,32,200,0,11,40,18,21,19,19,20,17,23,14
"2017-05-18 12:06:34,767","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,57.29,32,32,200,0,7,46,14,31,20,21,18,20,24,13
"2017-05-18 12:07:59,232","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,48.44,32,32,200,0,7,48,10,34,15,27,12,29,17,21
"2017-05-18 12:09:21,721","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,47.28,32,32,200,0,3,57,11,35,16,25,13,26,13,27
"2017-05-18 12:10:47,211","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,50.33,32,32,200,0,6,39,9,32,11,32,15,26,14,31
"2017-05-18 12:12:08,635","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,46.02,32,32,200,0,3,61,18,21,17,18,22,12,24,12
"2017-05-18 12:13:27,677","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,43.65,32,32,200,0,8,54,9,45,11,35,15,24,17,20
"2017-05-18 12:14:51,868","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,48.37,32,32,200,0,6,44,12,28,15,21,22,14,18,18
"2017-05-18 12:16:22,208","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,54.48,32,32,200,0,6,43,7,41,12,33,16,26,18,19
"2017-05-18 12:17:51,556","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,54.05,32,32,200,0,4,50,8,38,10,36,17,25,16,26
"2017-05-18 11:50:03,174","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,39.39,32,32,200,0,4,56,12,27,10,31,12,26,11,30
"2017-05-18 11:51:16,568","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,40.19,32,32,200,0,3,66,6,52,5,49,10,41,11,37
"2017-05-18 11:52:31,865","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,42.75,32,32,200,0,10,45,11,35,22,17,23,16,26,10
"2017-05-18 11:53:58,164","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,50.60,32,32,200,0,10,43,11,43,16,35,14,30,14,29
"2017-05-18 11:55:35,463","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,60.16,32,32,200,0,5,58,9,40,13,30,13,28,14,27
"2017-05-18 11:57:06,725","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,54.88,32,32,200,0,4,56,12,31,13,31,19,21,19,22
"2017-05-18 11:58:41,263","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,57.63,32,32,200,0,3,50,10,32,12,28,13,23,15,21
"2017-05-18 12:00:13,240","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,55.62,32,32,200,0,4,52,10,37,11,30,12,26,14,24
"2017-05-18 12:01:29,801","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,43.00,32,32,200,0,6,55,9,45,9,44,8,41,15,25
"2017-05-18 12:02:48,628","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,45.15,32,32,200,0,5,49,7,43,9,36,13,31,16,23
"2017-05-18 12:04:12,099","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,48.66,32,32,200,0,2,60,13,35,12,34,13,27,18,21
"2017-05-18 12:05:43,271","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,55.27,32,32,200,0,11,39,14,32,11,35,12,31,15,25
"2017-05-18 12:07:18,769","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,58.77,32,32,200,0,4,59,12,36,13,32,14,31,19,23
"2017-05-18 12:08:44,479","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,50.36,32,32,200,0,3,60,3,55,4,49,7,42,6,45
"2017-05-18 12:09:59,975","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,41.18,32,32,200,0,3,64,15,26,18,17,18,16,20,14
"2017-05-18 12:11:17,168","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,44.24,32,32,200,0,7,55,15,34,17,22,16,21,23,12
"2017-05-18 12:12:47,433","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,54.10,32,32,200,0,5,52,7,44,9,40,14,33,17,25
"2017-05-18 12:14:12,361","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,49.83,32,32,200,0,3,55,9,34,9,29,12,25,16,17
"2017-05-18 12:15:33,924","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,46.36,32,32,200,0,5,55,12,29,17,23,21,16,19,17
"2017-05-18 12:17:06,562","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,56.28,32,32,200,0,8,39,15,21,22,12,24,9,23,10
"2017-05-18 12:18:38,086","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,54.60,32,32,200,0,6,59,9,42,12,33,15,25,14,27
"2017-05-18 12:20:06,573","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,53.57,32,32,200,0,5,46,12,27,16,18,18,17,21,17
"2017-05-18 12:21:24,319","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,43.95,32,32,200,0,7,42,6,47,12,33,14,30,11,32
"2017-05-18 12:22:38,685","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,40.53,32,32,200,0,4,59,17,22,16,22,18,20,17,22
"2017-05-18 12:23:54,155","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,42.43,32,32,200,0,6,62,10,35,15,25,15,24,20,18
"2017-05-18 11:47:14,999","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,39.14,32,32,200,0,9,38,12,30,17,26,19,19,20,17
"2017-05-18 11:48:24,074","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,38.41,32,32,200,0,5,51,10,39,10,40,16,24,16,21
"2017-05-18 11:49:32,885","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,38.30,32,32,200,0,6,50,11,33,12,34,18,25,19,21
"2017-05-18 11:50:41,414","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,38.01,32,32,200,0,7,51,10,38,13,32,15,27,15,25
"2017-05-18 11:51:49,842","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,38.18,32,32,200,0,7,46,14,27,17,24,17,22,21,17
"2017-05-18 11:52:58,502","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,37.94,32,32,200,0,4,47,10,31,14,25,17,21,17,22
"2017-05-18 11:54:07,701","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,38.30,32,32,200,0,4,61,8,44,18,25,17,24,17,26
"2017-05-18 11:55:16,378","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,38.10,32,32,200,0,8,40,13,30,20,15,20,16,19,16
"2017-05-18 11:56:25,038","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,37.95,32,32,200,0,6,54,13,31,13,28,16,21,18,18
"2017-05-18 11:57:33,148","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,37.96,32,32,200,0,4,56,12,35,14,28,17,21,18,20
"2017-05-18 11:58:41,568","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,38.50,32,32,200,0,2,69,7,51,7,44,10,39,10,34
"2017-05-18 11:59:50,833","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,38.90,32,32,200,0,3,54,12,35,13,30,18,18,22,12
"2017-05-18 12:00:59,608","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,37.95,32,32,200,0,6,55,6,41,11,38,13,32,13,29
"2017-05-18 12:02:18,990","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,46.72,32,32,200,0,9,44,14,34,12,34,11,34,15,29
"2017-05-18 12:03:49,273","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,53.42,32,32,200,0,6,50,12,30,15,28,18,28,15,28
"2017-05-18 12:05:15,478","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,51.11,32,32,200,0,5,52,7,43,13,28,21,17,20,17
"2017-05-18 12:06:49,317","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,58.03,32,32,200,0,9,49,15,30,13,33,13,33,13,29
"2017-05-18 12:08:20,732","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,54.88,32,32,200,0,6,52,10,31,12,29,15,24,18,21
"2017-05-18 12:09:46,305","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,48.95,32,32,200,0,3,50,6,39,8,37,12,38,12,33
"2017-05-18 12:11:15,570","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,52.37,32,32,200,0,7,49,16,31,13,32,11,35,10,38
"2017-05-18 12:12:41,071","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,48.74,32,32,200,0,7,52,7,46,9,41,13,36,18,26
"2017-05-18 12:14:05,052","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,48.44,32,32,200,0,8,41,13,28,16,21,18,19,19,18
"2017-05-18 12:15:27,020","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,46.85,32,32,200,0,5,53,11,37,16,22,17,19,15,22
"2017-05-18 12:16:50,583","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,48.35,32,32,200,0,6,62,9,51,10,47,15,34,14,31
"2017-05-18 12:18:13,791","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,47.79,32,32,200,0,4,63,6,54,10,46,11,48,17,29
"2017-05-18 11:54:22,953","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,78.63,32,32,200,0,2,75,5,55,13,37,15,28,18,21
"2017-05-18 11:55:52,315","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,52.39,32,32,200,0,4,60,8,43,10,36,12,37,12,31
"2017-05-18 11:57:34,056","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,63.02,32,32,200,0,3,47,9,30,20,16,19,18,18,23
"2017-05-18 11:59:23,532","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,69.16,32,32,200,0,8,52,11,36,13,26,17,23,17,23
"2017-05-18 12:01:05,818","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,63.75,32,32,200,0,6,48,17,25,18,22,20,15,20,13
"2017-05-18 12:02:57,195","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,71.37,32,32,200,0,5,54,9,37,11,32,11,28,9,30
"2017-05-18 12:04:46,748","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,69.61,32,32,200,0,4,54,8,38,12,25,12,25,17,18
"2017-05-18 12:06:34,293","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,68.28,32,32,200,0,5,57,14,32,19,23,18,22,17,23
"2017-05-18 12:08:27,283","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,73.18,32,32,200,0,6,51,7,45,9,37,12,30,11,27
"2017-05-18 12:10:04,447","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,58.82,32,32,200,0,5,47,20,18,22,14,24,10,22,14
"2017-05-18 12:12:01,233","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,76.07,32,32,200,0,4,68,5,49,9,43,13,38,10,45
"2017-05-18 12:13:39,402","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,60.66,32,32,200,0,8,53,14,39,18,24,21,18,21,16
"2017-05-18 12:15:11,336","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,55.19,32,32,200,0,2,65,10,40,15,26,18,21,16,24
"2017-05-18 12:17:09,930","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,79.12,32,32,200,0,5,47,19,24,18,22,19,20,21,17
"2017-05-18 12:18:49,146","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,61.17,32,32,200,0,10,33,13,29,17,23,19,18,22,16
"2017-05-18 12:20:49,675","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,80.48,32,32,200,0,3,52,8,36,11,32,20,15,22,14
"2017-05-18 12:22:25,715","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,58.10,32,32,200,0,7,49,7,42,14,27,19,22,22,13
"2017-05-18 12:24:29,237","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,82.24,32,32,200,0,4,52,13,32,14,31,16,26,17,22
"2017-05-18 12:26:04,495","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,57.16,32,32,200,0,5,60,4,44,10,33,13,30,11,35
"2017-05-18 12:28:00,070","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,74.77,32,32,200,0,6,51,9,40,11,30,15,27,14,27
"2017-05-18 12:29:43,895","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,64.83,32,32,200,0,3,63,7,49,13,28,10,31,10,33
"2017-05-18 12:31:28,808","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,66.92,32,32,200,0,7,52,10,38,13,33,18,19,21,15
"2017-05-18 12:32:54,962","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,49.07,32,32,200,0,8,44,14,30,15,24,11,28,18,19
"2017-05-18 12:34:40,196","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,65.71,32,32,200,0,6,47,12,30,12,30,14,26,15,24
"2017-05-18 12:36:19,337","30,30,30,30,30","30,30,30,30,30","146,146,146,146,146",4,0,0,True,LinearRegression,61.13,32,32,200,0,8,49,9,40,14,24,18,19,22,14
