"2017-05-18 10:52:07,981",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-18 19:28:40,537","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1396.57,500,100,50,0,0,1440,0,2040,0,1421
"2017-05-18 20:06:27,692","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1487.77,500,100,50,0,0,1442,0,1881,0,1506
"2017-05-18 20:41:38,171","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1307.40,500,100,50,0,0,1421,0,1934,0,1427
"2017-05-18 21:15:50,335","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1290.19,500,100,50,0,0,1440,0,1866,0,1465
"2017-05-18 21:51:15,935","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1343.38,500,100,50,0,0,1474,0,1777,0,1485
"2017-05-18 22:27:17,709","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1363.92,500,100,50,0,0,1399,0,1656,0,1448
"2017-05-18 23:02:55,867","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1347.01,500,100,50,0,0,1420,0,1883,0,1497
"2017-05-18 23:37:29,490","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1289.76,500,100,50,0,0,1416,0,1848,0,1466
"2017-05-19 00:12:01,497","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1331.06,500,100,50,0,0,1446,0,1897,0,1503
"2017-05-19 00:47:14,287","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1358.80,500,100,50,0,0,1463,0,1788,0,1522
"2017-05-19 01:23:40,743","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1384.66,500,100,50,0,0,1444,0,1889,0,1505
"2017-05-19 02:00:15,995","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1392.49,500,100,50,0,0,1406,0,1741,0,1466
"2017-05-21 05:39:15,664","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1296.12,500,100,50,0,0,1418,0,1906,0,1458
"2017-05-21 06:11:09,499","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1297.09,500,100,50,0,0,1400,0,1746,0,1503
"2017-05-21 06:42:57,330","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1293.21,500,100,50,0,0,1343,0,1822,0,1542
"2017-05-21 07:14:42,589","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1287.32,500,100,50,0,0,1423,0,1725,0,1498
"2017-05-21 07:46:35,290","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1291.91,500,100,50,0,0,1459,0,1775,0,1466
"2017-05-21 08:18:18,013","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1284.99,500,100,50,0,0,1430,0,1853,0,1424
"2017-05-21 08:50:29,666","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1299.72,500,100,50,0,0,1397,0,1872,0,1429
"2017-05-21 09:25:42,533","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1334.96,500,100,50,0,0,1429,0,1778,0,1469
"2017-05-21 10:01:36,989","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1389.09,500,100,50,0,0,1419,0,1917,0,1485
"2017-05-21 10:36:38,640","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1316.21,500,100,50,0,0,1409,0,1691,0,1582
"2017-05-21 11:11:56,156","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1327.93,500,100,50,0,0,1440,0,1991,0,1525
"2017-05-21 11:47:25,196","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1345.27,500,100,50,0,0,1463,0,1769,0,1499
"2017-05-21 12:19:00,450","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1286.58,500,100,50,0,0,1418,0,1962,0,1436
"2017-05-21 12:50:23,141","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1282.19,500,100,50,0,0,1468,0,1716,0,1546
"2017-05-21 13:22:13,086","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1294.44,500,100,50,0,0,1426,0,1721,0,1541
"2017-05-21 13:54:11,645","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1301.50,500,100,50,0,0,1441,0,1793,0,1519
"2017-05-21 14:25:42,813","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1285.16,500,100,50,0,0,1444,0,1907,0,1476
"2017-05-21 14:57:00,133","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1276.90,500,100,50,0,0,1448,0,1796,0,1502
"2017-05-21 15:28:26,541","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1279.77,500,100,50,0,0,1454,0,1703,0,1581
"2017-05-21 16:00:08,228","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1290.28,500,100,50,0,0,1415,0,1845,0,1458
"2017-05-21 16:31:36,383","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1274.35,500,100,50,0,0,1433,0,1866,0,1472
"2017-05-21 17:03:14,585","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1281.37,500,100,50,0,0,1450,0,2069,0,1447
"2017-05-21 17:35:04,963","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1291.70,500,100,50,0,0,1374,0,1715,0,1556
"2017-05-21 18:06:52,884","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1299.51,500,100,50,0,0,1449,0,1876,0,1577
"2017-05-21 18:38:45,296","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1302.77,500,100,50,0,0,1450,0,1783,0,1541
"2017-05-18 11:35:47,431","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1345.76,500,100,50,0,0,1397,0,1976,0,1461
"2017-05-18 12:10:44,098","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1310.20,500,100,50,0,0,1454,0,1759,0,1486
"2017-05-18 12:45:08,637","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1292.99,500,100,50,0,0,1400,0,1699,0,1499
"2017-05-18 13:19:21,038","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1305.79,500,100,50,0,0,1426,0,1887,0,1526
"2017-05-18 13:58:45,024","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1530.05,500,100,50,0,0,1415,0,1840,0,1436
"2017-05-18 14:31:59,902","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1246.91,500,100,50,0,0,1378,0,1806,0,1530
"2017-05-18 15:05:35,107","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1278.07,500,100,50,0,0,1416,0,1877,0,1394
"2017-05-18 15:38:13,605","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1239.05,500,100,50,0,0,1390,0,1923,0,1532
"2017-05-18 16:10:38,838","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1250.38,500,100,50,0,0,1478,0,1828,0,1539
"2017-05-18 16:44:31,378","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1263.09,500,100,50,0,0,1432,0,1902,0,1499
"2017-05-18 17:22:46,577","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1482.02,500,100,50,0,0,1418,0,1926,0,1457
"2017-05-18 17:59:15,891","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1429.38,500,100,50,0,0,1453,0,1767,0,1459
"2017-05-18 18:31:10,952","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1229.18,500,100,50,0,0,1390,0,1675,0,1550
"2017-05-18 19:03:57,055","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1263.11,500,100,50,0,0,1428,0,1910,0,1536
"2017-05-18 19:38:32,683","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1345.30,500,100,50,0,0,1459,0,1809,0,1485
"2017-05-18 20:14:35,820","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1344.11,500,100,50,0,0,1407,0,1897,0,1440
"2017-05-18 20:49:50,470","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1297.86,500,100,50,0,0,1459,0,1913,0,1461
"2017-05-18 21:23:59,781","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1291.38,500,100,50,0,0,1460,0,1710,0,1475
"2017-05-18 21:59:35,227","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1336.83,500,100,50,0,0,1475,0,1858,0,1504
"2017-05-18 22:34:24,041","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1274.93,500,100,50,0,0,1440,0,1738,0,1545
"2017-05-18 23:10:16,137","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1354.64,500,100,50,0,0,1462,0,1772,0,1595
"2017-05-18 23:45:05,366","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1284.56,500,100,50,0,0,1433,0,1751,0,1465
"2017-05-19 00:18:25,699","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1249.19,500,100,50,0,0,1465,0,1795,0,1527
"2017-05-19 00:52:50,906","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1273.16,500,100,50,0,0,1426,0,1685,0,1507
"2017-05-19 01:26:52,498","16,16,16","100,100,100","54,54,54",7,7,7,True,LinearRegression,1250.53,500,100,50,0,0,1413,0,1883,0,1409
