"2017-05-15 21:36:56,273",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),1 fully correct seq.,1 mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps,4 fully correct seq.,4 mispredicted time steps,5 fully correct seq.,5 mispredicted time steps
"2017-05-15 22:09:07,400","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,74.75,32,32,200,0,5,57,16,26,19,18,23,10,25,8
"2017-05-15 22:10:46,339","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,60.48,32,32,200,0,2,52,18,17,24,9,26,6,29,3
"2017-05-15 22:12:40,868","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,75.53,32,32,200,0,6,56,15,21,23,12,25,8,26,7
"2017-05-15 22:14:19,119","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,60.30,32,32,200,0,3,54,9,35,16,18,23,10,26,6
"2017-05-15 22:16:16,542","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,77.41,32,32,200,0,3,67,13,27,17,22,24,9,28,5
"2017-05-15 22:17:56,044","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,61.91,32,32,200,0,3,64,19,19,24,10,26,8,27,5
"2017-05-15 22:19:56,165","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,80.17,32,32,200,0,3,61,14,28,22,13,22,13,25,7
"2017-05-15 22:21:34,982","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,61.25,32,32,200,0,3,60,23,14,28,9,26,8,27,5
"2017-05-15 20:57:58,976","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,45.59,32,32,200,0,8,48,16,22,23,12,26,6,27,5
"2017-05-15 20:59:11,760","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.15,32,32,200,0,5,51,14,26,22,12,23,9,27,5
"2017-05-15 21:00:23,810","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.46,32,32,200,0,6,52,18,21,24,11,21,13,24,10
"2017-05-15 21:01:39,353","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.23,32,32,200,0,6,55,19,16,22,12,24,9,27,6
"2017-05-15 21:02:56,420","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.29,32,32,200,0,6,56,24,9,27,6,30,2,31,2
"2017-05-15 21:04:19,181","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,50.27,32,32,200,0,6,54,14,24,18,14,22,11,23,10
"2017-05-15 21:05:35,937","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,44.30,32,32,200,0,3,72,15,25,22,11,25,7,29,3
"2017-05-15 21:06:51,863","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.50,32,32,200,0,7,43,21,15,23,9,26,6,26,6
"2017-05-15 21:08:05,802","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,42.73,32,32,200,0,1,69,16,24,19,19,22,14,26,7
"2017-05-15 21:09:20,091","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,42.31,32,32,200,0,3,55,18,18,22,13,24,9,25,8
"2017-05-15 21:10:36,401","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,44.07,32,32,200,0,9,49,16,21,16,18,22,11,26,6
"2017-05-15 21:11:52,253","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.91,32,32,200,0,1,53,17,16,22,11,22,11,25,7
"2017-05-15 21:13:04,540","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.73,32,32,200,0,6,57,14,24,16,18,22,10,23,9
"2017-05-15 21:14:15,753","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,39.76,32,32,200,0,4,58,19,18,19,16,22,12,22,12
"2017-05-15 21:15:27,223","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,39.42,32,32,200,0,6,47,18,19,22,14,24,9,30,2
"2017-05-15 21:16:40,112","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.88,32,32,200,0,2,56,15,24,25,7,29,4,29,4
"2017-05-15 21:17:51,309","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,39.86,32,32,200,0,4,57,16,20,22,13,26,7,29,5
"2017-05-15 21:19:05,329","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.85,32,32,200,0,2,51,23,14,24,11,22,12,21,12
"2017-05-15 21:20:17,599","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.01,32,32,200,0,3,70,10,35,15,21,18,17,21,12
"2017-05-15 21:21:32,957","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.18,32,32,200,0,3,55,14,22,22,11,26,7,31,1
"2017-05-15 21:22:48,251","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.10,32,32,200,0,1,54,10,26,20,14,24,8,29,3
"2017-05-15 21:24:06,276","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,46.36,32,32,200,0,1,54,17,20,23,11,27,5,27,5
"2017-05-15 21:25:23,455","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,44.83,32,32,200,0,6,53,21,14,27,7,25,7,29,3
"2017-05-15 21:26:44,197","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,45.24,32,32,200,0,4,57,13,31,19,18,26,9,29,5
"2017-05-15 21:28:03,670","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,44.08,32,32,200,0,3,60,17,20,22,13,28,5,27,6
"2017-05-15 20:56:58,372","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.51,32,32,200,0,4,59,13,27,21,12,25,7,26,6
"2017-05-15 20:58:10,688","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.52,32,32,200,0,4,55,18,21,21,13,21,13,24,8
"2017-05-15 20:59:21,919","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,39.20,32,32,200,0,4,65,9,35,11,28,16,23,18,17
"2017-05-15 21:00:38,929","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,44.73,32,32,200,0,3,53,14,25,22,13,26,8,29,3
"2017-05-15 21:01:50,953","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.70,32,32,200,0,4,57,18,18,25,8,26,6,30,2
"2017-05-15 21:03:03,556","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.55,32,32,200,0,3,54,18,19,19,15,23,11,25,8
"2017-05-15 21:04:16,440","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.84,32,32,200,0,2,63,14,25,21,12,24,9,25,7
"2017-05-15 21:05:29,653","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.20,32,32,200,0,6,61,12,31,18,17,18,15,22,10
"2017-05-15 21:06:43,745","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.93,32,32,200,0,3,59,17,21,20,16,23,11,22,12
"2017-05-15 21:07:58,211","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,42.06,32,32,200,0,6,38,19,14,25,8,27,5,25,7
"2017-05-15 21:09:14,183","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,42.43,32,32,200,0,6,47,18,19,19,18,25,8,28,4
"2017-05-15 21:10:32,643","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,46.35,32,32,200,0,2,55,15,20,20,15,20,13,25,7
"2017-05-15 21:11:44,576","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,39.99,32,32,200,0,3,52,15,23,19,17,19,15,27,6
"2017-05-15 21:13:03,370","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,46.48,32,32,200,0,3,48,15,21,20,13,25,7,24,9
"2017-05-15 21:14:18,861","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.17,32,32,200,0,2,57,15,24,21,14,24,10,21,13
"2017-05-15 21:15:32,620","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.44,32,32,200,0,4,57,13,24,20,13,23,11,28,4
"2017-05-15 21:16:46,198","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.18,32,32,200,0,4,57,15,21,21,14,25,9,28,6
"2017-05-15 21:17:59,036","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.31,32,32,200,0,3,52,15,23,19,15,23,9,24,8
"2017-05-15 21:19:13,179","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.95,32,32,200,0,5,47,13,22,22,11,26,6,25,8
"2017-05-15 21:20:26,983","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.91,32,32,200,0,3,60,19,17,21,12,25,7,28,4
"2017-05-15 21:21:42,852","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,42.67,32,32,200,0,7,46,18,17,24,10,28,5,28,5
"2017-05-15 21:23:02,601","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,47.31,32,32,200,0,4,59,13,23,19,15,23,10,25,8
"2017-05-15 21:24:17,521","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.24,32,32,200,0,2,65,13,28,21,13,21,13,22,11
"2017-05-15 21:25:40,504","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,48.27,32,32,200,0,3,69,15,32,19,22,22,14,22,14
"2017-05-15 21:27:05,138","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,48.29,32,32,200,0,4,72,18,20,23,11,24,8,29,3
"2017-05-15 20:58:00,807","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.65,32,32,200,0,3,52,20,18,27,8,29,5,31,3
"2017-05-15 20:59:16,917","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.71,32,32,200,0,3,52,11,30,18,19,21,12,28,4
"2017-05-15 21:00:33,109","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.55,32,32,200,0,6,43,15,23,24,11,24,10,24,10
"2017-05-15 21:01:46,985","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.99,32,32,200,0,4,59,12,28,13,24,20,12,23,9
"2017-05-15 21:02:59,761","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.57,32,32,200,0,4,62,19,23,23,14,23,12,27,6
"2017-05-15 21:04:18,529","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,46.64,32,32,200,0,2,63,14,28,22,12,25,7,29,4
"2017-05-15 21:05:32,725","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,42.01,32,32,200,0,10,43,16,22,20,15,23,13,25,10
"2017-05-15 21:06:47,086","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.98,32,32,200,0,2,62,12,28,20,17,23,12,25,10
"2017-05-15 21:08:06,678","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,47.13,32,32,200,0,5,51,16,21,23,10,28,5,27,6
"2017-05-15 21:09:19,275","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.93,32,32,200,0,4,56,18,16,23,9,26,6,24,9
"2017-05-15 21:10:34,744","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.99,32,32,200,0,4,59,15,25,14,21,18,17,22,11
"2017-05-15 21:11:50,093","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.55,32,32,200,0,8,41,21,12,23,10,23,9,28,4
"2017-05-15 21:13:06,629","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,44.04,32,32,200,0,2,64,15,24,22,11,24,9,27,5
"2017-05-15 21:14:22,515","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,44.16,32,32,200,0,6,55,15,30,21,15,25,10,25,9
"2017-05-15 21:15:36,821","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,42.43,32,32,200,0,3,58,17,22,19,18,20,14,24,8
"2017-05-15 21:16:53,832","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,44.78,32,32,200,0,4,53,15,21,13,25,18,16,26,6
"2017-05-15 21:18:06,706","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.32,32,32,200,0,4,61,14,21,23,10,26,6,24,9
"2017-05-15 21:19:18,212","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,39.82,32,32,200,0,1,54,14,25,22,13,25,11,26,8
"2017-05-15 21:20:30,695","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.10,32,32,200,0,4,43,13,24,20,16,19,14,25,7
"2017-05-15 21:21:43,518","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,41.95,32,32,200,0,3,60,20,17,24,10,29,4,27,5
"2017-05-15 21:22:56,278","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.57,32,32,200,0,7,54,15,21,20,15,21,15,22,10
"2017-05-15 21:24:08,039","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,40.13,32,32,200,0,2,55,16,22,17,17,22,11,27,5
"2017-05-15 21:25:23,200","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,42.28,32,32,200,0,4,52,13,22,19,14,23,9,22,10
"2017-05-15 21:26:41,294","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.21,32,32,200,0,5,52,12,33,13,25,25,10,25,9
"2017-05-15 21:27:59,930","30,30,30,30,30","30,30,30,30,30","110,62,62,62,62",4,0,0,True,LinearRegression,43.24,32,32,200,0,5,57,16,20,17,18,18,16,19,14
