"2017-05-05 02:22:31,405",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-05-05 04:22:19,668","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.73,84,1480,686,1480,622,370,84
"2017-05-05 04:26:54,557","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.88,83,1480,656,1480,555,370,83
"2017-05-05 04:31:29,881","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.76,82,1480,656,1480,573,370,82
"2017-05-05 02:26:21,314","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,30.69,75,1480,667,1480,594,370,75
"2017-05-05 02:31:59,644","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.78,94,1480,658,1480,592,370,94
"2017-05-05 02:37:35,497","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.25,76,1480,642,1480,598,370,76
"2017-05-05 02:43:10,014","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.77,74,1480,671,1480,582,370,74
"2017-05-05 02:48:44,856","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.41,85,1480,640,1480,594,370,85
"2017-05-05 02:54:22,202","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.01,86,1480,666,1480,608,370,86
"2017-05-05 02:59:59,896","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.25,89,1480,639,1480,605,370,89
"2017-05-05 03:05:37,461","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.55,84,1480,657,1480,597,370,84
"2017-05-05 03:11:13,625","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,27.80,97,1480,637,1480,586,370,97
"2017-05-05 03:16:35,867","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.72,89,1480,646,1480,619,370,89
"2017-05-05 03:21:13,594","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.90,91,1480,659,1480,590,370,91
"2017-05-05 03:25:54,805","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.72,75,1480,654,1480,604,370,75
"2017-05-05 03:30:37,934","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.82,79,1480,661,1480,575,370,79
"2017-05-05 03:35:14,662","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.99,75,1480,602,1480,568,370,75
"2017-05-05 03:39:51,822","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.37,77,1480,674,1480,561,370,77
"2017-05-05 03:44:30,641","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.19,70,1480,679,1480,563,370,70
"2017-05-05 03:49:09,555","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,34.13,68,1480,667,1480,609,370,68
"2017-05-05 03:53:46,372","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.59,94,1480,694,1480,578,370,94
"2017-05-05 03:58:27,047","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.95,77,1480,621,1480,581,370,77
"2017-05-05 04:03:05,270","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.66,76,1480,672,1480,611,370,76
"2017-05-05 04:07:47,387","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.84,78,1480,659,1480,583,370,78
"2017-05-05 04:12:21,512","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.78,87,1480,633,1480,557,370,87
"2017-05-05 04:17:02,198","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.59,78,1480,656,1480,571,370,78
"2017-05-05 04:21:39,653","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.11,86,1480,644,1480,589,370,86
"2017-05-05 04:26:17,195","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.25,75,1480,653,1480,591,370,75
"2017-05-05 02:24:17,652","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.13,70,1480,645,1480,572,370,70
"2017-05-05 02:29:53,453","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.13,80,1480,661,1480,570,370,80
"2017-05-05 02:35:28,951","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.89,92,1480,633,1480,575,370,92
"2017-05-05 02:41:04,878","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.85,78,1480,680,1480,564,370,78
"2017-05-05 02:46:46,462","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,30.59,75,1480,654,1480,570,370,75
"2017-05-05 02:52:26,380","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,30.06,85,1480,628,1480,592,370,85
"2017-05-05 02:58:06,116","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.51,80,1480,676,1480,568,370,80
"2017-05-05 03:03:43,598","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.89,78,1480,679,1480,582,370,78
"2017-05-05 03:09:21,855","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.91,77,1480,652,1480,604,370,77
"2017-05-05 03:14:56,184","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.75,77,1480,652,1480,560,370,77
"2017-05-05 03:20:34,385","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.06,89,1480,646,1480,565,370,89
"2017-05-05 03:26:11,382","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.68,87,1480,645,1480,608,370,87
"2017-05-05 03:31:46,436","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.40,81,1480,652,1480,625,370,81
"2017-05-05 03:37:23,065","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.26,73,1480,641,1480,576,370,73
"2017-05-05 03:42:58,516","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.91,100,1480,712,1480,590,370,100
"2017-05-05 03:48:33,621","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.42,71,1480,639,1480,594,370,71
"2017-05-05 03:54:09,454","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.23,87,1480,645,1480,582,370,87
"2017-05-05 03:59:45,607","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.47,75,1480,678,1480,576,370,75
"2017-05-05 04:04:48,778","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.16,73,1480,656,1480,598,370,73
"2017-05-05 04:09:24,989","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.62,72,1480,674,1480,600,370,72
"2017-05-05 04:14:00,139","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.96,92,1480,635,1480,566,370,92
"2017-05-05 04:18:36,954","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.77,77,1480,678,1480,588,370,77
"2017-05-05 04:23:15,346","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.09,79,1480,676,1480,578,370,79
"2017-05-05 04:27:52,462","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.70,84,1480,656,1480,591,370,84
"2017-05-05 04:32:28,087","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,34.05,100,1480,648,1480,593,370,100
"2017-05-05 02:24:28,839","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.69,80,1480,691,1480,602,370,80
"2017-05-05 02:30:04,656","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,30.86,84,1480,662,1480,583,370,84
"2017-05-05 02:35:42,516","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.99,79,1480,642,1480,589,370,79
"2017-05-05 02:41:18,987","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.46,86,1480,655,1480,584,370,86
"2017-05-05 02:46:53,755","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.08,72,1480,654,1480,603,370,72
"2017-05-05 02:52:29,036","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.82,80,1480,646,1480,593,370,80
"2017-05-05 02:58:03,955","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.68,101,1480,651,1480,587,370,101
"2017-05-05 03:03:40,174","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.30,80,1480,646,1480,608,370,80
"2017-05-05 03:09:17,493","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.20,79,1480,684,1480,596,370,79
"2017-05-05 03:14:54,175","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.05,71,1480,652,1480,579,370,71
"2017-05-05 03:20:30,344","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.30,81,1480,648,1480,579,370,81
"2017-05-05 03:26:05,025","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.20,85,1480,648,1480,610,370,85
"2017-05-05 03:31:41,740","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,28.87,77,1480,662,1480,595,370,77
"2017-05-05 03:37:17,742","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,29.08,86,1480,661,1480,584,370,86
"2017-05-05 03:42:27,258","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.64,74,1480,661,1480,579,370,74
"2017-05-05 03:47:04,689","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.63,80,1480,668,1480,580,370,80
"2017-05-05 03:51:41,485","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,34.16,83,1480,660,1480,573,370,83
"2017-05-05 03:56:19,868","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.60,78,1480,627,1480,597,370,78
"2017-05-05 04:00:58,398","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.59,93,1480,648,1480,572,370,93
"2017-05-05 04:05:35,850","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.09,83,1480,654,1480,580,370,83
"2017-05-05 04:10:13,414","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.63,79,1480,669,1480,599,370,79
"2017-05-05 04:14:48,864","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.87,75,1480,649,1480,584,370,75
"2017-05-05 04:19:27,878","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.41,71,1480,653,1480,585,370,71
"2017-05-05 04:24:03,706","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,32.92,84,1480,655,1480,567,370,84
"2017-05-05 04:28:40,387","20,20,20","50,50,50",106,12,12,12,True,LinearRegression,4,33.28,75,1480,643,1480,582,370,75
