"2017-05-04 15:37:48,506",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-05-04 16:27:43,010","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,32.15,78,1480,627,1480,573,370,78
"2017-05-04 16:32:37,589","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,28.13,91,1480,618,1480,570,370,91
"2017-05-04 16:37:44,501","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,35.57,91,1480,613,1480,589,370,91
"2017-05-04 16:42:51,195","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,32.49,100,1480,607,1480,576,370,100
"2017-05-04 16:47:53,639","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,31.34,87,1480,607,1480,537,370,87
"2017-05-04 16:52:47,247","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,26.87,93,1480,586,1480,548,370,93
"2017-05-04 16:57:41,915","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,28.94,95,1480,598,1480,547,370,95
"2017-05-04 17:02:42,834","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,30.25,92,1480,608,1480,551,370,92
"2017-05-04 17:07:40,948","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,27.08,89,1480,613,1480,503,370,89
"2017-05-04 17:12:35,287","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,26.90,97,1480,594,1480,527,370,97
"2017-05-04 17:17:27,613","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,26.16,94,1480,600,1480,547,370,94
"2017-05-04 17:22:26,785","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,28.97,85,1480,617,1480,560,370,85
"2017-05-04 17:27:28,443","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,31.97,89,1480,627,1480,564,370,89
"2017-05-04 17:32:24,682","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,27.25,87,1480,603,1480,548,370,87
"2017-05-04 17:37:23,356","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,27.33,96,1480,621,1480,562,370,96
"2017-05-04 17:42:19,046","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,24.66,96,1480,605,1480,561,370,96
"2017-05-04 20:13:57,818","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,64.71,94,1480,616,1480,580,370,94
"2017-05-04 20:20:36,549","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,71.82,103,1480,598,1480,535,370,103
"2017-05-04 20:27:09,191","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,63.65,92,1480,607,1480,559,370,92
"2017-05-04 20:33:35,958","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,55.75,87,1480,599,1480,551,370,87
"2017-05-04 20:40:03,023","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,60.31,97,1480,628,1480,530,370,97
"2017-05-04 20:46:34,051","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,62.97,96,1480,627,1480,547,370,96
"2017-05-04 20:53:03,540","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,60.89,81,1480,613,1480,562,370,81
"2017-05-04 20:59:39,698","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,68.16,98,1480,615,1480,580,370,98
"2017-05-04 21:06:14,552","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,64.06,92,1480,614,1480,569,370,92
"2017-05-04 21:12:26,115","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,43.50,94,1480,601,1480,541,370,94
"2017-05-04 21:18:52,101","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,56.02,91,1480,616,1480,557,370,91
"2017-05-04 21:25:25,507","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,63.30,97,1480,595,1480,529,370,97
"2017-05-04 21:31:45,828","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,48.46,100,1480,636,1480,563,370,100
"2017-05-04 21:38:08,491","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,50.01,88,1480,600,1480,518,370,88
"2017-05-04 21:44:33,634","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,58.00,90,1480,590,1480,565,370,90
"2017-05-04 21:51:00,683","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,59.07,89,1480,585,1480,554,370,89
"2017-05-04 21:57:18,432","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,47.67,89,1480,596,1480,554,370,89
"2017-05-04 22:03:43,970","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,62.88,88,1480,601,1480,545,370,88
"2017-05-04 22:10:23,024","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,70.30,102,1480,607,1480,519,370,102
"2017-05-04 22:16:41,232","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,51.21,90,1480,616,1480,587,370,90
"2017-05-04 22:23:20,426","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,65.14,94,1480,593,1480,581,370,94
"2017-05-04 22:29:52,567","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,65.95,92,1480,587,1480,541,370,92
"2017-05-04 22:36:13,415","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,54.67,85,1480,598,1480,550,370,85
"2017-05-04 22:42:54,046","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,69.38,89,1480,586,1480,537,370,89
"2017-05-04 22:49:18,204","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,60.78,98,1480,617,1480,545,370,98
"2017-05-04 15:40:55,645","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,31.63,87,1480,628,1480,552,370,87
"2017-05-04 15:45:58,839","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,31.61,95,1480,610,1480,535,370,95
"2017-05-04 15:50:57,992","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,30.48,87,1480,608,1480,588,370,87
"2017-05-04 15:56:04,159","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,35.89,102,1480,621,1480,564,370,102
"2017-05-04 16:01:13,888","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,35.05,98,1480,609,1480,517,370,98
"2017-05-04 16:06:13,751","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,29.68,86,1480,587,1480,573,370,86
"2017-05-04 16:11:13,312","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,28.28,83,1480,578,1480,543,370,83
"2017-05-04 16:16:08,947","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,26.97,92,1480,583,1480,568,370,92
"2017-05-04 16:21:04,382","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,26.22,89,1480,603,1480,572,370,89
"2017-05-04 16:25:58,517","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,26.13,103,1480,626,1480,595,370,103
"2017-05-04 16:31:00,095","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,30.39,87,1480,632,1480,566,370,87
"2017-05-04 16:36:02,846","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,34.44,100,1480,605,1480,559,370,100
"2017-05-04 16:41:05,255","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,31.62,95,1480,634,1480,561,370,95
"2017-05-04 16:46:01,406","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,26.30,95,1480,592,1480,579,370,95
"2017-05-04 16:51:02,378","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,30.81,98,1480,593,1480,553,370,98
"2017-05-04 16:56:07,310","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,34.15,93,1480,594,1480,550,370,93
"2017-05-04 17:01:11,689","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,30.65,95,1480,607,1480,541,370,95
"2017-05-04 17:06:13,569","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,30.32,92,1480,610,1480,558,370,92
"2017-05-04 17:11:21,351","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,33.87,94,1480,612,1480,578,370,94
"2017-05-04 17:16:20,906","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,30.07,92,1480,621,1480,567,370,92
"2017-05-04 17:21:16,933","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,25.70,88,1480,616,1480,546,370,88
"2017-05-04 17:26:12,675","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,26.98,100,1480,617,1480,544,370,100
"2017-05-04 17:31:07,380","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,26.38,91,1480,614,1480,539,370,91
"2017-05-04 17:36:03,927","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,27.42,89,1480,616,1480,553,370,89
"2017-05-04 17:41:02,132","20,20,20","50,50,50",102,12,12,12,True,LinearRegression,4,28.56,82,1480,606,1480,549,370,82
