"2017-05-02 01:10:32,884",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 01:54:35,392","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.42,500,100,50,0,0,1077,0,2481,0,1307
"2017-05-02 01:57:32,274","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.71,500,100,50,0,0,1084,0,1885,0,1320
"2017-05-02 02:00:27,755","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,39.48,500,100,50,0,0,1073,0,2186,0,1050
"2017-05-02 02:03:22,155","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.68,500,100,50,0,0,1112,0,2299,0,1097
"2017-05-02 02:06:18,042","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,39.07,500,100,50,0,0,1099,0,2757,0,1311
"2017-05-02 02:09:12,857","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.47,500,100,50,0,0,1065,0,2707,0,1449
"2017-05-02 02:12:06,519","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.34,500,100,50,0,0,1081,0,2625,0,1165
"2017-05-02 02:15:03,214","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.72,500,100,50,0,0,1108,0,2785,0,1409
"2017-05-02 02:17:55,392","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.30,500,100,50,0,0,1083,0,2319,0,1070
"2017-05-02 02:20:47,944","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.19,500,100,50,0,0,1058,0,2807,0,1553
"2017-05-02 02:23:46,922","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.75,500,100,50,0,0,1092,0,2442,0,1183
"2017-05-02 01:08:40,911","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.62,500,100,50,0,0,1093,0,2044,0,1007
"2017-05-02 01:11:36,346","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.51,500,100,50,0,0,1075,0,2714,0,1627
"2017-05-02 01:14:29,847","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.50,500,100,50,0,0,1097,0,2528,0,1139
"2017-05-02 01:17:23,041","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.36,500,100,50,0,0,1089,0,2700,0,1190
"2017-05-02 01:20:14,137","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.58,500,100,50,0,0,1111,0,2135,0,1006
"2017-05-02 01:23:05,712","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.60,500,100,50,0,0,1073,0,2202,0,1045
"2017-05-02 01:25:56,886","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.62,500,100,50,0,0,1104,0,2685,0,1248
"2017-05-02 01:28:50,344","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.29,500,100,50,0,0,1117,0,2765,0,1474
"2017-05-02 01:31:40,243","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,39.26,500,100,50,0,0,1091,0,2274,0,1011
"2017-05-02 01:34:32,734","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.31,500,100,50,0,0,1091,0,2601,0,1343
"2017-05-02 01:37:24,747","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.46,500,100,50,0,0,1078,0,2658,0,1289
"2017-05-02 01:40:13,946","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.17,500,100,50,0,0,1073,0,2760,0,1269
"2017-05-02 01:43:06,535","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.73,500,100,50,0,0,1089,0,2774,0,1640
"2017-05-02 01:45:59,754","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.57,500,100,50,0,0,1057,0,2518,0,1191
"2017-05-02 01:48:53,038","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.28,500,100,50,0,0,1049,0,2086,0,1057
"2017-05-02 01:51:43,324","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.28,500,100,50,0,0,1105,0,2583,0,1463
"2017-05-02 01:54:33,600","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.36,500,100,50,0,0,1111,0,1990,0,1330
"2017-05-02 01:57:26,644","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.48,500,100,50,0,0,1140,0,2644,0,1061
"2017-05-02 02:00:14,404","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.63,500,100,50,0,0,1080,0,2758,0,1232
"2017-05-02 02:03:04,742","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.58,500,100,50,0,0,1104,0,2740,0,1707
"2017-05-02 02:05:52,704","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.33,500,100,50,0,0,1074,0,2274,0,1031
"2017-05-02 02:08:44,119","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.21,500,100,50,0,0,1101,0,2912,0,1296
"2017-05-02 02:11:37,295","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.41,500,100,50,0,0,1062,0,2467,0,1125
"2017-05-02 02:14:26,518","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.33,500,100,50,0,0,1083,0,2112,0,1008
"2017-05-02 02:17:11,917","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.64,500,100,50,0,0,1101,0,2249,0,1016
"2017-05-02 01:00:27,755","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.42,500,100,50,0,0,1098,0,2620,0,1337
"2017-05-02 01:03:24,176","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,39.00,500,100,50,0,0,1152,0,1921,0,1004
"2017-05-02 01:06:14,335","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.30,500,100,50,0,0,1086,0,2620,0,1545
"2017-05-02 01:09:07,739","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.57,500,100,50,0,0,1081,0,2731,0,1382
"2017-05-02 01:12:02,486","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.29,500,100,50,0,0,1071,0,1918,0,1009
"2017-05-02 01:14:54,755","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.34,500,100,50,0,0,1119,0,2877,0,1557
"2017-05-02 01:17:49,174","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.63,500,100,50,0,0,1096,0,2814,0,1205
"2017-05-02 01:20:40,495","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.68,500,100,50,0,0,1092,0,2112,0,1008
"2017-05-02 01:23:30,754","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.42,500,100,50,0,0,1092,0,2701,0,1518
"2017-05-02 01:26:26,017","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.43,500,100,50,0,0,1092,0,2295,0,1035
"2017-05-02 01:29:19,587","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.50,500,100,50,0,0,1119,0,2710,0,1517
"2017-05-02 01:32:10,683","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.50,500,100,50,0,0,1121,0,2639,0,1324
"2017-05-02 01:35:02,391","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.31,500,100,50,0,0,1094,0,2845,0,1631
"2017-05-02 01:37:56,329","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.55,500,100,50,0,0,1066,0,2559,0,1126
"2017-05-02 01:40:50,559","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.59,500,100,50,0,0,1103,0,2479,0,1161
"2017-05-02 01:43:42,987","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.58,500,100,50,0,0,1058,0,2571,0,1287
"2017-05-02 01:46:33,969","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1064,0,2291,0,1053
"2017-05-02 01:49:28,225","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.26,500,100,50,0,0,1085,0,2598,0,1344
"2017-05-02 01:52:19,622","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.38,500,100,50,0,0,1098,0,2661,0,1342
"2017-05-02 01:55:11,330","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.54,500,100,50,0,0,1089,0,2259,0,1038
"2017-05-02 01:58:05,435","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1100,0,2903,0,1453
"2017-05-02 02:00:52,171","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.57,500,100,50,0,0,1078,0,2371,0,1149
"2017-05-02 02:03:45,162","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.14,500,100,50,0,0,1097,0,2743,0,1344
"2017-05-02 02:06:39,792","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.38,500,100,50,0,0,1106,0,2846,0,1493
"2017-05-02 02:09:24,874","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.01,500,100,50,0,0,1074,0,2871,0,1642
"2017-05-02 01:15:28,452","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.42,500,100,50,0,0,1090,0,2820,0,1702
"2017-05-02 01:18:24,164","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.37,500,100,50,0,0,1101,0,2725,0,1312
"2017-05-02 01:21:20,084","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1049,0,2622,0,1165
"2017-05-02 01:24:18,821","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,39.25,500,100,50,0,0,1035,0,2512,0,1208
"2017-05-02 01:27:19,810","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.54,500,100,50,0,0,1085,0,2593,0,1149
"2017-05-02 01:30:15,495","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.62,500,100,50,0,0,1047,0,2651,0,1422
"2017-05-02 01:33:13,733","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,39.92,500,100,50,0,0,1052,0,2835,0,1574
"2017-05-02 01:36:07,645","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.59,500,100,50,0,0,1115,0,2543,0,1271
"2017-05-02 01:39:03,887","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.94,500,100,50,0,0,1076,0,2405,0,1027
"2017-05-02 01:42:00,786","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.65,500,100,50,0,0,1104,0,2611,0,1166
"2017-05-02 01:44:54,947","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.70,500,100,50,0,0,1061,0,2409,0,1093
"2017-05-02 01:47:53,497","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.66,500,100,50,0,0,1091,0,2955,0,1272
"2017-05-02 01:50:48,620","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,39.29,500,100,50,0,0,1086,0,2941,0,1279
"2017-05-02 01:53:46,474","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.58,500,100,50,0,0,1069,0,2784,0,1551
"2017-05-02 01:56:46,499","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.58,500,100,50,0,0,1061,0,2834,0,1496
"2017-05-02 01:59:45,735","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.81,500,100,50,0,0,1102,0,2205,0,1046
"2017-05-02 02:02:47,323","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.61,500,100,50,0,0,1113,0,2775,0,1463
"2017-05-02 02:05:42,946","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.81,500,100,50,0,0,1081,0,2669,0,1125
"2017-05-02 02:08:42,733","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.42,500,100,50,0,0,1116,0,2755,0,1341
"2017-05-02 02:11:40,449","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.60,500,100,50,0,0,1043,0,2792,0,1426
"2017-05-02 02:14:39,694","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.94,500,100,50,0,0,1064,0,2363,0,1055
"2017-05-02 02:17:38,702","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.51,500,100,50,0,0,1097,0,2734,0,1286
"2017-05-02 02:20:35,907","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.73,500,100,50,0,0,1102,0,2022,0,1198
"2017-05-02 02:23:35,649","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.77,500,100,50,0,0,1087,0,2775,0,1488
"2017-05-02 02:26:34,107","16,16,16","20,20,20",102,7,7,7,True,LinearRegression,38.44,500,100,50,0,0,1102,0,2368,0,1061
