"2017-05-01 19:48:11,470",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 20:44:49,105","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.56,500,100,50,0,0,1008,0,1439,0,1801
"2017-05-01 20:47:38,987","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.43,500,100,50,0,0,1026,0,1365,0,2698
"2017-05-01 20:50:25,660","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.49,500,100,50,0,0,1015,0,1307,0,1473
"2017-05-01 20:53:14,681","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1037,0,1515,0,1147
"2017-05-01 20:56:01,726","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.66,500,100,50,0,0,1024,0,1440,0,1178
"2017-05-01 20:58:49,425","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.29,500,100,50,0,0,1086,0,1351,0,2656
"2017-05-01 19:53:16,979","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.52,500,100,50,0,0,1095,0,2626,0,1000
"2017-05-01 19:56:17,757","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.16,500,100,50,0,0,1039,0,2246,0,1004
"2017-05-01 19:59:12,168","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.45,500,100,50,0,0,1062,0,1660,0,1165
"2017-05-01 20:02:10,880","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.32,500,100,50,0,0,1049,0,2967,0,1042
"2017-05-01 20:05:08,057","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.40,500,100,50,0,0,1033,0,1845,0,1001
"2017-05-01 20:08:07,116","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.08,500,100,50,0,0,1008,0,1094,0,2729
"2017-05-01 20:11:03,218","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.58,500,100,50,0,0,1049,0,1410,0,1223
"2017-05-01 20:14:02,117","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.71,500,100,50,0,0,1007,0,1230,0,1264
"2017-05-01 20:16:59,203","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.47,500,100,50,0,0,1032,0,1270,0,1551
"2017-05-01 20:19:57,454","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.57,500,100,50,0,0,1011,0,1296,0,2467
"2017-05-01 20:22:55,200","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.20,500,100,50,0,0,1011,0,2397,0,1004
"2017-05-01 20:25:49,915","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.82,500,100,50,0,0,1049,0,1424,0,2728
"2017-05-01 20:28:44,271","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.57,500,100,50,0,0,1084,0,1689,0,1034
"2017-05-01 20:31:44,646","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.36,500,100,50,0,0,1018,0,2399,0,1023
"2017-05-01 20:34:40,844","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.29,500,100,50,0,0,1069,0,1557,0,1164
"2017-05-01 20:37:39,419","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.98,500,100,50,0,0,1042,0,1449,0,1352
"2017-05-01 20:40:39,003","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.84,500,100,50,0,0,1065,0,1634,0,1021
"2017-05-01 20:43:35,777","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.82,500,100,50,0,0,1053,0,1497,0,1140
"2017-05-01 20:46:34,950","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.83,500,100,50,0,0,1049,0,1516,0,1033
"2017-05-01 20:49:30,424","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.36,500,100,50,0,0,1016,0,1167,0,1095
"2017-05-01 20:52:32,228","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.12,500,100,50,0,0,1029,0,1929,0,1004
"2017-05-01 20:55:30,105","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.64,500,100,50,0,0,1072,0,1678,0,1008
"2017-05-01 20:58:22,351","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.14,500,100,50,0,0,1021,0,2504,0,1216
"2017-05-01 21:01:17,330","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.48,500,100,50,0,0,1009,0,1319,0,1214
"2017-05-01 21:04:14,975","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.10,500,100,50,0,0,1037,0,1379,0,2602
"2017-05-01 19:49:53,942","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.26,500,100,50,0,0,1078,0,1643,0,1021
"2017-05-01 19:52:52,645","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.40,500,100,50,0,0,1021,0,1548,0,1005
"2017-05-01 19:55:51,154","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.22,500,100,50,0,0,1003,0,1566,0,1005
"2017-05-01 19:58:52,730","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.54,500,100,50,0,0,1055,0,1761,0,1007
"2017-05-01 20:01:53,231","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.88,500,100,50,0,0,1037,0,2350,0,1003
"2017-05-01 20:04:50,714","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.19,500,100,50,0,0,1070,0,1689,0,1071
"2017-05-01 20:07:51,273","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.03,500,100,50,0,0,1045,0,1612,0,1054
"2017-05-01 20:10:48,780","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.69,500,100,50,0,0,1046,0,2417,0,1093
"2017-05-01 20:13:49,353","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.12,500,100,50,0,0,1027,0,1295,0,2673
"2017-05-01 20:16:41,319","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.01,500,100,50,0,0,1045,0,1810,0,1002
"2017-05-01 20:19:43,917","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.56,500,100,50,0,0,1007,0,1792,0,1000
"2017-05-01 20:22:41,921","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.34,500,100,50,0,0,1025,0,1381,0,1026
"2017-05-01 20:25:46,965","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.98,500,100,50,0,0,1077,0,2440,0,1030
"2017-05-01 20:28:47,454","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,40.99,500,100,50,0,0,1020,0,1249,0,2321
"2017-05-01 20:31:49,921","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.65,500,100,50,0,0,1011,0,2108,0,1003
"2017-05-01 20:34:52,830","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.93,500,100,50,0,0,1012,0,1842,0,1000
"2017-05-01 20:37:53,571","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.51,500,100,50,0,0,1056,0,2014,0,1006
"2017-05-01 20:40:52,399","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.85,500,100,50,0,0,1031,0,2609,0,1111
"2017-05-01 20:43:51,602","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.71,500,100,50,0,0,1035,0,1531,0,1412
"2017-05-01 20:46:49,133","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.94,500,100,50,0,0,1033,0,1732,0,1001
"2017-05-01 20:49:49,528","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.97,500,100,50,0,0,1036,0,2443,0,1012
"2017-05-01 20:52:46,946","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.31,500,100,50,0,0,1030,0,1592,0,1044
"2017-05-01 20:55:50,798","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,42.30,500,100,50,0,0,1012,0,1513,0,1004
"2017-05-01 20:58:50,389","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.21,500,100,50,0,0,1016,0,1371,0,2276
"2017-05-01 21:01:54,961","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,39.92,500,100,50,0,0,1035,0,1646,0,1020
"2017-05-01 19:47:41,591","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.29,500,100,50,0,0,1085,0,1636,0,1008
"2017-05-01 19:50:30,434","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.61,500,100,50,0,0,1008,0,2477,0,1058
"2017-05-01 19:53:24,136","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.48,500,100,50,0,0,1075,0,2758,0,1171
"2017-05-01 19:56:12,339","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.56,500,100,50,0,0,1034,0,2433,0,1001
"2017-05-01 19:59:01,347","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.77,500,100,50,0,0,1014,0,1204,0,1121
"2017-05-01 20:01:50,811","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.63,500,100,50,0,0,1061,0,2284,0,1029
"2017-05-01 20:04:39,920","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.78,500,100,50,0,0,1062,0,2179,0,1000
"2017-05-01 20:07:31,757","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.88,500,100,50,0,0,1036,0,2630,0,1207
"2017-05-01 20:10:20,363","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.12,500,100,50,0,0,1005,0,2864,0,1225
"2017-05-01 20:13:09,748","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.50,500,100,50,0,0,1017,0,1302,0,1327
"2017-05-01 20:15:57,125","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.51,500,100,50,0,0,1036,0,2667,0,1053
"2017-05-01 20:18:44,375","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1055,0,2243,0,1026
"2017-05-01 20:21:29,369","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.39,500,100,50,0,0,1057,0,1463,0,1225
"2017-05-01 20:24:17,776","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.42,500,100,50,0,0,1041,0,2276,0,1087
"2017-05-01 20:27:08,045","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.21,500,100,50,0,0,1026,0,1679,0,1046
"2017-05-01 20:29:59,441","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.24,500,100,50,0,0,1058,0,2666,0,1110
"2017-05-01 20:32:46,983","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.56,500,100,50,0,0,1024,0,1445,0,1012
"2017-05-01 20:35:35,337","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.34,500,100,50,0,0,1020,0,2849,0,1184
"2017-05-01 20:38:25,479","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.23,500,100,50,0,0,1021,0,1577,0,2059
"2017-05-01 20:41:10,396","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.59,500,100,50,0,0,1045,0,2002,0,1101
"2017-05-01 20:43:59,471","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.41,500,100,50,0,0,1024,0,1803,0,1000
"2017-05-01 20:46:46,821","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.25,500,100,50,0,0,1060,0,2499,0,1054
"2017-05-01 20:49:36,764","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.34,500,100,50,0,0,1034,0,1513,0,2174
"2017-05-01 20:52:26,239","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.18,500,100,50,0,0,1020,0,2856,0,1150
"2017-05-01 20:55:13,712","16,16,16","20,20,20",90,7,7,7,True,LinearRegression,38.50,500,100,50,0,0,1023,0,1590,0,1000
