"2017-05-01 22:08:59,042",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 22:12:33,445","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.87,500,100,50,0,0,1002,0,1002,0,1001
"2017-05-01 22:16:04,122","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.25,500,100,50,0,0,1000,0,1001,0,1001
"2017-05-01 22:19:34,182","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.76,500,100,50,0,0,1000,0,1003,0,1003
"2017-05-01 22:23:05,676","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.10,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-01 22:26:34,602","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,46.64,500,100,50,0,0,1002,0,1003,0,1002
"2017-05-01 22:30:07,748","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,46.79,500,100,50,0,0,1002,0,1001,0,1004
"2017-05-01 22:33:36,992","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,46.31,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-01 22:37:05,643","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.48,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 22:40:33,679","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.22,500,100,50,0,0,1000,0,1002,0,1001
"2017-05-01 22:44:04,483","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.31,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-01 22:47:25,536","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,44.94,500,100,50,0,0,1000,0,1003,0,1003
"2017-05-01 22:50:44,029","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,44.52,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-01 22:53:42,319","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,40.85,500,100,50,0,0,1001,0,1001,0,1001
"2017-05-01 22:56:43,225","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,40.10,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-01 22:59:36,615","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,39.20,500,100,50,0,0,1002,0,1001,0,1001
"2017-05-01 23:02:26,718","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,38.98,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-01 23:05:34,216","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,43.20,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-01 23:09:00,385","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,45.63,500,100,50,0,0,1001,0,1004,0,1002
"2017-05-01 23:12:31,872","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.41,500,100,50,0,0,1000,0,1002,0,1001
"2017-05-01 23:16:02,319","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.59,500,100,50,0,0,1000,0,1002,0,1001
"2017-05-01 23:19:32,819","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.34,500,100,50,0,0,1001,0,1002,0,1001
"2017-05-01 23:23:03,218","16,16,16","20,20,20",22,7,7,7,True,LinearRegression,47.86,500,100,50,0,0,1000,0,1001,0,1000
