"2017-05-02 09:09:00,830",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 09:12:59,850","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,65.58,500,100,50,0,0,1000,0,1002,0,1000
"2017-05-02 09:16:48,718","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,62.81,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:20:41,990","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,59.31,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:24:43,310","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,69.99,500,100,50,0,0,1002,0,1000,0,1000
"2017-05-02 09:28:33,239","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,56.80,500,100,50,0,0,1001,0,1001,0,1000
"2017-05-02 09:32:30,400","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,63.71,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-02 09:36:18,642","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,53.68,500,100,50,0,0,1003,0,1000,0,1000
"2017-05-02 09:40:23,092","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,71.24,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:44:19,431","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,55.92,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 09:48:14,479","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,58.69,500,100,50,0,0,1002,0,1000,0,1000
"2017-05-02 09:52:11,814","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,64.62,500,100,50,0,0,1001,0,1002,0,1000
"2017-05-02 09:56:02,720","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,56.85,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 10:00:11,112","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,73.87,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 10:04:10,769","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,59.09,500,100,50,0,0,1002,0,1002,0,1001
"2017-05-02 10:08:03,975","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,58.99,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-02 10:12:12,951","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,71.92,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 10:16:05,794","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,55.34,500,100,50,0,0,1002,0,1000,0,1000
"2017-05-02 10:20:10,068","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,66.48,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 10:24:05,632","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,64.43,500,100,50,0,0,1001,0,1001,0,1000
"2017-05-02 10:28:01,323","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,58.19,500,100,50,0,0,1000,0,1001,0,1001
"2017-05-02 10:31:58,439","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,60.32,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-02 10:36:01,793","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,68.89,500,100,50,0,0,1001,0,1001,0,1000
"2017-05-02 10:39:54,440","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,58.20,500,100,50,0,0,1001,0,1002,0,1000
"2017-05-02 10:44:01,802","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,70.51,500,100,50,0,0,1001,0,1002,0,1001
"2017-05-02 10:48:07,100","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,65.55,500,100,50,0,0,1001,0,1000,0,1002
"2017-05-02 09:12:28,354","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.74,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 09:15:55,808","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.46,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:19:23,164","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.60,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:22:51,870","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.98,500,100,50,0,0,1000,0,1000,0,1002
"2017-05-02 09:26:19,632","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.90,500,100,50,0,0,1003,0,1000,0,1000
"2017-05-02 09:29:47,509","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.81,500,100,50,0,0,1002,0,1000,0,1000
"2017-05-02 09:33:14,915","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.84,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 09:36:43,279","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.69,500,100,50,0,0,1002,0,1001,0,1000
"2017-05-02 09:40:11,976","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.83,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:43:40,533","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.23,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 09:47:08,323","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.77,500,100,50,0,0,1000,0,1002,0,1001
"2017-05-02 09:50:34,333","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.50,500,100,50,0,0,1000,0,1000,0,1002
"2017-05-02 09:53:59,737","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.45,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 09:57:26,163","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.42,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 10:00:53,063","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.74,500,100,50,0,0,1002,0,1000,0,1002
"2017-05-02 10:04:21,623","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.57,500,100,50,0,0,1002,0,1000,0,1000
"2017-05-02 10:07:50,498","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.58,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 10:11:18,667","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.86,500,100,50,0,0,1000,0,1000,0,1003
"2017-05-02 10:14:46,519","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.70,500,100,50,0,0,1002,0,1001,0,1000
"2017-05-02 10:18:13,712","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.95,500,100,50,0,0,1001,0,1001,0,1002
"2017-05-02 10:21:41,347","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.62,500,100,50,0,0,1002,0,1000,0,1000
"2017-05-02 10:25:09,137","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.64,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-02 10:28:38,570","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.89,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-02 10:32:06,761","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.80,500,100,50,0,0,1000,0,1001,0,1001
"2017-05-02 10:35:33,619","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.47,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-02 09:12:29,281","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.75,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 09:15:56,678","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.15,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 09:19:23,709","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.31,500,100,50,0,0,1001,0,1001,0,1001
"2017-05-02 09:22:52,837","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.12,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 09:26:19,306","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.22,500,100,50,0,0,1001,0,1000,0,1001
"2017-05-02 09:29:44,563","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.68,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:33:09,883","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.70,500,100,50,0,0,1002,0,1000,0,1001
"2017-05-02 09:36:36,027","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.97,500,100,50,0,0,1000,0,1001,0,1000
"2017-05-02 09:40:02,182","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.76,500,100,50,0,0,1000,0,1000,0,1001
"2017-05-02 09:43:27,705","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.13,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:46:55,334","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.50,500,100,50,0,0,1001,0,1001,0,1000
"2017-05-02 09:50:21,390","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.07,500,100,50,0,0,1000,0,1000,0,1003
"2017-05-02 09:53:47,158","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.81,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 09:57:13,773","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.51,500,100,50,0,0,1000,0,1000,0,1003
"2017-05-02 10:00:39,106","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.92,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 10:04:04,660","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.74,500,100,50,0,0,1001,0,1001,0,1001
"2017-05-02 10:07:31,545","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.88,500,100,50,0,0,1001,0,1000,0,1000
"2017-05-02 10:10:57,210","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.86,500,100,50,0,0,1000,0,1000,0,1000
"2017-05-02 10:14:24,489","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.15,500,100,50,0,0,1000,0,1002,0,1000
"2017-05-02 10:17:50,120","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.82,500,100,50,0,0,1001,0,1002,0,1000
"2017-05-02 10:21:16,043","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.86,500,100,50,0,0,1001,0,1002,0,1001
"2017-05-02 10:24:40,857","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.54,500,100,50,0,0,1001,0,1002,0,1001
"2017-05-02 10:28:07,341","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,46.11,500,100,50,0,0,1002,0,1001,0,1001
"2017-05-02 10:31:32,325","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.49,500,100,50,0,0,1000,0,1004,0,1001
"2017-05-02 10:34:57,073","16,16,16","20,20,20",45,7,7,7,True,LinearRegression,45.75,500,100,50,0,0,1002,0,1000,0,1001
