"2017-05-23 17:10:10,254",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-05-23 17:51:24,495","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.31,105,1480,757,1480,756,370,105
"2017-05-23 17:53:17,438","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.17,95,1480,751,1480,725,370,95
"2017-05-23 17:55:09,894","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,13.85,99,1480,804,1480,766,370,99
"2017-05-23 17:12:09,525","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,12.71,93,1480,780,1480,727,370,93
"2017-05-23 17:14:09,785","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,13.24,106,1480,793,1480,747,370,106
"2017-05-23 17:16:12,147","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,15.19,99,1480,787,1480,712,370,99
"2017-05-23 17:18:11,296","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.21,93,1480,789,1480,751,370,93
"2017-05-23 17:20:11,332","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.71,115,1480,821,1480,777,370,115
"2017-05-23 17:22:10,936","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,13.52,94,1480,821,1480,752,370,94
"2017-05-23 17:24:13,648","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,15.30,108,1480,781,1480,747,370,108
"2017-05-23 17:26:13,665","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.02,94,1480,805,1480,715,370,94
"2017-05-23 17:28:14,649","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.85,105,1480,791,1480,749,370,105
"2017-05-23 17:30:13,450","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.17,97,1480,816,1480,766,370,97
"2017-05-23 17:32:14,185","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.39,88,1480,795,1480,740,370,88
"2017-05-23 17:34:14,019","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.37,110,1480,789,1480,715,370,110
"2017-05-23 17:36:14,362","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,13.85,104,1480,787,1480,718,370,104
"2017-05-23 17:38:16,115","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,15.71,107,1480,765,1480,718,370,107
"2017-05-23 17:40:17,142","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.18,107,1480,778,1480,726,370,107
"2017-05-23 17:42:16,786","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,13.60,105,1480,792,1480,739,370,105
"2017-05-23 17:44:16,942","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,14.04,98,1480,816,1480,729,370,98
"2017-05-23 17:46:18,178","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,15.17,102,1480,825,1480,738,370,102
"2017-05-23 17:48:21,383","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,15.90,100,1480,812,1480,763,370,100
"2017-05-23 17:50:21,210","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,13.79,94,1480,779,1480,741,370,94
"2017-05-23 17:52:18,028","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,12.80,96,1480,794,1480,737,370,96
"2017-05-23 17:54:13,402","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,12.81,105,1480,792,1480,756,370,105
"2017-05-23 17:56:08,983","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,13.23,104,1480,806,1480,747,370,104
"2017-05-23 17:58:05,019","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,13.95,94,1480,789,1480,772,370,94
"2017-05-23 17:59:59,690","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,13.05,93,1480,806,1480,737,370,93
"2017-05-23 17:19:59,867","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,22.18,103,1480,790,1480,761,370,103
"2017-05-23 17:22:32,397","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,19.94,99,1480,778,1480,771,370,99
"2017-05-23 17:25:08,177","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,24.94,111,1480,805,1480,747,370,111
"2017-05-23 17:27:46,537","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,26.63,94,1480,803,1480,715,370,94
"2017-05-23 17:30:29,724","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,30.86,98,1480,787,1480,713,370,98
"2017-05-23 17:33:12,321","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,29.48,99,1480,830,1480,743,370,99
"2017-05-23 17:35:42,495","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,18.97,99,1480,802,1480,737,370,99
"2017-05-23 17:38:18,931","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,25.46,99,1480,769,1480,734,370,99
"2017-05-23 17:41:00,066","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,27.29,112,1480,770,1480,768,370,112
"2017-05-23 17:43:43,741","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,31.27,88,1480,810,1480,730,370,88
"2017-05-23 17:46:26,787","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,30.97,99,1480,818,1480,729,370,99
"2017-05-23 17:49:08,602","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,29.32,101,1480,790,1480,742,370,101
"2017-05-23 17:51:35,170","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,18.79,101,1480,799,1480,743,370,101
"2017-05-23 17:54:16,742","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,28.21,93,1480,780,1480,750,370,93
"2017-05-23 17:56:57,775","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,27.82,100,1480,789,1480,762,370,100
"2017-05-23 17:59:40,433","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,30.51,104,1480,812,1480,753,370,104
"2017-05-23 18:02:19,241","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,25.49,101,1480,800,1480,762,370,101
"2017-05-23 18:04:57,297","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,23.36,107,1480,811,1480,760,370,107
"2017-05-23 18:07:25,053","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,19.25,113,1480,816,1480,741,370,113
"2017-05-23 18:10:11,573","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,31.65,94,1480,770,1480,737,370,94
"2017-05-23 18:12:50,031","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,27.30,93,1480,792,1480,736,370,93
"2017-05-23 18:15:25,548","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,23.02,107,1480,770,1480,730,370,107
"2017-05-23 18:17:55,960","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,18.97,108,1480,802,1480,744,370,108
"2017-05-23 18:20:29,619","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,20.91,91,1480,785,1480,723,370,91
"2017-05-23 18:23:08,907","20,20,20","20,20,20","90,90,90",12,12,12,True,LinearRegression,4,27.80,103,1480,780,1480,753,370,103
