"2017-05-01 21:04:16,029",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 21:09:34,945","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,39.45,500,100,50,0,0,1003,0,1103,0,1081
"2017-05-01 21:12:24,716","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.62,500,100,50,0,0,1007,0,1051,0,1028
"2017-05-01 21:15:17,493","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.65,500,100,50,0,0,1041,0,1574,0,1038
"2017-05-01 21:18:06,078","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.59,500,100,50,0,0,1131,0,1237,0,1066
"2017-05-01 21:20:57,965","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.60,500,100,50,0,0,1022,0,1130,0,1299
"2017-05-01 21:23:48,494","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.41,500,100,50,0,0,1090,0,1065,0,1832
"2017-05-01 21:26:37,392","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.79,500,100,50,0,0,1159,0,1444,0,1020
"2017-05-01 21:29:29,568","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.84,500,100,50,0,0,1007,0,1065,0,1086
"2017-05-01 21:32:16,429","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.53,500,100,50,0,0,1002,0,4051,0,1002
"2017-05-01 21:35:08,813","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.35,500,100,50,0,0,1006,0,1052,0,3826
"2017-05-01 21:37:59,897","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.87,500,100,50,0,0,1017,0,1028,0,1217
"2017-05-01 21:40:48,970","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.92,500,100,50,0,0,1012,0,1057,0,1041
"2017-05-01 21:43:41,404","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.51,500,100,50,0,0,1005,0,1036,0,1464
"2017-05-01 21:46:31,825","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.75,500,100,50,0,0,1045,0,1186,0,1021
"2017-05-01 21:49:23,155","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.55,500,100,50,0,0,1018,0,1105,0,1027
"2017-05-01 21:52:14,548","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.51,500,100,50,0,0,1049,0,2085,0,1008
"2017-05-01 21:55:03,119","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,38.85,500,100,50,0,0,1009,0,1025,0,1027
"2017-05-01 21:58:21,970","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,43.93,500,100,50,0,0,1012,0,1026,0,1092
"2017-05-01 22:01:54,810","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,45.83,500,100,50,0,0,1038,0,1257,0,1031
"2017-05-01 22:05:24,682","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,46.26,500,100,50,0,0,1016,0,1056,0,1603
"2017-05-01 22:08:58,120","16,16,16","20,20,20",150,7,7,7,True,LinearRegression,47.59,500,100,50,0,0,1006,0,1126,0,1057
