"2016-11-22 08:37:35,972",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-22 08:37:42,565",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,3,60,17,17
"2016-11-22 08:37:49,647",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,3,62,23,13
"2016-11-22 08:37:57,701",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,14,26,26,6
"2016-11-22 08:38:04,967",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,8,38,25,8
"2016-11-22 08:38:11,195",,,,,,,,LinAlgError occured: Skipping this run,,,,,,,,
"2016-11-22 08:38:18,927",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,12,25,15,20
"2016-11-22 08:38:26,122",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,5,44,23,12
"2016-11-22 08:38:32,703",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,12,26,18,17
"2016-11-22 08:38:40,024",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,3,53,19,13
"2016-11-22 08:38:46,171",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,10,33,27,5
"2016-11-22 08:38:53,585",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,18,21,21,13
"2016-11-22 08:39:00,694",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,9,29,16,18
"2016-11-22 08:39:07,475",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,3,63,18,16
"2016-11-22 08:39:14,368",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,5,50,22,13
"2016-11-22 08:39:20,670",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,4,57,23,9
"2016-11-22 08:39:28,542",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,5,54,20,14
"2016-11-22 08:39:35,610",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,12,30,26,7
"2016-11-22 08:39:42,691",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,19,16,19,14
"2016-11-22 08:39:49,666",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,5,42,24,8
"2016-11-22 08:39:57,169",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,2,71,18,20
"2016-11-22 08:40:04,685",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,1,75,22,10
"2016-11-22 08:40:11,667",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,19,18,20,15
"2016-11-22 08:40:18,140",2,8,62,4,40,40,True,LinearRegression,32,32,200,0,15,22,16,18
