"2016-11-19 00:26:12,883",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-19 00:26:19,526",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,17,19,22,10
"2016-11-19 00:26:25,732",4,4,150,4,40,40,True,LinearRegression,32,32,200,1,32,0,32,0
"2016-11-19 00:26:33,877",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,6,36,27,8
"2016-11-19 00:26:40,308",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,31,1,31,1
"2016-11-19 00:26:46,933",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,6,48,20,18
"2016-11-19 00:26:53,542",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,86,13,22
"2016-11-19 00:26:59,951",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,31,1,31,1
"2016-11-19 00:27:06,503",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,158,2,73
"2016-11-19 00:27:13,406",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,16,29,29,3
"2016-11-19 00:27:19,959",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,74,14,21
"2016-11-19 00:27:26,894",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,61,21,13
"2016-11-19 00:27:33,702",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,29,3,30,2
"2016-11-19 00:27:39,983",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,30,2,30,2
"2016-11-19 00:27:46,840",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,80,4,48
"2016-11-19 00:27:52,912",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,5,38,24,14
"2016-11-19 00:27:59,500",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,0,96,1,60
"2016-11-19 00:28:06,578",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,26,6,26,6
"2016-11-19 00:28:13,008",4,4,150,4,40,40,True,LinearRegression,32,32,200,0,25,7,27,5
