"2016-11-22 23:43:04,583",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,Point (success),R1 correct,R1 wrong bits,R2 correct,R2 wrong bits
"2016-11-22 23:43:22,165",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,11,29,29,3
"2016-11-22 23:43:43,008",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,4,49,21,11
"2016-11-22 23:44:02,511",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,15,30,29,3
"2016-11-22 23:44:20,610",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,12,29,27,5
"2016-11-22 23:44:40,206",4,8,182,4,40,40,True,LinearRegression,32,32,200,1,22,14,32,0
"2016-11-22 23:44:59,032",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,16,23,29,3
"2016-11-22 23:45:15,849",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,16,26,29,3
"2016-11-22 23:45:32,959",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,17,17,28,6
"2016-11-22 23:45:53,313",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,15,25,30,2
"2016-11-22 23:46:12,218",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,55,27,6
"2016-11-22 23:46:30,680",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,7,45,27,7
"2016-11-22 23:46:48,166",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,11,38,29,4
"2016-11-22 23:47:06,049",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,17,23,28,4
"2016-11-22 23:47:22,350",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,12,43,27,6
"2016-11-22 23:47:42,422",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,83,19,16
"2016-11-22 23:48:00,673",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,1,81,25,9
"2016-11-22 23:48:19,178",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,0,100,21,19
"2016-11-22 23:48:37,455",4,8,182,4,40,40,True,LinearRegression,32,32,200,1,25,11,32,0
"2016-11-22 23:48:55,705",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,20,13,29,3
"2016-11-22 23:49:14,305",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,2,72,27,5
"2016-11-22 23:49:32,256",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,6,45,31,1
"2016-11-22 23:49:49,162",4,8,182,4,40,40,True,LinearRegression,32,32,200,0,4,76,23,15
