"2016-11-17 02:49:23,765",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Training sets,Testing sets,Distractor period,R1 successful,R1 wrong bits,R2 successful,R2 wrong bits
"2016-11-17 03:05:53,294",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,136,5,56
"2016-11-17 03:06:01,361",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,155,4,59
"2016-11-17 03:06:09,555",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,114,20,20
"2016-11-17 03:06:17,769",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,151,9,41
"2016-11-17 03:06:25,854",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,114,18,22
"2016-11-17 03:06:33,905",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,113,20,24
"2016-11-17 03:06:41,770",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,98,19,20
"2016-11-17 03:06:50,006",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,103,10,35
"2016-11-17 03:06:58,208",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,129,11,38
"2016-11-17 03:07:06,534",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,136,12,34
"2016-11-17 03:07:14,762",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,63,20,13
"2016-11-17 03:07:23,069",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,121,17,23
"2016-11-17 03:07:31,303",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,86,22,12
"2016-11-17 03:07:39,421",4,4,182,4,40,40,True,LinearRegression,32,32,200,4,75,21,13
"2016-11-17 03:07:47,922",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,157,6,80
"2016-11-17 03:07:56,190",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,129,10,37
"2016-11-17 03:08:05,096",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,71,22,10
"2016-11-17 03:08:13,030",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,110,17,22
"2016-11-17 03:08:21,424",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,146,7,50
"2016-11-17 03:08:29,512",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,123,17,23
"2016-11-17 03:08:37,852",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,152,5,71
"2016-11-17 03:08:45,943",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,125,12,43
"2016-11-17 03:08:53,870",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,149,6,81
"2016-11-17 03:09:02,013",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,110,13,28
"2016-11-17 03:09:10,288",4,4,182,4,40,40,True,LinearRegression,32,32,200,5,49,24,9
"2016-11-17 03:09:18,409",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,94,17,22
"2016-11-17 03:09:26,582",4,4,182,4,40,40,True,LinearRegression,32,32,200,5,63,18,18
"2016-11-17 03:09:34,977",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,84,18,20
"2016-11-17 03:09:45,221",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,120,13,37
"2016-11-17 03:09:53,645",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,125,12,22
"2016-11-17 03:10:02,115",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,114,20,16
"2016-11-17 03:10:10,360",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,118,12,29
"2016-11-17 03:10:18,489",4,4,182,4,40,40,True,LinearRegression,32,32,200,4,81,26,8
"2016-11-17 03:10:26,838",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,84,22,14
"2016-11-17 03:10:34,779",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,100,18,21
"2016-11-17 03:10:42,741",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,114,17,28
"2016-11-17 03:10:50,616",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,126,11,38
"2016-11-17 03:10:58,658",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,104,18,22
"2016-11-17 03:11:06,848",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,100,17,20
"2016-11-17 03:11:15,035",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,155,5,62
"2016-11-17 03:11:23,260",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,118,17,21
"2016-11-17 03:11:31,393",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,117,14,26
"2016-11-17 03:11:39,292",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,97,12,27
"2016-11-17 03:11:47,380",4,4,182,4,40,40,True,LinearRegression,32,32,200,3,80,18,18
"2016-11-17 03:11:55,517",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,86,15,20
"2016-11-17 03:12:03,602",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,118,14,34
"2016-11-17 03:12:11,657",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,115,19,21
"2016-11-17 03:12:20,021",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,146,11,37
"2016-11-17 03:12:28,164",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,116,12,29
"2016-11-17 03:12:36,520",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,150,6,48
"2016-11-17 03:12:44,603",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,83,18,19
"2016-11-17 03:12:52,627",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,133,11,39
"2016-11-17 03:13:00,919",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,143,11,39
"2016-11-17 03:13:09,393",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,101,18,25
"2016-11-17 03:13:17,343",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,108,14,28
"2016-11-17 03:13:25,357",4,4,182,4,40,40,True,LinearRegression,32,32,200,13,28,24,9
"2016-11-17 03:13:33,744",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,132,8,35
"2016-11-17 03:13:41,891",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,108,11,43
"2016-11-17 03:13:49,921",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,126,15,25
"2016-11-17 03:13:57,939",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,83,12,24
"2016-11-17 03:14:06,088",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,105,19,21
"2016-11-17 03:14:14,327",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,101,19,20
"2016-11-17 03:14:22,113",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,76,20,13
"2016-11-17 03:14:30,195",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,143,4,66
"2016-11-17 03:14:38,373",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,70,23,11
"2016-11-17 03:14:46,462",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,113,14,28
"2016-11-17 03:14:54,481",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,142,5,48
"2016-11-17 03:15:02,833",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,81,16,18
"2016-11-17 03:15:11,047",4,4,182,4,40,40,True,LinearRegression,32,32,200,3,137,9,45
"2016-11-17 03:15:19,094",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,78,22,17
"2016-11-17 03:15:27,259",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,131,12,33
"2016-11-17 03:15:36,066",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,138,19,22
"2016-11-17 03:15:44,163",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,90,23,11
"2016-11-17 03:15:52,659",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,103,15,23
"2016-11-17 03:16:00,756",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,79,18,16
"2016-11-17 03:16:09,122",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,130,18,22
"2016-11-17 03:16:17,626",4,4,182,4,40,40,True,LinearRegression,32,32,200,9,44,23,11
"2016-11-17 03:16:25,761",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,112,15,26
"2016-11-17 03:16:33,524",4,4,182,4,40,40,True,LinearRegression,32,32,200,4,69,19,19
"2016-11-17 03:16:41,656",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,93,21,17
"2016-11-17 03:16:49,921",4,4,182,4,40,40,True,LinearRegression,32,32,200,3,92,15,21
"2016-11-17 03:16:58,086",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,66,24,8
"2016-11-17 03:17:06,342",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,143,8,43
"2016-11-17 03:17:14,205",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,85,23,11
"2016-11-17 03:17:22,356",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,93,14,28
"2016-11-17 03:17:30,489",4,4,182,4,40,40,True,LinearRegression,32,32,200,3,90,16,22
"2016-11-17 03:17:38,886",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,129,11,38
"2016-11-17 03:17:47,278",4,4,182,4,40,40,True,LinearRegression,32,32,200,3,73,19,17
"2016-11-17 03:17:55,467",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,126,12,34
"2016-11-17 03:18:03,665",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,134,11,34
"2016-11-17 03:18:12,173",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,104,23,9
"2016-11-17 03:18:20,200",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,102,18,20
"2016-11-17 03:18:28,762",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,124,14,28
"2016-11-17 03:18:36,736",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,141,10,48
"2016-11-17 03:18:45,024",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,145,8,49
"2016-11-17 03:18:53,347",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,139,12,41
"2016-11-17 03:19:01,296",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,137,7,47
"2016-11-17 03:19:09,797",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,98,16,22
"2016-11-17 03:19:17,908",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,137,7,45
"2016-11-17 03:19:26,029",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,138,8,49
"2016-11-17 03:19:34,122",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,114,19,16
"2016-11-17 03:19:42,272",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,156,8,66
"2016-11-17 03:19:50,465",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,92,25,10
"2016-11-17 03:19:58,578",4,4,182,4,40,40,True,LinearRegression,32,32,200,8,44,27,6
"2016-11-17 03:20:06,906",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,150,10,42
"2016-11-17 03:20:14,899",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,110,10,32
"2016-11-17 03:20:23,081",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,71,26,8
"2016-11-17 03:20:31,214",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,86,19,20
"2016-11-17 03:20:39,460",4,4,182,4,40,40,True,LinearRegression,32,32,200,3,58,23,10
"2016-11-17 03:20:47,754",4,4,182,4,40,40,True,LinearRegression,32,32,200,3,69,20,16
"2016-11-17 03:20:55,911",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,117,20,19
"2016-11-17 03:21:05,343",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,124,15,27
"2016-11-17 03:21:14,473",4,4,182,4,40,40,True,LinearRegression,32,32,200,4,83,22,15
"2016-11-17 03:21:22,732",4,4,182,4,40,40,True,LinearRegression,32,32,200,3,102,19,21
"2016-11-17 03:21:30,584",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,115,16,25
"2016-11-17 03:21:38,653",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,127,11,38
"2016-11-17 03:21:46,859",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,54,21,11
"2016-11-17 03:21:55,145",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,130,10,43
"2016-11-17 03:22:03,345",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,131,8,53
"2016-11-17 03:22:11,558",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,118,13,30
"2016-11-17 03:22:19,550",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,153,7,41
"2016-11-17 03:22:27,576",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,106,17,19
"2016-11-17 03:22:36,018",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,90,14,25
"2016-11-17 03:22:44,522",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,97,22,11
"2016-11-17 03:22:52,949",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,111,17,19
"2016-11-17 03:23:01,083",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,131,9,37
"2016-11-17 03:23:09,270",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,128,12,41
"2016-11-17 03:23:17,384",4,4,182,4,40,40,True,LinearRegression,32,32,200,4,55,21,14
"2016-11-17 03:23:25,690",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,124,14,29
"2016-11-17 03:23:33,935",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,151,3,48
"2016-11-17 03:23:42,027",4,4,182,4,40,40,True,LinearRegression,32,32,200,3,88,21,13
"2016-11-17 03:23:50,250",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,136,15,32
"2016-11-17 03:23:58,349",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,76,20,16
"2016-11-17 03:24:06,539",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,96,21,16
"2016-11-17 03:24:14,894",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,70,17,18
"2016-11-17 03:24:23,150",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,114,12,33
"2016-11-17 03:24:31,190",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,98,18,20
"2016-11-17 03:24:39,133",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,98,17,20
"2016-11-17 03:24:47,398",4,4,182,4,40,40,True,LinearRegression,32,32,200,6,47,22,13
"2016-11-17 03:24:57,890",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,140,7,47
"2016-11-17 03:25:06,391",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,133,14,35
"2016-11-17 03:25:14,772",4,4,182,4,40,40,True,LinearRegression,32,32,200,5,57,21,14
"2016-11-17 03:25:23,044",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,116,11,31
"2016-11-17 03:25:31,122",4,4,182,4,40,40,True,LinearRegression,32,32,200,2,97,12,29
"2016-11-17 03:25:39,320",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,138,8,37
"2016-11-17 03:25:47,613",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,111,13,25
"2016-11-17 03:25:55,616",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,102,20,15
"2016-11-17 03:26:03,449",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,117,15,24
"2016-11-17 03:26:11,473",4,4,182,4,40,40,True,LinearRegression,32,32,200,0,114,13,27
"2016-11-17 03:26:19,586",4,4,182,4,40,40,True,LinearRegression,32,32,200,1,98,18,18
